Date,DOW,Rm Sold,Revenue,ADR,RevPar,Occupancy_Pct
2023-12-07,Thu,313,318011.8,1016.01214057507,938.087905604719,92.33038348082596
2023-12-08,Fri,277,252776.59,912.550866425992,745.653657817109,81.71091445427729
2023-12-09,Sat,235,205463.4,874.312340425532,606.086725663716,69.32153392330383
2023-12-10,Sun,211,179431.13,850.384502369668,529.295368731563,62.24188790560472
2023-12-11,Mon,195,161916.17,830.339333333333,477.628820058997,57.52212389380531
2023-12-12,Tue,208,152147.389999999,731.477836538461,448.812359882005,61.35693215339233
2023-12-13,Wed,240,122406.599999999,510.0275,361.081415929203,70.79646017699115
2023-12-14,Thu,252,123954.49,491.882896825396,365.647463126843,74.33628318584071
2023-12-15,Fri,281,127643.019999999,454.2456227758,376.52808259587,82.89085545722715
2023-12-16,Sat,194,88633.37,456.873041237113,261.455368731563,57.227138643067846
2023-12-17,Sun,183,82973.42,453.406666666666,244.759351032448,53.98230088495575
2023-12-18,Mon,203,87693.9099999999,431.989704433497,258.684100294985,59.882005899705014
2023-12-19,Tue,194,83536.25,430.599226804123,246.419616519174,57.227138643067846
2023-12-20,Wed,184,78835.61,428.454402173913,232.553421828908,54.27728613569322
2023-12-21,Thu,187,82396.38,440.622352941176,243.057168141592,55.16224188790561
2023-12-22,Fri,215,98686.8,459.008372093023,291.111504424778,63.421828908554566
2023-12-23,Sat,218,100614.67,461.535183486238,296.798436578171,64.30678466076697
2023-12-24,Sun,237,117617.68,496.277130801687,346.954808259587,69.91150442477876
2023-12-25,Mon,226,113062.04,500.274513274336,333.51634218289,66.66666666666666
2023-12-26,Tue,227,120605.8,531.30308370044,355.769321533923,66.96165191740413
2023-12-27,Wed,266,149030.849999999,560.266353383458,439.619026548672,78.46607669616519
2023-12-28,Thu,291,178308.69,612.744639175257,525.984336283185,85.84070796460178
2023-12-29,Fri,293,239106.18,816.06204778157,705.32796460177,86.4306784660767
2023-12-30,Sat,279,272277.31,975.904336917562,803.177905604719,82.30088495575221
2023-12-31,Sun,275,311767.899999999,1133.70145454545,919.669321533923,81.12094395280236
