Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2014-04-07,Mon,290,176595.53,617.47,84.87,524.02
2014-04-08,Tue,300,188349.68,636.32,87.83,558.9
2014-04-09,Wed,330,213298.95,654.29,96.17,629.2
2014-04-10,Thu,301,188282.07,633.95,87.61,555.4
2014-04-11,Fri,242,145838.78,612.77,70.21,430.2
2014-04-12,Sat,265,186126.89,713.13,76.99,549.05
2014-04-13,Sun,279,195001.47,709.1,81.12,575.23
2014-04-14,Mon,324,232266.05,725.83,94.4,685.15
2014-04-15,Tue,331,237317.31,725.74,96.46,700.05
2014-04-16,Wed,290,198219.98,690.66,85.16,588.19
2014-04-17,Thu,235,161827.82,697.53,71.83,501.01
2014-04-18,Fri,224,132810.01,600.95,69.28,416.33
2014-04-19,Sat,268,152076.24,573.87,83.07,476.73
2014-04-20,Sun,265,151137.68,576.86,82.65,476.78
2014-04-21,Mon,290,172292.73,600.32,91.11,546.96
2014-04-22,Tue,294,169265.82,581.67,91.8,533.96
2014-04-23,Wed,263,154697.66,594.99,82.28,489.55
2014-04-24,Thu,249,143997.25,585.35,77.36,452.82
2014-04-25,Fri,254,151863.71,605.03,78.93,477.56
2014-04-26,Sat,269,160170.21,602.14,83.65,503.68
2014-04-27,Sun,303,188412.23,628.04,92.88,583.32
2014-04-28,Mon,316,206209.77,658.82,94.56,622.99
2014-04-29,Tue,278,167920.82,610.62,85.4,521.49
2014-04-30,Wed,277,162435.66,592.83,86.98,515.67
2014-05-01,Thu,284,158282.14,563.28,87.81,494.63
2014-05-02,Fri,278,150142.35,545.97,86.75,473.64
2014-05-03,Sat,274,143154.21,528.24,83.38,440.47
2014-05-04,Sun,307,157326.88,517.52,91.84,475.31
2014-05-05,Mon,320,175290.77,552.97,94.07,520.15
2014-05-06,Tue,332,180537.05,548.74,97.34,534.13
2014-05-07,Wed,298,153133.72,519.1,88.59,459.86
2014-05-08,Thu,217,117901.8,550.94,65.44,360.56
2014-05-09,Fri,176,99180.12,573.3,53.89,308.97
2014-05-10,Sat,182,101875.87,569.14,57.37,326.53
2014-05-11,Sun,213,121402.55,578.11,65.83,380.57
2014-05-12,Mon,256,148481.21,586.88,75.52,443.23
2014-05-13,Tue,263,156902.09,603.47,79.75,481.29
2014-05-14,Wed,264,158732.4,608.17,78.61,478.11
2014-05-15,Thu,205,120883.12,598.43,60.84,364.11
2014-05-16,Fri,168,94761.53,570.85,50.15,286.29
2014-05-17,Sat,197,114889.12,589.17,59.82,352.42
2014-05-18,Sun,249,145641.52,589.64,76.0,448.13
2014-05-19,Mon,294,170215.87,582.93,89.57,522.13
2014-05-20,Tue,303,172486.11,573.04,90.94,521.11
2014-05-21,Wed,269,151202.43,566.3,81.9,463.81
2014-05-22,Thu,206,110774.39,543.01,62.77,340.84
2014-05-23,Fri,171,91505.98,541.46,51.84,280.69
2014-05-24,Sat,207,106742.52,520.7,62.69,326.43
2014-05-25,Sun,208,107516.32,521.92,63.0,328.8
2014-05-26,Mon,235,126491.39,542.88,71.25,386.82
2014-05-27,Tue,227,122456.32,544.25,69.02,375.63
2014-05-28,Wed,233,125642.12,543.91,70.64,384.23
2014-05-29,Thu,203,113322.65,563.79,60.73,342.36
2014-05-30,Fri,171,84540.27,500.24,51.21,256.18
2014-05-31,Sat,178,90551.89,514.5,58.09,298.85
2014-06-01,Sun,222,117460.33,533.91,67.07,358.11
2014-06-02,Mon,253,138248.85,550.79,76.06,418.94
2014-06-03,Tue,281,149512.99,535.89,84.04,450.34
2014-06-04,Wed,271,151061.73,561.57,81.02,455.01
2014-06-05,Thu,213,113445.56,537.66,63.55,341.7
2014-06-06,Fri,158,78716.85,504.6,47.56,239.99
2014-06-07,Sat,181,92469.9,516.59,55.42,286.28
2014-06-08,Sun,213,107771.81,510.77,65.33,333.66
2014-06-09,Mon,221,119078.76,543.74,67.8,368.66
2014-06-10,Tue,228,127052.03,562.18,67.06,377.01
2014-06-11,Wed,201,108755.22,546.51,59.05,322.72
2014-06-12,Thu,173,96112.78,562.06,50.74,285.2
2014-06-13,Fri,138,75109.82,552.28,40.24,222.22
2014-06-14,Sat,146,75282.86,522.8,42.6,222.73
2014-06-15,Sun,192,98269.07,517.21,56.55,292.47
2014-06-16,Mon,228,115779.19,512.3,67.06,343.56
2014-06-17,Tue,223,114801.63,519.46,65.38,339.65
2014-06-18,Wed,184,96035.39,527.67,53.69,283.29
2014-06-19,Thu,176,90911.24,522.48,51.33,268.17
2014-06-20,Fri,183,93186.51,514.84,53.55,275.7
2014-06-21,Sat,213,111980.52,530.71,63.55,337.29
2014-06-22,Sun,255,138512.78,547.48,75.3,412.24
2014-06-23,Mon,276,146660.84,535.26,81.55,436.49
2014-06-24,Tue,266,142331.26,539.13,78.34,422.35
2014-06-25,Wed,243,132004.85,547.74,71.51,391.71
2014-06-26,Thu,188,108730.43,584.57,55.19,322.64
2014-06-27,Fri,141,77677.86,558.83,41.12,229.82
2014-06-28,Sat,142,80081.17,572.01,41.18,235.53
2014-06-29,Sun,144,81429.66,573.45,41.76,239.5
2014-06-30,Mon,147,79795.95,550.32,42.65,234.69
2014-07-01,Tue,119,65263.62,557.81,34.41,191.95
2014-07-02,Wed,114,61603.88,550.03,32.94,181.19
2014-07-03,Thu,105,60879.31,591.06,30.29,179.06
2014-07-04,Fri,91,50782.25,570.59,26.18,149.36
2014-07-05,Sat,109,60063.96,561.35,31.66,177.7
2014-07-06,Sun,122,66796.44,556.64,35.61,198.21
2014-07-07,Mon,136,70041.56,522.7,39.76,207.84
2014-07-08,Tue,127,65444.24,523.55,37.09,194.2
2014-07-09,Wed,138,73703.08,541.93,40.36,218.7
2014-07-10,Thu,106,60162.1,578.48,30.86,178.52
2014-07-11,Fri,86,47677.34,567.59,24.93,141.48
2014-07-12,Sat,93,51549.25,566.48,27.0,152.97
2014-07-13,Sun,105,57370.35,556.99,30.56,170.24
2014-07-14,Mon,113,61204.88,551.4,32.94,181.62
2014-07-15,Tue,123,67195.51,555.33,35.91,199.39
2014-07-16,Wed,136,78573.77,586.37,39.76,233.16
2014-07-17,Thu,103,55637.47,550.87,29.97,165.1
2014-07-18,Fri,91,46691.63,524.63,26.41,138.55
2014-07-19,Sat,99,54615.97,563.05,28.78,162.07
2014-07-20,Sun,119,65574.84,560.47,34.62,194.01
2014-07-21,Mon,125,70460.44,572.85,36.39,208.46
2014-07-22,Tue,129,68845.84,542.09,37.57,203.69
2014-07-23,Wed,131,72006.54,558.19,38.17,213.04
2014-07-24,Thu,125,66634.65,541.75,36.39,197.14
2014-07-25,Fri,91,47246.78,530.86,26.33,139.78
2014-07-26,Sat,91,45948.83,516.28,26.33,135.94
2014-07-27,Sun,100,52397.49,534.67,29.08,155.48
2014-07-28,Mon,127,71355.13,570.84,36.98,211.11
2014-07-29,Tue,151,98964.11,664.19,43.95,291.93
2014-07-30,Wed,187,133720.6,722.81,54.57,394.46
2014-07-31,Thu,195,126525.11,655.57,56.76,372.13
2014-08-01,Fri,170,110129.49,655.53,49.56,324.87
2014-08-02,Sat,227,124800.62,554.67,66.37,368.14
2014-08-03,Sun,245,131736.65,542.13,71.68,388.6
2014-08-04,Mon,254,133156.86,528.4,74.34,392.79
2014-08-05,Tue,220,120572.93,553.09,64.31,355.67
2014-08-06,Wed,204,107995.5,534.63,59.94,320.46
2014-08-07,Thu,209,111912.96,543.27,60.95,331.1
2014-08-08,Fri,193,103399.74,544.21,56.05,305.01
2014-08-09,Sat,188,102007.07,551.39,54.73,301.8
2014-08-10,Sun,206,110887.76,546.25,59.88,327.1
2014-08-11,Mon,215,117562.72,554.54,62.54,346.79
2014-08-12,Tue,218,118701.6,552.1,64.56,356.46
2014-08-13,Wed,203,109287.77,546.44,59.7,326.23
2014-08-14,Thu,208,109825.38,535.73,61.01,326.86
2014-08-15,Fri,176,96385.78,557.14,51.64,287.72
2014-08-16,Sat,175,97148.28,564.82,51.81,292.62
2014-08-17,Sun,188,106379.3,575.02,55.72,320.42
2014-08-18,Mon,208,121406.91,592.23,61.56,364.59
2014-08-19,Tue,221,130849.75,600.23,64.88,389.43
2014-08-20,Wed,216,127181.14,597.09,63.39,378.52
2014-08-21,Thu,200,109031.11,553.46,58.63,324.5
2014-08-22,Fri,173,95858.36,563.87,50.6,285.29
2014-08-23,Sat,165,95224.76,587.81,48.07,282.57
2014-08-24,Sun,176,96110.22,555.55,51.03,283.51
2014-08-25,Mon,209,114357.92,557.84,60.65,338.34
2014-08-26,Tue,209,119061.24,580.79,60.83,353.3
2014-08-27,Wed,182,105874.22,594.8,53.13,316.04
2014-08-28,Thu,148,87800.42,609.73,42.99,262.09
2014-08-29,Fri,132,73284.03,572.53,38.1,218.11
2014-08-30,Sat,151,80280.84,546.13,44.01,240.36
2014-08-31,Sun,173,94643.98,556.73,51.05,284.22
2014-09-01,Mon,234,136795.76,592.19,68.75,407.13
2014-09-02,Tue,213,122025.19,581.07,62.31,362.09
2014-09-03,Wed,189,108148.3,581.44,55.36,321.87
2014-09-04,Thu,154,84689.83,560.86,45.07,252.81
2014-09-05,Fri,169,90862.41,547.36,49.55,271.23
2014-09-06,Sat,184,98294.15,543.06,53.71,291.67
2014-09-07,Sun,219,122863.96,568.81,64.09,364.58
2014-09-08,Mon,212,125499.21,600.47,62.02,372.4
2014-09-09,Tue,225,127273.59,573.3,67.27,385.68
2014-09-10,Wed,200,113808.85,577.71,58.63,338.72
2014-09-11,Thu,192,105064.48,555.9,56.08,311.76
2014-09-12,Fri,183,99643.25,553.57,53.25,294.8
2014-09-13,Sat,197,116880.1,602.47,57.4,345.8
2014-09-14,Sun,232,134618.13,587.85,67.55,397.1
2014-09-15,Mon,282,163957.09,587.66,82.54,485.08
2014-09-16,Tue,291,173070.99,600.94,85.21,512.04
2014-09-17,Wed,277,159562.12,582.34,81.07,472.08
2014-09-18,Thu,255,142400.94,565.08,74.56,421.3
2014-09-19,Fri,210,116344.94,562.05,61.24,344.22
2014-09-20,Sat,235,141743.68,610.96,68.64,419.36
2014-09-21,Sun,242,145671.15,609.5,70.71,430.98
2014-09-22,Mon,255,156920.29,622.7,74.56,464.26
2014-09-23,Tue,318,186797.41,593.01,92.92,551.02
2014-09-24,Wed,340,191034.89,566.87,99.12,561.87
2014-09-25,Thu,327,175727.69,542.37,95.29,516.85
2014-09-26,Fri,231,124979.9,548.16,67.06,367.59
2014-09-27,Sat,183,108310.95,601.73,53.25,320.45
2014-09-28,Sun,201,119339.95,599.7,58.88,353.08
2014-09-29,Mon,239,140286.17,591.92,70.12,415.05
2014-09-30,Tue,260,156603.35,606.99,76.33,463.32
2014-10-01,Wed,260,170537.93,661.0,76.56,506.05
2014-10-02,Thu,251,159315.07,639.82,74.11,474.15
2014-10-03,Fri,240,155175.36,652.0,70.41,459.1
2014-10-04,Sat,275,190848.85,699.08,80.77,564.64
2014-10-05,Sun,303,211883.7,703.93,89.05,626.87
2014-10-06,Mon,281,196124.3,702.95,82.54,580.25
2014-10-07,Tue,269,180626.71,676.5,82.66,559.22
2014-10-08,Wed,255,173281.95,684.91,78.33,536.48
2014-10-09,Thu,245,153781.15,632.84,75.47,477.58
2014-10-10,Fri,227,146742.79,652.19,69.88,455.72
2014-10-11,Sat,237,151146.83,643.18,72.98,469.4
2014-10-12,Sun,270,187395.23,699.24,79.76,557.72
2014-10-13,Mon,314,217079.93,695.77,92.58,644.15
2014-10-14,Tue,326,223798.05,690.73,96.14,664.09
2014-10-15,Wed,292,194217.69,669.72,86.05,576.31
2014-10-16,Thu,258,164214.4,641.46,75.96,487.28
2014-10-17,Fri,207,119690.3,583.86,60.83,355.16
2014-10-18,Sat,191,111076.15,587.7,56.08,329.6
2014-10-19,Sun,234,146884.63,633.12,68.64,434.57
2014-10-20,Mon,261,161858.12,624.93,76.85,480.29
2014-10-21,Tue,262,162491.34,624.97,76.92,480.74
2014-10-22,Wed,251,151349.48,607.83,73.67,447.78
2014-10-23,Thu,242,138400.26,576.67,71.22,410.68
2014-10-24,Fri,227,130115.44,578.29,66.57,384.96
2014-10-25,Sat,220,129494.8,594.01,64.5,383.12
2014-10-26,Sun,250,163537.47,659.43,73.37,483.84
2014-10-27,Mon,325,223255.77,691.19,95.56,660.52
2014-10-28,Tue,334,246560.78,742.65,97.94,727.32
2014-10-29,Wed,325,223719.33,692.63,95.28,659.94
2014-10-30,Thu,288,197650.32,691.09,84.62,584.76
2014-10-31,Fri,241,156077.23,653.04,70.92,463.14
2014-11-01,Sat,235,151333.73,649.5,69.14,449.06
2014-11-02,Sun,225,147122.78,659.74,66.57,439.17
2014-11-03,Mon,247,164484.21,668.63,73.65,492.47
2014-11-04,Tue,275,180777.46,662.19,81.01,536.43
2014-11-05,Wed,277,185652.33,675.1,81.36,549.27
2014-11-06,Thu,260,171257.63,663.79,76.33,506.68
2014-11-07,Fri,220,139219.42,638.62,64.5,411.89
2014-11-08,Sat,257,167818.72,658.11,75.44,496.51
2014-11-09,Sun,340,229587.19,679.25,99.41,675.26
2014-11-10,Mon,340,236157.72,698.69,99.41,694.58
2014-11-11,Tue,340,233406.18,690.55,99.41,686.49
2014-11-12,Wed,267,177035.5,668.06,77.94,520.69
2014-11-13,Thu,225,144884.62,649.71,65.59,426.13
2014-11-14,Fri,216,136839.26,639.44,62.94,402.47
2014-11-15,Sat,207,130460.52,636.39,60.47,384.84
2014-11-16,Sun,254,172116.72,683.0,74.34,507.72
2014-11-17,Mon,314,222225.52,712.26,92.04,655.53
2014-11-18,Tue,340,252586.89,747.3,99.41,742.9
2014-11-19,Wed,340,255731.52,756.6,99.41,752.15
2014-11-20,Thu,314,229794.38,736.52,92.04,677.86
2014-11-21,Fri,276,183830.21,670.91,80.83,542.27
2014-11-22,Sat,254,172088.16,685.61,74.04,507.63
2014-11-23,Sun,267,184999.09,700.75,78.11,547.33
2014-11-24,Mon,254,178023.07,709.26,74.04,525.14
2014-11-25,Tue,262,171825.71,663.42,76.4,506.86
2014-11-26,Wed,255,164460.08,652.62,74.56,486.57
2014-11-27,Thu,204,123457.52,614.22,59.47,365.26
2014-11-28,Fri,175,107812.01,626.81,50.89,318.97
2014-11-29,Sat,155,92252.79,606.93,44.97,272.94
2014-11-30,Sun,148,89868.88,619.79,42.9,265.88
2014-12-01,Mon,137,81599.77,608.95,39.64,241.42
2014-12-02,Tue,151,89882.08,607.31,43.79,265.92
2014-12-03,Wed,176,105867.61,611.95,51.18,313.22
2014-12-04,Thu,175,106250.25,617.73,50.89,314.35
2014-12-05,Fri,163,102270.87,639.19,47.48,303.47
2014-12-06,Sat,191,111898.56,595.21,55.62,331.06
2014-12-07,Sun,212,127770.41,611.34,61.83,378.02
2014-12-08,Mon,237,146051.81,624.15,69.23,432.11
2014-12-09,Tue,261,157544.1,610.64,76.56,467.49
2014-12-10,Wed,262,151955.34,586.7,76.63,449.57
2014-12-11,Thu,234,134415.15,581.88,68.34,397.68
2014-12-12,Fri,171,92532.88,550.79,49.7,273.77
2014-12-13,Sat,168,95606.72,579.43,48.82,282.86
2014-12-14,Sun,185,106158.7,583.29,53.85,314.08
2014-12-15,Mon,172,104694.45,619.49,50.0,309.75
2014-12-16,Tue,201,119125.15,601.64,58.58,352.44
2014-12-17,Wed,212,123062.73,588.82,61.83,364.09
2014-12-18,Thu,238,133099.06,566.38,69.53,393.78
2014-12-19,Fri,175,97212.9,565.19,50.89,287.61
2014-12-20,Sat,140,77606.89,566.47,40.53,229.61
2014-12-21,Sun,126,73605.07,598.42,36.39,217.77
2014-12-22,Mon,124,76410.02,631.49,35.8,226.07
2014-12-23,Tue,173,107527.35,632.51,50.3,318.13
2014-12-24,Wed,196,116148.73,601.81,57.1,343.64
2014-12-25,Thu,243,139727.09,582.2,71.01,413.39
2014-12-26,Fri,231,146993.86,644.71,67.26,433.61
2014-12-27,Sat,203,143811.65,719.06,59.17,425.48
2014-12-28,Sun,217,173548.04,810.97,63.31,513.46
2014-12-29,Mon,247,205381.34,841.73,72.19,607.64
2014-12-30,Tue,315,311262.44,991.28,92.35,915.48
2014-12-31,Wed,340,418127.39,1229.79,100.0,1229.79
