GPAGEID,REC_TYPE,REC_TYPE_DESC,SUMNO_ROOMSPERREC_TYPE,SUMCALC_OCCROOMSPERREC_TYPE,SUMCALC_INVROOMSPERREC_TYPE,SUMARRIVAL_ROOMSPERREC_TYPE,SUMCOMPLIMENTARY_ROOMSPERREC_T,SUMHOUSE_USE_ROOMSPERREC_TYPE,SUMDAY_USE_ROOMSPERREC_TYPE,SUMNO_SHOW_ROOMSPERREC_TYPE,SUMIND_DEDUCT_ROOMSPERREC_TYPE,SUMIND_NON_DEDUCT_ROOMSPERREC_,SUMGRP_DEDUCT_ROOMSPERREC_TYPE,SUMGRP_NON_DEDUCT_ROOMSPERREC_,SUMDEPARTURE_ROOMSPERREC_TYPE,SUMOOO_ROOMSPERREC_TYPE,SUMNO_PERSONSPERREC_TYPE,SUMINVENTORY_ROOMSPERREC_TYPE,SUMREVENUEPERREC_TYPE,SUMOWNER_ROOMSPERREC_TYPE,SUMFF_ROOMSPERREC_TYPE,CF_AVERAGE_ROOM_RATE_REC_TYPE,CF_OCCUPANCY_REC_TYPE,REVENUE,NO_ROOMS,IND_DEDUCT_ROOMS,IND_NON_DEDUCT_ROOMS,GRP_DEDUCT_ROOMS,GRP_NON_DEDUCT_ROOMS,NO_PERSONS,ARRIVAL_ROOMS,DEPARTURE_ROOMS,COMPLIMENTARY_ROOMS,HOUSE_USE_ROOMS,DAY_USE_ROOMS,NO_SHOW_ROOMS,INVENTORY_ROOMS,CONSIDERED_DATE,CHAR_CONSIDERED_DATE,IND_DEDUCT_REVENUE,IND_NON_DEDUCT_REVENUE,GRP_NON_DEDUCT_REVENUE,GRP_DEDUCT_REVENUE,OWNER_ROOMS,FF_ROOMS,CF_OOO_ROOMS,CF_CALC_OCC_ROOMS,CF_CALC_INV_ROOMS,CF_AVERAGE_ROOM_RATE,CF_OCCUPANCY,CF_IND_DED_REV,CF_IND_NON_DED_REV,CF_BLK_DED_REV,CF_BLK_NON_DED_REV
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,160292.3408,245,215,0,30,0,377,78,60,0,3,3,3,340,11-Jan-15,11.01.15 Sun,149334.3808,0,0,10957.96,0,0,3,242,337,662.3650448,71.81008902,149334.3808,,10957.96,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,148520.2433,219,196,0,23,0,336,48,74,0,3,2,0,340,12-Jan-15,12.01.15 Mon,138236.0333,0,0,10284.21,0,0,3,216,337,687.5937191,64.09495549,138236.0333,,10284.21,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,150424.0517,233,204,0,29,0,357,61,47,0,3,0,0,340,13-Jan-15,13.01.15 Tue,135872.7917,0,0,14551.26,0,0,3,230,337,654.0176159,68.24925816,135872.7917,,14551.26,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,166293.0242,265,200,0,65,0,425,80,48,0,3,0,0,340,14-Jan-15,14.01.15 Wed,140747.2342,0,0,25545.79,0,0,3,262,337,634.7061991,77.74480712,140747.2342,,25545.79,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,171834.6492,290,222,0,68,0,508,73,48,2,3,2,1,340,15-Jan-15,15.01.15 Thu,148650.6292,0,0,23184.02,0,0,3,287,337,598.7270006,85.16320475,148650.6292,,23184.02,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,190459.1933,307,244,0,63,0,554,96,79,0,3,0,2,340,16-Jan-15,16.01.15 Fri,159795.1333,0,0,30664.06,0,0,4,304,336,626.5105044,90.47619048,159795.1333,,30664.06,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,210753.1483,340,258,0,82,0,574,94,62,0,3,1,0,340,17-Jan-15,17.01.15 Sat,170748.7383,0,0,40004.41,0,0,0,337,340,625.3802621,99.11764706,170748.7383,,40004.41,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,221845.3492,340,257,0,83,0,553,71,71,0,3,1,0,340,18-Jan-15,18.01.15 Sun,178839.6892,0,0,43005.66,0,0,0,337,340,658.2948046,99.11764706,178839.6892,,43005.66,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,226863.41,340,260,0,80,0,559,69,68,0,3,0,3,340,19-Jan-15,19.01.15 Mon,184969.92,0,0,41893.49,0,0,0,337,340,673.1851929,99.11764706,184969.92,,41893.49,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,231559.9642,340,237,0,103,0,536,58,55,0,0,0,0,340,20-Jan-15,20.01.15 Tue,175823.1542,0,0,55736.81,0,0,0,340,340,681.0587181,100,175823.1542,,55736.81,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,222502.4225,324,229,0,95,0,514,41,57,0,1,0,0,340,21-Jan-15,21.01.15 Wed,172249.9025,0,0,50252.52,0,0,0,323,340,688.8619892,95,172249.9025,,50252.52,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,213595.1708,307,234,0,73,0,504,71,88,0,1,2,0,340,22-Jan-15,22.01.15 Thu,179498.7208,0,0,34096.45,0,0,0,306,340,698.0234341,90,179498.7208,,34096.45,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,175290.2108,271,204,0,67,0,434,57,92,0,1,2,0,340,23-Jan-15,23.01.15 Fri,138634.4908,0,0,36655.72,0,0,3,270,337,649.2230031,80.11869436,138634.4908,,36655.72,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,187554.4817,276,193,0,83,0,409,80,75,0,1,0,2,340,24-Jan-15,24.01.15 Sat,139425.8717,0,0,48128.61,0,0,4,275,336,682.016297,81.8452381,139425.8717,,48128.61,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,258476.5608,329,219,0,110,0,481,94,41,0,1,1,2,340,25-Jan-15,25.01.15 Sun,187933.1308,0,0,70543.43,0,0,3,328,337,788.0382952,97.32937685,187933.1308,,70543.43,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,307200.5625,340,231,0,109,0,502,53,39,0,0,2,2,340,26-Jan-15,26.01.15 Mon,228193.3025,0,0,79007.26,0,0,0,340,340,903.5310662,100,228193.3025,,79007.26,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,324447.8467,340,248,0,92,0,482,73,73,0,0,0,1,340,27-Jan-15,27.01.15 Tue,252858.8067,0,0,71589.04,0,0,0,340,340,954.2583725,100,252858.8067,,71589.04,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,329143.5333,340,256,0,84,0,496,58,58,0,0,0,1,340,28-Jan-15,28.01.15 Wed,268363.1833,0,0,60780.35,0,0,0,340,340,968.0692157,100,268363.1833,,60780.35,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,257397.5267,303,231,0,72,0,474,65,103,0,1,0,0,340,29-Jan-15,29.01.15 Thu,207789.1667,0,0,49608.36,0,0,3,302,337,852.3096909,89.61424332,207789.1667,,49608.36,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,167040.64,236,182,0,54,0,400,39,106,0,1,0,0,340,30-Jan-15,30.01.15 Fri,131850.37,0,0,35190.27,0,0,3,235,337,710.811234,69.73293769,131850.37,,35190.27,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,149403.5717,219,165,0,54,0,346,60,77,0,1,3,3,340,31-Jan-15,31.01.15 Sat,115835.7617,0,0,33567.81,0,0,4,218,336,685.3374847,64.88095238,115835.7617,,33567.81,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,151222.7133,225,171,0,54,0,318,61,55,0,1,0,3,340,01-Feb-15,01.02.15 Sun,115913.2233,0,0,35309.49,0,0,4,224,336,675.1013988,66.66666667,115913.2233,,35309.49,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,157972.4042,242,180,0,62,0,326,61,44,0,1,0,0,340,02-Feb-15,02.02.15 Mon,120545.0142,0,0,37427.39,0,0,5,241,335,655.4871542,71.94029851,120545.0142,,37427.39,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,210166.6192,303,190,0,113,0,402,97,36,0,1,0,0,340,03-Feb-15,03.02.15 Tue,138320.2492,0,0,71846.37,0,0,4,302,336,695.9159575,89.88095238,138320.2492,,71846.37,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,184485.0767,283,184,0,99,0,377,39,59,2,1,1,1,340,04-Feb-15,04.02.15 Wed,125771.2867,0,0,58713.79,0,0,4,282,336,654.2023995,83.92857143,125771.2867,,58713.79,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,157727.2542,236,163,0,73,0,329,51,98,2,1,0,2,340,05-Feb-15,05.02.15 Thu,109000.3442,0,0,48726.91,0,0,4,235,336,671.179805,69.94047619,109000.3442,,48726.91,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,152885.6192,227,169,0,58,0,339,63,72,2,1,3,0,340,06-Feb-15,06.02.15 Fri,113437.0092,0,0,39448.61,0,0,4,226,336,676.4850406,67.26190476,113437.0092,,39448.61,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,205161.2317,285,210,0,75,0,393,116,58,1,1,0,0,340,07-Feb-15,07.02.15 Sat,151259.2617,0,0,53901.97,0,0,5,284,335,722.3987031,84.7761194,151259.2617,,53901.97,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,265802.4775,310,234,0,76,0,415,82,57,3,1,1,2,340,08-Feb-15,08.02.15 Sun,202529.6575,0,0,63272.82,0,0,4,309,336,860.2021926,91.96428571,202529.6575,,63272.82,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,297719.165,333,260,0,73,0,431,85,62,0,1,1,0,340,09-Feb-15,09.02.15 Mon,236965.575,0,0,60753.59,0,0,4,332,336,896.7444729,98.80952381,236965.575,,60753.59,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,293533.2617,340,269,0,71,0,441,63,55,0,0,0,0,340,10-Feb-15,10.02.15 Tue,235378.4217,0,0,58154.84,0,0,0,340,340,863.3331225,100,235378.4217,,58154.84,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,260000.295,311,252,0,59,0,425,41,72,0,3,0,1,340,11-Feb-15,11.02.15 Wed,212311.475,0,0,47688.82,0,0,3,308,337,844.1568019,91.39465875,212311.475,,47688.82,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,208215.7625,285,233,0,52,0,416,66,92,4,3,0,4,340,12-Feb-15,12.02.15 Thu,170496.0125,0,0,37719.75,0,0,3,282,337,738.3537677,83.67952522,170496.0125,,37719.75,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,150946.15,247,191,0,56,0,387,69,107,1,3,4,2,340,13-Feb-15,13.02.15 Fri,118049.79,0,0,32896.36,0,0,3,244,337,618.6317623,72.40356083,118049.79,,32896.36,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,144883.95,239,175,0,64,0,362,56,64,0,3,2,4,340,14-Feb-15,14.02.15 Sat,105428.28,0,0,39455.67,0,0,3,236,337,613.9150424,70.02967359,105428.28,,39455.67,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,163307.8117,260,192,0,68,0,364,69,48,0,3,1,1,340,15-Feb-15,15.02.15 Sun,117812.2217,0,0,45495.59,0,0,3,257,337,635.4389559,76.2611276,117812.2217,,45495.59,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,182110.075,299,214,0,85,0,407,80,41,3,3,0,3,340,16-Feb-15,16.02.15 Mon,129374.575,0,0,52735.5,0,0,3,296,337,615.2367399,87.83382789,129374.575,,52735.5,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,185095.3933,283,223,0,60,0,390,52,68,2,3,3,2,340,17-Feb-15,17.02.15 Tue,146019.7833,0,0,39075.61,0,0,3,280,337,661.0549762,83.08605341,146019.7833,,39075.61,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,188806.8908,285,222,0,63,0,402,50,48,0,3,0,1,340,18-Feb-15,18.02.15 Wed,147316.5508,0,0,41490.34,0,0,3,282,337,669.5279817,83.67952522,147316.5508,,41490.34,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,202485.3225,311,254,0,57,0,483,100,74,0,3,0,2,340,19-Feb-15,19.02.15 Thu,165257.1425,0,0,37228.18,0,0,4,308,336,657.4198782,91.66666667,165257.1425,,37228.18,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,169146.61,275,242,0,33,0,456,83,119,0,3,0,2,340,20-Feb-15,20.02.15 Fri,149255.89,0,0,19890.72,0,0,3,272,337,621.8625368,80.71216617,149255.89,,19890.72,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,165394.4767,273,196,0,77,0,432,96,98,5,3,1,4,340,21-Feb-15,21.02.15 Sat,120619.4867,0,0,44774.99,0,0,3,270,337,612.5721358,80.11869436,120619.4867,,44774.99,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,192223.145,291,201,0,90,0,436,89,71,5,3,0,3,340,22-Feb-15,22.02.15 Sun,136066.805,0,0,56156.34,0,0,3,288,337,667.4414757,85.45994065,136066.805,,56156.34,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,245605.0142,339,209,0,130,0,474,99,51,5,3,0,0,340,23-Feb-15,23.02.15 Mon,155812.4442,0,0,89792.57,0,0,0,336,340,730.9673041,98.82352941,155812.4442,,89792.57,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,229815.77,332,211,0,121,0,465,39,46,7,3,1,1,340,24-Feb-15,24.02.15 Tue,149245.83,0,0,80569.94,0,0,1,329,339,698.5281763,97.05014749,149245.83,,80569.94,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,229351.8733,326,209,0,117,0,472,45,51,8,3,2,2,340,25-Feb-15,25.02.15 Wed,152026.1833,0,0,77325.69,0,0,3,323,337,710.0677193,95.84569733,152026.1833,,77325.69,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,210604.655,309,222,0,87,0,491,70,87,9,3,1,2,340,26-Feb-15,26.02.15 Thu,154562.915,0,0,56041.74,0,0,3,306,337,688.2505065,90.80118694,154562.915,,56041.74,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,176140.0792,274,202,0,72,0,451,51,86,10,3,1,0,340,27-Feb-15,27.02.15 Fri,132509.0392,0,0,43631.04,0,0,3,271,337,649.9633918,80.41543027,132509.0392,,43631.04,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,150899.79,250,184,0,66,0,380,71,95,9,3,2,0,340,28-Feb-15,28.02.15 Sat,111080.22,0,0,39819.57,0,0,3,247,337,610.9303239,73.29376855,111080.22,,39819.57,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,163748.9917,253,183,0,70,0,341,99,96,1,3,2,1,340,01-Mar-15,01.03.15 Sun,118217.6117,0,0,45531.38,0,0,3,250,337,654.9959667,74.18397626,118217.6117,,45531.38,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,158102.095,248,177,0,71,0,318,44,49,0,3,0,4,340,02-Mar-15,02.03.15 Mon,112083.545,0,0,46018.55,0,0,3,245,337,645.3146735,72.70029674,112083.545,,46018.55,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,175742.3242,266,203,0,63,0,352,51,33,1,3,0,1,340,03-Mar-15,03.03.15 Tue,135962.6542,0,0,39779.67,0,0,3,263,337,668.2217649,78.04154303,135962.6542,,39779.67,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,153939.145,244,207,0,37,0,349,56,78,1,3,1,2,340,04-Mar-15,04.03.15 Wed,130541.905,0,0,23397.24,0,0,3,241,337,638.751639,71.51335312,130541.905,,23397.24,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,135195.515,211,199,0,12,0,327,61,94,0,3,0,1,340,05-Mar-15,05.03.15 Thu,127244.195,0,0,7951.32,0,0,3,208,337,649.9784375,61.72106825,127244.195,,7951.32,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,119380.2025,196,191,0,5,0,300,54,69,0,3,0,0,340,06-Mar-15,06.03.15 Fri,115994.9525,0,0,3385.25,0,0,3,193,337,618.550272,57.27002967,115994.9525,,3385.25,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,123026.5292,204,166,0,38,0,279,83,75,0,3,1,4,340,07-Mar-15,07.03.15 Sat,96895.97917,0,0,26130.55,0,0,3,201,337,612.0722844,59.64391691,96895.97917,,26130.55,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,144483.2008,236,176,0,60,0,301,73,41,0,3,0,2,340,08-Mar-15,08.03.15 Sun,102507.8508,0,0,41975.35,0,0,3,233,337,620.0995744,69.13946588,102507.8508,,41975.35,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,173829.4592,281,186,0,95,0,343,83,38,0,3,0,3,340,09-Mar-15,09.03.15 Mon,110664.2992,0,0,63165.16,0,0,3,278,337,625.2858243,82.4925816,110664.2992,,63165.16,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,187772.1133,296,198,0,98,0,355,63,48,0,3,1,3,340,10-Mar-15,10.03.15 Tue,125624.8033,0,0,62147.31,0,0,3,293,337,640.8604551,86.94362018,125624.8033,,62147.31,
,A_STAT,History,86026,85222,122214,21222,435,804,211,558,68727,0,17299,0,21175,1886,130898,124100,47607458.14,0,0,558.628736,69.73178196,177160.3433,283,194,0,89,0,352,43,56,2,3,1,2,340,11-Mar-15,11.03.15 Wed,119128.3933,0,0,58031.95,0,0,3,280,337,632.7155119,83.08605341,119128.3933,,58031.95,
