GPAGEID,REC_TYPE,REC_TYPE_DESC,SUMNO_ROOMSPERREC_TYPE,SUMCALC_OCCROOMSPERREC_TYPE,SUMCALC_INVROOMSPERREC_TYPE,SUMARRIVAL_ROOMSPERREC_TYPE,SUMCOMPLIMENTARY_ROOMSPERREC_T,SUMHOUSE_USE_ROOMSPERREC_TYPE,SUMDAY_USE_ROOMSPERREC_TYPE,SUMNO_SHOW_ROOMSPERREC_TYPE,SUMIND_DEDUCT_ROOMSPERREC_TYPE,SUMIND_NON_DEDUCT_ROOMSPERREC_,SUMGRP_DEDUCT_ROOMSPERREC_TYPE,SUMGRP_NON_DEDUCT_ROOMSPERREC_,SUMDEPARTURE_ROOMSPERREC_TYPE,SUMOOO_ROOMSPERREC_TYPE,SUMNO_PERSONSPERREC_TYPE,SUMINVENTORY_ROOMSPERREC_TYPE,SUMREVENUEPERREC_TYPE,SUMOWNER_ROOMSPERREC_TYPE,SUMFF_ROOMSPERREC_TYPE,CF_AVERAGE_ROOM_RATE_REC_TYPE,CF_OCCUPANCY_REC_TYPE,REVENUE,NO_ROOMS,IND_DEDUCT_ROOMS,IND_NON_DEDUCT_ROOMS,GRP_DEDUCT_ROOMS,GRP_NON_DEDUCT_ROOMS,NO_PERSONS,ARRIVAL_ROOMS,DEPARTURE_ROOMS,COMPLIMENTARY_ROOMS,HOUSE_USE_ROOMS,DAY_USE_ROOMS,NO_SHOW_ROOMS,INVENTORY_ROOMS,CONSIDERED_DATE,CHAR_CONSIDERED_DATE,IND_DEDUCT_REVENUE,IND_NON_DEDUCT_REVENUE,GRP_NON_DEDUCT_REVENUE,GRP_DEDUCT_REVENUE,OWNER_ROOMS,FF_ROOMS,CF_OOO_ROOMS,CF_CALC_OCC_ROOMS,CF_CALC_INV_ROOMS,CF_AVERAGE_ROOM_RATE,CF_OCCUPANCY,CF_IND_DED_REV,CF_IND_NON_DED_REV,CF_BLK_DED_REV,CF_BLK_NON_DED_REV
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,239550.01,328,280,0,48,0,715,68,83,2,3,0,0,343,01-Jan-13,01.01.13 Tue,213789.15,0,0,25760.86,0,0,0,325,343,737.0769538,94.75218659,213789.15,,25760.86,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,191982.6233,297,282,0,15,0,615,73,103,2,2,1,0,343,02-Jan-13,02.01.13 Wed,183804.4533,0,0,8178.17,0,0,0,295,343,650.7885537,86.0058309,183804.4533,,8178.17,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,186658.1692,303,299,0,4,0,600,82,76,3,2,4,0,343,03-Jan-13,03.01.13 Thu,184343.8292,0,0,2314.34,0,0,0,301,343,620.1268079,87.75510204,184343.8292,,2314.34,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,163105.97,285,285,0,0,0,559,54,71,4,3,0,0,343,04-Jan-13,04.01.13 Fri,163077.97,0,0,28,0,0,0,282,343,578.3899645,82.21574344,163077.97,,28,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,139218.5333,250,241,0,9,0,468,53,85,2,3,0,0,343,05-Jan-13,05.01.13 Sat,133918.3633,0,0,5300.17,0,0,0,247,343,563.6377868,72.01166181,133918.3633,,5300.17,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,136848.8333,253,235,0,18,0,439,72,69,1,4,0,0,343,06-Jan-13,06.01.13 Sun,126471.4933,0,0,10377.34,0,0,0,249,343,549.5937082,72.59475219,126471.4933,,10377.34,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,160637.3733,284,268,0,16,0,466,66,35,1,4,0,0,343,07-Jan-13,07.01.13 Mon,151223.2033,0,0,9414.17,0,0,0,280,343,573.7049048,81.63265306,151223.2033,,9414.17,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,170436.2533,304,281,0,23,0,477,76,56,1,4,0,3,343,08-Jan-13,08.01.13 Tue,156868.2533,0,0,13568,0,0,0,300,343,568.1208444,87.46355685,156868.2533,,13568,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,171247.0267,307,288,0,19,0,494,73,70,1,4,0,1,343,09-Jan-13,09.01.13 Wed,159220.0267,0,0,12027,0,0,0,303,343,565.1717052,88.33819242,159220.0267,,12027,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,158665.8433,283,277,0,6,0,485,69,91,0,4,1,0,343,10-Jan-13,10.01.13 Thu,155219.8433,0,0,3446,0,0,0,279,343,568.694779,81.34110787,155219.8433,,3446,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,129546.29,239,237,0,2,0,420,51,95,2,4,0,3,343,11-Jan-13,11.01.13 Fri,128345.29,0,0,1201,0,0,0,235,343,551.2608085,68.51311953,128345.29,,1201,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,123201.1567,232,229,0,3,0,365,65,73,0,4,0,2,343,12-Jan-13,12.01.13 Sat,121400.1567,0,0,1801,0,0,0,228,343,540.3559503,66.47230321,121400.1567,,1801,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,137761.6433,256,250,0,6,0,382,76,51,3,4,0,0,343,13-Jan-13,13.01.13 Sun,133239.6433,0,0,4522,0,0,0,252,343,546.6731878,73.46938776,133239.6433,,4522,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,176971.4833,308,295,0,13,0,452,94,42,0,4,1,0,343,14-Jan-13,14.01.13 Mon,167808.6333,0,0,9162.85,0,0,0,304,343,582.1430373,88.62973761,167808.6333,,9162.85,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,208372.6367,343,322,0,21,0,496,101,66,9,3,0,1,343,15-Jan-13,15.01.13 Tue,193889.9167,0,0,14482.72,0,0,0,340,343,612.8606961,99.12536443,193889.9167,,14482.72,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,209242.3967,342,320,0,22,0,502,50,51,9,4,0,0,343,16-Jan-13,16.01.13 Wed,194884.6567,0,0,14357.74,0,0,0,338,343,619.0603452,98.54227405,194884.6567,,14357.74,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,208098.4833,343,329,0,14,0,540,82,81,10,4,0,1,343,17-Jan-13,17.01.13 Thu,198862.7433,0,0,9235.74,0,0,0,339,343,613.8598328,98.83381924,198862.7433,,9235.74,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,193767.17,318,305,0,13,0,540,85,108,11,4,0,2,343,18-Jan-13,18.01.13 Fri,185279.6,0,0,8487.57,0,0,0,314,343,617.0928981,91.5451895,185279.6,,8487.57,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,204156.1633,325,275,0,50,0,515,101,93,0,4,2,5,343,19-Jan-13,19.01.13 Sat,174840.6233,0,0,29315.54,0,0,0,321,343,636.0005088,93.58600583,174840.6233,,29315.54,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,218236.9342,334,274,0,60,0,533,75,64,0,4,2,8,343,20-Jan-13,20.01.13 Sun,184101.2742,0,0,34135.66,0,0,0,330,343,661.3240429,96.20991254,184101.2742,,34135.66,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,230187.96,343,281,0,62,0,525,61,52,1,4,0,1,343,21-Jan-13,21.01.13 Mon,194130.69,0,0,36057.27,0,0,0,339,343,679.020531,98.83381924,194130.69,,36057.27,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,217321.2825,336,289,0,47,0,512,59,66,1,4,0,3,343,22-Jan-13,22.01.13 Tue,190382.1425,0,0,26939.14,0,0,0,332,343,654.5821762,96.79300292,190382.1425,,26939.14,
,A_STAT,History,96781,95738,119394,22755,578,1043,165,643,79566,0,17215,0,22659,5801,148672,125195,56744589.13,0,0,592.7070665,80.18660904,214056.515,327,283,0,44,0,505,55,64,1,4,0,5,343,23-Jan-13,23.01.13 Wed,189157.195,0,0,24899.32,0,0,0,323,343,662.7136687,94.16909621,189157.195,,24899.32,
