Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2019-06-06,Thu,281,103503.21,370.98,82.79,307.13
2019-06-07,Fri,236,72589.28,310.21,69.44,215.4
2019-06-08,Sat,170,54059.99,321.79,49.85,160.42
2019-06-09,Sun,201,63267.53,317.93,59.05,187.74
2019-06-10,Mon,222,70086.5,318.57,65.28,207.97
2019-06-11,Tue,259,77061.88,299.85,76.26,228.67
2019-06-12,Wed,234,69544.07,299.76,68.84,206.36
2019-06-13,Thu,216,62614.75,292.59,63.5,185.8
2019-06-14,Fri,174,51337.97,298.48,51.04,152.34
2019-06-15,Sat,170,54201.73,322.63,49.85,160.84
2019-06-16,Sun,188,55360.11,297.64,55.19,164.27
2019-06-17,Mon,221,67294.74,307.28,64.99,199.69
2019-06-18,Tue,219,65386.74,301.32,64.39,194.03
2019-06-19,Wed,220,64235.48,294.66,64.69,190.61
2019-06-20,Thu,205,61004.79,300.52,60.24,181.02
2019-06-21,Fri,188,52084.31,280.02,55.19,154.55
2019-06-22,Sat,163,49646.08,308.36,47.77,147.32
2019-06-23,Sun,231,59935.91,261.73,67.95,177.85
2019-06-24,Mon,245,65784.98,269.61,72.4,195.21
2019-06-25,Tue,188,58556.55,313.14,55.49,173.76
2019-06-26,Wed,235,68179.89,291.37,69.44,202.31
2019-06-27,Thu,188,56927.46,304.42,55.49,168.92
2019-06-28,Fri,166,51389.15,311.45,48.96,152.49
2019-06-29,Sat,154,48700.7,318.31,45.4,144.51
2019-06-30,Sun,140,49542.47,356.42,41.25,147.01
2019-07-01,Mon,154,50092.98,327.41,45.4,148.64
2019-07-02,Tue,172,52594.96,309.38,50.45,156.07
2019-07-03,Wed,166,50496.52,306.04,48.96,149.84
2019-07-04,Thu,166,50517.76,306.17,48.96,149.9
2019-07-05,Fri,147,44460.53,304.52,43.32,131.93
2019-07-06,Sat,134,39084.81,293.87,39.47,115.98
2019-07-07,Sun,126,38714.13,309.71,37.09,114.88
2019-07-08,Mon,151,43043.51,286.96,44.51,127.73
2019-07-09,Tue,160,46947.32,295.27,47.18,139.31
2019-07-10,Wed,155,45660.08,296.49,45.7,135.49
2019-07-11,Thu,164,47198.42,289.56,48.37,140.05
2019-07-12,Fri,121,35424.01,295.2,35.61,105.12
2019-07-13,Sat,109,33235.04,307.73,32.05,98.62
2019-07-14,Sun,136,41298.19,305.91,40.06,122.55
2019-07-15,Mon,172,51530.94,301.35,50.74,152.91
2019-07-16,Tue,167,52006.24,313.29,49.26,154.32
2019-07-17,Wed,149,44101.1,297.98,43.92,130.86
2019-07-18,Thu,139,41164.55,298.29,40.95,122.15
2019-07-19,Fri,177,55929.79,317.78,52.23,165.96
2019-07-20,Sat,180,51558.89,288.04,53.12,152.99
2019-07-21,Sun,203,64076.6,317.21,59.94,190.14
2019-07-22,Mon,197,63763.34,325.32,58.16,189.21
2019-07-23,Tue,156,47151.99,304.21,45.99,139.92
2019-07-24,Wed,145,43183.04,299.88,42.73,128.14
2019-07-25,Thu,138,40827.4,298.01,40.65,121.15
2019-07-26,Fri,117,35325.72,304.53,34.42,104.82
2019-07-27,Sat,115,33685.4,295.49,33.83,99.96
2019-07-28,Sun,113,35122.95,313.6,33.23,104.22
2019-07-29,Mon,132,38331.38,292.61,38.87,113.74
2019-07-30,Tue,126,37228.26,297.83,37.09,110.47
2019-07-31,Wed,126,23645.39,189.16,37.09,70.16
2019-08-01,Thu,140,39891.03,286.99,41.25,118.37
2019-08-02,Fri,115,32278.85,283.15,33.83,95.78
2019-08-03,Sat,91,28886.61,320.96,26.71,85.72
2019-08-04,Sun,98,29617.68,305.34,28.78,87.89
2019-08-05,Mon,100,28927.97,292.2,29.38,85.84
2019-08-06,Tue,105,29727.28,285.84,30.86,88.21
2019-08-07,Wed,111,30411.42,276.47,32.64,90.24
2019-08-08,Thu,122,31807.22,262.87,35.91,94.38
2019-08-09,Fri,127,33058.53,262.37,37.39,98.1
2019-08-10,Sat,151,35683.74,237.89,44.51,105.89
2019-08-11,Sun,189,49172.28,261.55,55.79,145.91
2019-08-12,Mon,229,63476.42,278.41,67.66,188.36
2019-08-13,Tue,186,51383.98,277.75,54.9,152.47
2019-08-14,Wed,175,50214.41,288.59,51.63,149.0
2019-08-15,Thu,168,50077.48,299.87,49.55,148.6
2019-08-16,Fri,158,46780.91,297.97,46.59,138.82
2019-08-17,Sat,135,39290.06,293.21,39.76,116.59
2019-08-18,Sun,128,38406.56,302.41,37.69,113.97
2019-08-19,Mon,136,39684.35,293.96,40.06,117.76
2019-08-20,Tue,138,40477.0,295.45,40.65,120.11
2019-08-21,Wed,148,43869.89,298.43,43.62,130.18
2019-08-22,Thu,157,46745.38,299.65,46.29,138.71
2019-08-23,Fri,156,44384.14,286.35,45.99,131.7
2019-08-24,Sat,147,41969.44,289.44,43.03,124.54
2019-08-25,Sun,179,51712.37,290.52,52.82,153.45
2019-08-26,Mon,176,53638.37,306.5,51.93,159.16
2019-08-27,Tue,163,47988.9,296.23,48.07,142.4
2019-08-28,Wed,171,49404.26,290.61,50.45,146.6
2019-08-29,Thu,171,45519.76,267.76,50.45,135.07
2019-08-30,Fri,148,40506.15,275.55,43.62,120.2
2019-08-31,Sat,124,36322.75,295.31,36.5,107.78
2019-09-01,Sun,160,46165.21,290.35,47.18,136.99
2019-09-02,Mon,188,54529.39,291.6,55.49,161.81
2019-09-03,Tue,216,61453.42,285.83,63.8,182.35
2019-09-04,Wed,221,64078.95,291.27,65.28,190.15
2019-09-05,Thu,185,50109.53,272.33,54.6,148.69
2019-09-06,Fri,163,42847.01,264.49,48.07,127.14
2019-09-07,Sat,182,48350.0,267.13,53.71,143.47
2019-09-08,Sun,198,59902.12,304.07,58.46,177.75
2019-09-09,Mon,230,61015.29,266.44,67.95,181.05
2019-09-10,Tue,242,65618.65,272.28,71.51,194.71
2019-09-11,Wed,232,59404.43,257.16,68.55,176.27
2019-09-12,Thu,185,51054.56,277.47,54.6,151.5
2019-09-13,Fri,170,47433.11,280.67,50.15,140.75
2019-09-14,Sat,168,45246.66,270.94,49.55,134.26
2019-09-15,Sun,219,59204.02,271.58,64.69,175.68
2019-09-16,Mon,228,60745.51,267.6,67.36,180.25
2019-09-17,Tue,282,70412.26,250.58,83.38,208.94
2019-09-18,Wed,282,68985.7,245.5,83.38,204.71
2019-09-19,Thu,263,64701.49,246.01,78.04,191.99
2019-09-20,Fri,281,66751.25,237.55,83.38,198.07
2019-09-21,Sat,272,71582.46,263.17,80.71,212.41
2019-09-22,Sun,259,66812.9,257.96,76.85,198.26
2019-09-23,Mon,254,66745.97,263.82,75.07,198.06
2019-09-24,Tue,253,68650.86,272.42,74.78,203.71
2019-09-25,Wed,235,69709.59,297.9,69.44,206.85
2019-09-26,Thu,262,71421.42,273.65,77.45,211.93
2019-09-27,Fri,228,61023.61,268.83,67.36,181.08
2019-09-28,Sat,201,57400.69,287.0,59.35,170.33
2019-09-29,Sun,193,56349.17,293.49,56.97,167.21
2019-09-30,Mon,216,56937.24,264.82,63.8,168.95
2019-10-01,Tue,208,67744.08,327.27,61.42,201.02
2019-10-02,Wed,211,65333.0,311.11,62.31,193.87
2019-10-03,Thu,180,56121.82,313.53,53.12,166.53
2019-10-04,Fri,172,56397.21,329.81,50.74,167.35
2019-10-05,Sat,197,69524.42,354.72,58.16,206.3
2019-10-06,Sun,269,97354.45,363.26,79.53,288.89
2019-10-07,Mon,288,109046.74,379.95,85.16,323.58
2019-10-08,Tue,313,117252.16,375.81,92.58,347.93
2019-10-09,Wed,274,105468.3,386.33,81.01,312.96
2019-10-10,Thu,232,84424.79,365.48,68.55,250.52
2019-10-11,Fri,161,59830.58,373.94,47.48,177.54
2019-10-12,Sat,185,68236.71,370.85,54.6,202.48
2019-10-13,Sun,182,67972.69,375.54,53.71,201.7
2019-10-14,Mon,213,84627.15,399.18,62.91,251.12
2019-10-15,Tue,209,81462.52,391.65,61.72,241.73
2019-10-16,Wed,187,72227.32,388.32,55.19,214.32
2019-10-17,Thu,170,62484.42,369.73,50.15,185.41
2019-10-18,Fri,156,58517.18,377.53,45.99,173.64
2019-10-19,Sat,156,57707.5,372.31,45.99,171.24
2019-10-20,Sun,165,62914.46,383.62,48.66,186.69
2019-10-21,Mon,178,69075.51,390.26,52.52,204.97
2019-10-22,Tue,220,80415.74,367.2,64.99,238.62
2019-10-23,Wed,206,74248.54,362.19,60.83,220.32
2019-10-24,Thu,218,74818.02,344.78,64.39,222.01
2019-10-25,Fri,193,68596.87,357.28,56.97,203.55
2019-10-26,Sat,238,82498.18,348.09,70.33,244.8
2019-10-27,Sun,276,102025.74,371.0,81.6,302.75
2019-10-28,Mon,323,129994.94,403.71,95.55,385.74
2019-10-29,Tue,336,132588.65,395.79,99.41,393.44
2019-10-30,Wed,332,135652.53,409.83,98.22,402.53
2019-10-31,Thu,319,125485.85,394.61,94.36,372.36
2019-11-01,Fri,312,106953.08,343.9,92.28,317.37
2019-11-02,Sat,265,88466.21,335.1,78.34,262.51
2019-11-03,Sun,260,88110.17,340.19,76.85,261.45
2019-11-04,Mon,285,108385.62,381.64,84.27,321.62
2019-11-05,Tue,245,95630.93,391.93,72.4,283.77
2019-11-06,Wed,250,94627.26,380.03,73.89,280.79
2019-11-07,Thu,257,95377.99,372.57,75.96,283.02
2019-11-08,Fri,216,79792.3,371.13,63.8,236.77
2019-11-09,Sat,212,78292.26,371.05,62.61,232.32
2019-11-10,Sun,272,103023.48,380.16,80.42,305.71
2019-11-11,Mon,287,113406.7,396.53,84.87,336.52
2019-11-12,Tue,317,134643.76,426.09,93.77,399.54
2019-11-13,Wed,324,138204.24,427.88,95.85,410.1
2019-11-14,Thu,300,113908.99,380.97,88.72,338.01
2019-11-15,Fri,257,89388.13,349.17,75.96,265.25
2019-11-16,Sat,251,92988.31,371.95,74.18,275.93
2019-11-17,Sun,262,111603.6,427.6,77.45,331.17
2019-11-18,Mon,273,120587.22,443.34,80.71,357.83
2019-11-19,Tue,266,112682.68,425.22,78.64,334.37
2019-11-20,Wed,219,86001.91,394.5,64.69,255.2
2019-11-21,Thu,202,76488.9,380.54,59.64,226.97
2019-11-22,Fri,166,60278.24,365.32,48.96,178.87
2019-11-23,Sat,207,76476.84,371.25,61.13,226.93
2019-11-24,Sun,257,94057.46,367.41,75.96,279.1
2019-11-25,Mon,276,105564.55,383.87,81.6,313.25
2019-11-26,Tue,300,125780.27,420.67,88.72,373.24
2019-11-27,Wed,288,123815.17,431.41,85.16,367.4
2019-11-28,Thu,312,131692.38,423.45,92.28,390.78
2019-11-29,Fri,252,93656.41,373.13,74.48,277.91
2019-11-30,Sat,243,87786.75,362.76,71.81,260.49
2019-12-01,Sun,237,85474.6,362.18,70.03,253.63
2019-12-02,Mon,234,82859.39,355.62,69.14,245.87
2019-12-03,Tue,266,97222.84,366.88,78.64,288.5
2019-12-04,Wed,255,91866.96,361.68,75.37,272.6
2019-12-05,Thu,259,91965.25,356.45,76.56,272.89
2019-12-06,Fri,229,83877.52,367.88,67.66,248.89
2019-12-07,Sat,230,82749.85,361.35,67.95,245.55
2019-12-08,Sun,215,88183.06,412.07,63.5,261.67
2019-12-09,Mon,233,86212.08,371.6,68.84,255.82
2019-12-10,Tue,240,84115.77,351.95,70.92,249.6
2019-12-11,Wed,228,91727.27,404.08,67.36,272.19
2019-12-12,Thu,184,62534.91,341.72,54.3,185.56
2019-12-13,Fri,182,64385.77,355.72,53.71,191.06
2019-12-14,Sat,167,56309.48,339.21,49.26,167.09
2019-12-15,Sun,173,66442.24,386.29,51.04,197.16
2019-12-16,Mon,170,58191.31,344.33,50.15,172.67
2019-12-17,Tue,194,65618.03,339.99,57.27,194.71
2019-12-18,Wed,222,56751.96,256.8,65.58,168.4
2019-12-19,Thu,164,57042.41,349.95,48.37,169.27
2019-12-20,Fri,179,48998.18,275.27,52.82,145.4
2019-12-21,Sat,175,49829.9,286.38,51.63,147.86
2019-12-22,Sun,151,46287.34,308.58,44.51,137.35
2019-12-23,Mon,149,54638.74,369.18,43.92,162.13
2019-12-24,Tue,194,80140.36,415.24,57.27,237.81
2019-12-25,Wed,228,89598.29,394.71,67.36,265.87
2019-12-26,Thu,286,124513.09,436.89,84.57,369.48
2019-12-27,Fri,320,149082.28,467.34,94.66,442.38
2019-12-28,Sat,294,135963.49,464.04,86.94,403.45
2019-12-29,Sun,291,179820.1,620.07,86.05,533.59
2019-12-30,Mon,288,240034.73,836.36,85.16,712.27
2019-12-31,Tue,304,277898.16,917.16,89.91,824.62
