GPAGEID,REC_TYPE,REC_TYPE_DESC,SUMNO_ROOMSPERREC_TYPE,SUMCALC_OCCROOMSPERREC_TYPE,SUMCALC_INVROOMSPERREC_TYPE,SUMARRIVAL_ROOMSPERREC_TYPE,SUMCOMPLIMENTARY_ROOMSPERREC_T,SUMHOUSE_USE_ROOMSPERREC_TYPE,SUMDAY_USE_ROOMSPERREC_TYPE,SUMNO_SHOW_ROOMSPERREC_TYPE,SUMIND_DEDUCT_ROOMSPERREC_TYPE,SUMIND_NON_DEDUCT_ROOMSPERREC_,SUMGRP_DEDUCT_ROOMSPERREC_TYPE,SUMGRP_NON_DEDUCT_ROOMSPERREC_,SUMDEPARTURE_ROOMSPERREC_TYPE,SUMOOO_ROOMSPERREC_TYPE,SUMNO_PERSONSPERREC_TYPE,SUMINVENTORY_ROOMSPERREC_TYPE,SUMREVENUEPERREC_TYPE,SUMOWNER_ROOMSPERREC_TYPE,SUMFF_ROOMSPERREC_TYPE,CF_AVERAGE_ROOM_RATE_REC_TYPE,CF_OCCUPANCY_REC_TYPE,REVENUE,NO_ROOMS,IND_DEDUCT_ROOMS,IND_NON_DEDUCT_ROOMS,GRP_DEDUCT_ROOMS,GRP_NON_DEDUCT_ROOMS,NO_PERSONS,ARRIVAL_ROOMS,DEPARTURE_ROOMS,COMPLIMENTARY_ROOMS,HOUSE_USE_ROOMS,DAY_USE_ROOMS,NO_SHOW_ROOMS,INVENTORY_ROOMS,CONSIDERED_DATE,CHAR_CONSIDERED_DATE,IND_DEDUCT_REVENUE,IND_NON_DEDUCT_REVENUE,GRP_NON_DEDUCT_REVENUE,GRP_DEDUCT_REVENUE,OWNER_ROOMS,FF_ROOMS,CF_OOO_ROOMS,CF_CALC_OCC_ROOMS,CF_CALC_INV_ROOMS,CF_AVERAGE_ROOM_RATE,CF_OCCUPANCY,CF_IND_DED_REV,CF_IND_NON_DED_REV,CF_BLK_DED_REV,CF_BLK_NON_DED_REV
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,170922.2533,333,227,0,106,0,516,62,43,0,4,1,5,343,11-Jan-12,11.01.12 Wed,114474.2333,0,0,56448.02,0,0,0,329,343,519.5205268,95.91836735,114474.2333,,56448.02,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,165578.52,329,234,0,95,0,542,69,73,1,4,0,0,343,12-Jan-12,12.01.12 Thu,117529.63,0,0,48048.89,0,0,0,325,343,509.4723692,94.75218659,117529.63,,48048.89,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,114905.9533,247,205,0,42,0,418,40,121,1,4,0,2,343,13-Jan-12,13.01.12 Fri,95013.34333,0,0,19892.61,0,0,0,243,343,472.8640055,70.84548105,95013.34333,,19892.61,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,138251.3533,276,245,0,31,0,445,84,55,1,4,2,1,343,14-Jan-12,14.01.12 Sat,124121.6133,0,0,14129.74,0,0,0,272,343,508.2770343,79.30029155,124121.6133,,14129.74,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,161702.99,298,272,0,26,0,440,90,68,0,4,0,1,343,15-Jan-12,15.01.12 Sun,147958.55,0,0,13744.44,0,0,0,294,343,550.0101701,85.71428571,147958.55,,13744.44,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,191172.2667,338,292,0,46,0,471,89,49,0,4,0,1,343,16-Jan-12,16.01.12 Mon,166164.6967,0,0,25007.57,0,0,0,334,343,572.3720559,97.37609329,166164.6967,,25007.57,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,182889.2067,333,286,0,47,0,443,56,61,0,4,2,0,343,17-Jan-12,17.01.12 Tue,158509.9367,0,0,24379.27,0,0,0,329,343,555.8942452,95.91836735,158509.9367,,24379.27,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,180500.5733,325,277,0,48,0,448,44,52,0,4,0,0,343,18-Jan-12,18.01.12 Wed,155556.1333,0,0,24944.44,0,0,0,321,343,562.307082,93.58600583,155556.1333,,24944.44,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,184474.5733,338,240,0,98,0,557,122,109,1,4,0,4,343,19-Jan-12,19.01.12 Thu,146708.8233,0,0,37765.75,0,0,0,334,343,552.3190818,97.37609329,146708.8233,,37765.75,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,196355.11,342,250,0,92,0,586,75,68,0,4,0,2,343,20-Jan-12,20.01.12 Fri,160560.5,0,0,35794.61,0,0,0,338,343,580.9322781,98.54227405,160560.5,,35794.61,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,220499.06,338,261,0,77,0,572,69,74,0,4,0,0,343,21-Jan-12,21.01.12 Sat,190573.3,0,0,29925.76,0,0,0,334,343,660.1768263,97.37609329,190573.3,,29925.76,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,254206.61,342,267,0,75,0,563,108,101,0,4,0,1,343,22-Jan-12,22.01.12 Sun,221894.99,0,0,32311.62,0,0,0,338,343,752.0905621,98.54227405,221894.99,,32311.62,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,279553.5033,342,271,0,71,0,553,77,74,0,4,2,1,343,23-Jan-12,23.01.12 Mon,244714.4533,0,0,34839.05,0,0,0,338,343,827.0813708,98.54227405,244714.4533,,34839.05,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,265440.6233,343,256,0,87,0,551,60,61,0,4,0,0,343,24-Jan-12,24.01.12 Tue,226304.4133,0,0,39136.21,0,0,0,339,343,783.0106883,98.83381924,226304.4133,,39136.21,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,257092.22,342,254,0,88,0,545,77,77,0,4,2,2,343,25-Jan-12,25.01.12 Wed,214601.18,0,0,42491.04,0,0,0,338,343,760.6278698,98.54227405,214601.18,,42491.04,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,233805.44,342,268,0,74,0,576,106,105,0,4,1,6,343,26-Jan-12,26.01.12 Thu,199484.24,0,0,34321.2,0,0,0,338,343,691.732071,98.54227405,199484.24,,34321.2,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,162310.26,312,230,0,82,0,543,97,127,1,4,0,1,343,27-Jan-12,27.01.12 Fri,129842.88,0,0,32467.38,0,0,0,308,343,526.9813636,89.79591837,129842.88,,32467.38,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,159625.4467,324,244,0,80,0,556,89,77,0,4,4,2,343,28-Jan-12,28.01.12 Sat,127127.3867,0,0,32498.06,0,0,0,320,343,498.8295208,93.29446064,127127.3867,,32498.06,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,178809.7233,341,256,0,85,0,590,118,101,1,4,2,1,343,29-Jan-12,29.01.12 Sun,146669.4933,0,0,32140.23,0,0,0,337,343,530.5926508,98.25072886,146669.4933,,32140.23,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,178977.56,338,281,0,57,0,558,74,77,1,4,0,1,343,30-Jan-12,30.01.12 Mon,155982.86,0,0,22994.7,0,0,0,334,343,535.8609581,97.37609329,155982.86,,22994.7,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,180469.9033,335,290,0,45,0,544,66,67,1,4,2,1,343,31-Jan-12,31.01.12 Tue,161704.2033,0,0,18765.7,0,0,0,331,343,545.2262941,96.50145773,161704.2033,,18765.7,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,186577.1067,325,313,0,12,0,523,69,78,0,4,0,1,343,01-Feb-12,01.02.12 Wed,179779.1167,0,0,6797.99,0,0,0,321,343,581.2370924,93.58600583,179779.1167,,6797.99,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,194909.2067,334,330,0,4,0,560,97,88,0,4,0,3,343,02-Feb-12,02.02.12 Thu,192628.3567,0,0,2280.85,0,0,0,330,343,590.6339596,96.20991254,192628.3567,,2280.85,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,155763.81,281,275,0,6,0,483,46,99,1,4,0,2,343,03-Feb-12,03.02.12 Fri,153019.62,0,0,2744.19,0,0,0,277,343,562.3242238,80.75801749,153019.62,,2744.19,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,121065.4033,230,223,0,7,0,371,39,90,0,4,0,1,343,04-Feb-12,04.02.12 Sat,117969.5433,0,0,3095.86,0,0,0,226,343,535.6876254,65.88921283,117969.5433,,3095.86,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,148652.5933,285,214,0,71,0,438,107,51,2,4,0,1,343,05-Feb-12,05.02.12 Sun,114700.3833,0,0,33952.21,0,0,0,281,343,529.0127877,81.92419825,114700.3833,,33952.21,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,178919.73,325,227,0,98,0,476,66,25,2,4,1,1,343,06-Feb-12,06.02.12 Mon,125840.09,0,0,53079.64,0,0,0,321,343,557.3823364,93.58600583,125840.09,,53079.64,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,183714.85,334,225,0,109,0,491,41,31,1,5,0,2,343,07-Feb-12,07.02.12 Tue,127179.39,0,0,56535.46,0,0,0,329,343,558.4037994,95.91836735,127179.39,,56535.46,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,185105.5467,307,221,0,86,0,468,62,87,1,5,3,2,343,08-Feb-12,08.02.12 Wed,135768.8467,0,0,49336.7,0,0,0,302,343,612.9322737,88.04664723,135768.8467,,49336.7,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,176875.46,326,222,0,104,0,530,66,49,2,5,0,1,343,09-Feb-12,09.02.12 Thu,124460.54,0,0,52414.92,0,0,0,321,343,551.0138941,93.58600583,124460.54,,52414.92,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,146384.06,282,184,0,98,0,459,23,66,3,4,0,1,343,10-Feb-12,10.02.12 Fri,96808.1,0,0,49575.96,0,0,0,278,343,526.5613669,81.04956268,96808.1,,49575.96,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,140294.87,274,177,0,97,0,455,31,39,2,4,1,0,343,11-Feb-12,11.02.12 Sat,92059.7,0,0,48235.17,0,0,0,270,343,519.6106296,78.71720117,92059.7,,48235.17,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,151945,279,214,0,65,0,448,58,53,1,4,1,0,343,12-Feb-12,12.02.12 Sun,114931.09,0,0,37013.91,0,0,0,275,343,552.5272727,80.17492711,114931.09,,37013.91,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,139114.76,263,223,0,40,0,423,77,93,1,4,0,3,343,13-Feb-12,13.02.12 Mon,121577.66,0,0,17537.1,0,0,0,259,343,537.1226255,75.51020408,121577.66,,17537.1,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,157488.1767,293,252,0,41,0,465,66,35,2,4,1,1,343,14-Feb-12,14.02.12 Tue,139502.0067,0,0,17986.17,0,0,0,289,343,544.9417878,84.25655977,139502.0067,,17986.17,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,153825.5267,285,246,0,39,0,451,42,50,1,4,0,0,343,15-Feb-12,15.02.12 Wed,137566.6867,0,0,16258.84,0,0,0,281,343,547.4218031,81.92419825,137566.6867,,16258.84,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,153169.2733,260,251,0,9,0,441,68,93,4,4,2,2,343,16-Feb-12,16.02.12 Thu,147771.7633,0,0,5397.51,0,0,0,256,343,598.317474,74.63556851,147771.7633,,5397.51,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,158603.75,274,240,0,34,0,449,92,79,4,4,0,2,343,17-Feb-12,17.02.12 Fri,139342.82,0,0,19260.93,0,0,0,270,343,587.4212963,78.71720117,139342.82,,19260.93,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,194236.9067,325,254,0,71,0,490,108,59,1,4,0,2,343,18-Feb-12,18.02.12 Sat,155224.1667,0,0,39012.74,0,0,0,321,343,605.0993977,93.58600583,155224.1667,,39012.74,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,194362.8167,342,244,0,98,0,513,72,53,1,4,0,0,343,19-Feb-12,19.02.12 Sun,148775.3867,0,0,45587.43,0,0,0,338,343,575.0379191,98.54227405,148775.3867,,45587.43,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,206694.9733,342,252,0,90,0,502,55,56,0,4,1,0,343,20-Feb-12,20.02.12 Mon,164557.9633,0,0,42137.01,0,0,0,338,343,611.5235897,98.54227405,164557.9633,,42137.01,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,207979.52,342,243,0,99,0,499,48,48,0,4,1,0,343,21-Feb-12,21.02.12 Tue,160696.14,0,0,47283.38,0,0,0,338,343,615.3240237,98.54227405,160696.14,,47283.38,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,198581.2767,329,239,0,90,0,475,67,80,1,4,0,1,343,22-Feb-12,22.02.12 Wed,148519.9167,0,0,50061.36,0,0,0,325,343,611.0193128,94.75218659,148519.9167,,50061.36,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,174599.6933,293,246,0,47,0,482,76,111,2,4,0,2,343,23-Feb-12,23.02.12 Thu,148848.9533,0,0,25750.74,0,0,0,289,343,604.151188,84.25655977,148848.9533,,25750.74,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,142074.0567,252,216,0,36,0,435,53,95,2,4,1,1,343,24-Feb-12,24.02.12 Fri,123346.7667,0,0,18727.29,0,0,0,248,343,572.8792608,72.303207,123346.7667,,18727.29,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,161514.6533,304,206,0,98,0,461,117,65,1,4,1,1,343,25-Feb-12,25.02.12 Sat,111752.1933,0,0,49762.46,0,0,0,300,343,538.3821778,87.46355685,111752.1933,,49762.46,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,159234.23,311,192,0,119,0,442,66,59,1,4,0,0,343,26-Feb-12,26.02.12 Sun,99175.63,0,0,60058.6,0,0,0,307,343,518.6782736,89.50437318,99175.63,,60058.6,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,171513.18,326,197,0,129,0,437,67,52,1,4,0,0,343,27-Feb-12,27.02.12 Mon,106034.77,0,0,65478.41,0,0,0,322,343,532.6496273,93.87755102,106034.77,,65478.41,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,173044.7125,328,202,0,126,0,428,53,51,1,4,1,1,343,28-Feb-12,28.02.12 Tue,108735.9925,0,0,64308.72,0,0,0,324,343,534.0886188,94.4606414,108735.9925,,64308.72,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,167964.8608,311,208,0,103,0,433,35,52,1,4,2,0,343,29-Feb-12,29.02.12 Wed,117597.4908,0,0,50367.37,0,0,0,307,343,547.1168105,89.50437318,117597.4908,,50367.37,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,153258.98,289,212,0,77,0,451,70,92,0,4,1,0,343,01-Mar-12,01.03.12 Thu,115545.76,0,0,37713.22,0,0,0,285,343,537.750807,83.09037901,115545.76,,37713.22,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,117137.72,229,180,0,49,0,359,30,90,1,4,0,0,343,02-Mar-12,02.03.12 Fri,93811.05,0,0,23326.67,0,0,0,225,343,520.6120889,65.59766764,93811.05,,23326.67,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,111464.89,216,180,0,36,0,338,40,53,1,4,0,0,343,03-Mar-12,03.03.12 Sat,94796.69,0,0,16668.2,0,0,0,212,343,525.777783,61.80758017,94796.69,,16668.2,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,129144.8733,256,200,0,56,0,374,76,35,1,4,0,1,343,04-Mar-12,04.03.12 Sun,99220.50333,0,0,29924.37,0,0,0,252,343,512.4796561,73.46938776,99220.50333,,29924.37,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,155422.5667,299,223,0,76,0,424,92,49,0,4,0,2,343,05-Mar-12,05.03.12 Mon,113777.2967,0,0,41645.27,0,0,0,295,343,526.8561582,86.0058309,113777.2967,,41645.27,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,144888.3,285,218,0,67,0,397,30,43,0,4,0,2,343,06-Mar-12,06.03.12 Tue,110021.5,0,0,34866.8,0,0,0,281,343,515.616726,81.92419825,110021.5,,34866.8,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,136603.9067,261,227,0,34,0,391,47,71,0,4,0,0,343,07-Mar-12,07.03.12 Wed,115897.0367,0,0,20706.87,0,0,0,257,343,531.5327108,74.9271137,115897.0367,,20706.87,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,112287.9567,221,203,0,18,0,357,35,75,0,4,0,0,343,08-Mar-12,08.03.12 Thu,101859.6167,0,0,10428.34,0,0,0,217,343,517.4560215,63.26530612,101859.6167,,10428.34,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,96550.36333,193,174,0,19,0,313,42,71,0,4,0,2,343,09-Mar-12,09.03.12 Fri,86275.59333,0,0,10274.77,0,0,0,189,343,510.8484832,55.10204082,86275.59333,,10274.77,
,A_STAT,History,95130,93735,125530,21479,543,1395,102,520,78686,0,16444,0,21403,8,147484,125538,49664734.01,0,0,529.8419375,74.67139329,124628.0733,245,194,0,51,0,355,89,37,0,4,0,1,343,10-Mar-12,10.03.12 Sat,97025.83333,0,0,27602.24,0,0,0,241,343,517.128935,70.26239067,97025.83333,,27602.24,
