Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2021-03-21,Sun,107,29050.31,279.33,31.04,86.72
2021-03-22,Mon,105,26495.67,259.76,30.45,79.09
2021-03-23,Tue,111,30166.0,279.31,32.24,90.05
2021-03-24,Wed,110,28283.26,264.33,31.94,84.43
2021-03-25,Thu,128,32712.32,261.7,37.31,97.65
2021-03-26,Fri,136,35863.3,269.65,39.7,107.05
2021-03-27,Sat,132,34491.83,267.38,38.51,102.96
2021-03-28,Sun,133,35303.84,269.49,39.1,105.38
2021-03-29,Mon,125,33535.35,272.65,36.72,100.11
2021-03-30,Tue,142,38369.84,276.04,41.49,114.54
2021-03-31,Wed,160,45544.78,290.09,46.87,135.95
2021-04-01,Thu,185,58221.44,319.9,54.33,173.8
2021-04-02,Fri,155,45462.17,299.09,45.37,135.71
2021-04-03,Sat,132,36123.59,280.03,38.51,107.83
2021-04-04,Sun,133,36782.16,282.94,38.81,109.8
2021-04-05,Mon,123,32013.84,266.78,35.82,95.56
2021-04-06,Tue,127,33795.73,272.55,37.01,100.88
2021-04-07,Wed,126,34430.61,279.92,36.72,102.78
2021-04-08,Thu,154,44187.28,292.63,45.21,132.3
2021-04-09,Fri,127,35207.04,283.93,37.13,105.41
2021-04-10,Sat,98,25218.67,265.46,28.44,75.51
2021-04-11,Sun,93,23273.38,258.59,26.95,69.68
2021-04-12,Mon,94,25051.61,275.29,27.25,75.0
2021-04-13,Tue,85,21162.27,254.97,24.85,63.36
2021-04-14,Wed,84,20917.75,255.09,24.55,62.63
2021-04-15,Thu,91,23465.3,263.66,26.73,70.47
2021-04-16,Fri,88,22527.58,261.95,25.83,67.65
2021-04-17,Sat,77,18941.63,252.56,22.52,56.88
2021-04-18,Sun,86,20600.79,245.25,25.3,62.05
2021-04-19,Mon,82,19402.9,242.54,24.1,58.44
2021-04-20,Tue,82,20321.18,254.01,24.1,61.21
2021-04-21,Wed,80,19126.84,245.22,23.49,57.61
2021-04-22,Thu,85,20232.84,243.77,25.0,60.94
2021-04-23,Fri,81,18503.51,234.22,23.8,55.73
2021-04-24,Sat,83,19876.3,245.39,24.4,59.87
2021-04-25,Sun,81,18795.18,237.91,23.8,56.61
2021-04-26,Mon,83,19350.42,238.89,24.4,58.28
2021-04-27,Tue,79,17885.49,232.28,23.19,53.87
2021-04-28,Wed,83,19514.97,240.93,24.4,58.78
2021-04-29,Thu,98,23648.85,251.58,28.23,71.02
2021-04-30,Fri,97,22926.3,246.52,27.93,68.85
2021-05-01,Sat,86,19359.15,236.09,24.7,58.31
2021-05-02,Sun,82,18835.46,241.48,23.49,56.73
2021-05-03,Mon,83,18828.47,238.34,23.8,56.71
2021-05-04,Tue,84,18666.58,233.33,24.1,56.22
2021-05-05,Wed,119,20711.8,180.1,34.64,62.38
2021-05-06,Thu,126,24870.61,203.86,36.75,74.91
2021-05-07,Fri,127,25212.08,204.98,37.16,76.17
2021-05-08,Sat,126,25824.81,211.68,36.86,78.02
2021-05-09,Sun,90,19863.84,230.97,25.98,60.01
2021-05-10,Mon,92,21133.02,237.45,26.89,63.85
2021-05-11,Tue,108,24685.99,235.1,31.72,74.58
2021-05-12,Wed,114,27962.56,247.46,34.14,84.48
2021-05-13,Thu,150,44034.45,295.53,45.02,133.03
2021-05-14,Fri,170,51010.87,301.84,51.21,154.58
2021-05-15,Sat,126,31252.71,250.02,37.88,94.71
2021-05-16,Sun,124,29594.45,240.61,37.27,89.68
2021-05-17,Mon,120,29495.37,247.86,36.06,89.38
2021-05-18,Tue,127,30897.69,245.22,38.07,93.35
2021-05-19,Wed,128,30528.63,240.38,38.37,92.23
2021-05-20,Thu,131,33402.53,256.94,39.27,100.91
2021-05-21,Fri,115,28160.19,247.02,34.44,85.08
2021-05-22,Sat,115,28562.01,250.54,34.44,86.29
2021-05-23,Sun,116,27769.77,241.48,34.74,83.9
2021-05-24,Mon,108,26586.38,248.47,32.33,80.32
2021-05-25,Tue,115,27800.13,243.86,34.44,83.99
2021-05-26,Wed,107,25952.78,244.84,32.02,78.41
2021-05-27,Thu,125,29711.28,239.61,37.46,89.76
2021-05-28,Fri,140,34181.72,245.91,41.99,103.27
2021-05-29,Sat,124,30177.94,245.35,37.16,91.17
2021-05-30,Sun,130,30967.29,240.06,38.97,93.56
2021-05-31,Mon,123,28538.76,233.92,36.86,86.22
2021-06-01,Tue,123,29326.16,240.38,36.64,88.07
2021-06-02,Wed,112,26246.94,236.46,33.33,78.82
2021-06-03,Thu,129,30485.08,238.16,38.44,91.55
2021-06-04,Fri,117,27738.37,239.12,34.83,83.3
2021-06-05,Sat,107,25075.4,236.56,31.83,75.3
2021-06-06,Sun,100,23649.12,238.88,29.73,71.02
2021-06-07,Mon,98,23512.75,242.4,29.13,70.61
2021-06-08,Tue,101,23991.99,239.92,30.03,72.05
2021-06-09,Wed,105,25814.29,248.21,31.23,77.52
2021-06-10,Thu,117,28656.05,247.03,34.83,86.05
2021-06-11,Fri,127,31724.13,251.78,37.84,95.27
2021-06-12,Sat,130,31469.17,243.95,38.74,94.5
2021-06-13,Sun,120,29477.09,247.71,35.63,88.25
2021-06-14,Mon,118,30152.82,257.72,35.03,90.28
2021-06-15,Tue,122,30401.57,251.25,36.23,91.02
2021-06-16,Wed,123,30698.94,251.63,36.53,91.91
2021-06-17,Thu,128,32513.1,256.01,37.91,97.05
2021-06-18,Fri,136,33096.36,245.16,40.3,98.8
2021-06-19,Sat,129,30406.04,237.55,38.21,90.76
2021-06-20,Sun,136,32683.28,242.1,40.3,97.56
2021-06-21,Mon,145,33411.5,232.02,42.99,99.74
2021-06-22,Tue,140,31926.83,229.69,41.87,96.17
2021-06-23,Wed,138,32672.41,238.48,41.27,98.41
2021-06-24,Thu,146,33558.17,231.44,43.67,101.08
2021-06-25,Fri,127,29051.87,230.57,37.95,87.51
2021-06-26,Sat,121,27522.36,231.28,35.84,82.9
2021-06-27,Sun,122,28882.86,238.7,36.45,87.0
2021-06-28,Mon,124,29543.46,240.19,37.05,88.99
2021-06-29,Tue,120,27531.9,231.36,35.84,82.93
2021-06-30,Wed,128,29448.34,231.88,38.37,88.97
2021-07-01,Thu,147,33156.59,227.1,44.38,100.78
2021-07-02,Fri,150,34853.74,233.92,45.29,105.94
2021-07-03,Sat,132,29467.37,224.94,39.82,89.57
2021-07-04,Sun,115,25576.43,224.35,34.86,78.22
2021-07-05,Mon,111,24421.83,222.02,33.64,74.68
2021-07-06,Tue,115,25516.81,223.83,35.96,80.49
2021-07-07,Wed,114,28977.68,256.44,35.65,91.41
2021-07-08,Thu,112,27775.96,250.23,35.02,87.62
2021-07-09,Fri,113,27818.11,248.38,35.33,87.75
2021-07-10,Sat,95,24608.49,261.79,29.65,77.63
2021-07-11,Sun,88,23073.79,265.22,27.44,72.79
2021-07-12,Mon,86,23148.61,272.34,26.81,73.02
2021-07-13,Tue,92,19814.35,220.16,28.39,62.51
2021-07-14,Wed,84,18666.1,224.89,25.78,57.97
2021-07-15,Thu,88,20125.4,231.33,27.02,62.5
2021-07-16,Fri,91,20159.12,223.99,28.04,62.8
2021-07-17,Sat,88,19639.32,225.74,27.36,61.76
2021-07-18,Sun,89,19470.77,221.26,27.67,61.23
2021-07-19,Mon,92,20886.98,229.53,28.62,65.68
2021-07-20,Tue,120,28656.21,240.81,37.07,89.27
2021-07-21,Wed,135,32884.62,245.41,41.61,102.13
2021-07-22,Thu,140,35304.98,253.99,43.03,109.3
2021-07-23,Fri,104,23216.72,225.41,31.99,72.1
2021-07-24,Sat,90,18880.75,212.14,27.64,58.64
2021-07-25,Sun,84,17877.36,215.39,25.78,55.52
2021-07-26,Mon,86,18761.16,220.72,26.4,58.26
2021-07-27,Tue,87,18889.7,219.65,26.38,57.94
2021-07-28,Wed,85,19265.04,229.35,26.25,60.2
2021-07-29,Thu,99,23413.06,238.91,30.62,73.17
2021-07-30,Fri,92,21578.28,237.12,28.44,67.43
2021-07-31,Sat,87,19424.93,225.87,26.71,60.33
2021-08-01,Sun,95,21767.79,239.21,28.26,67.6
2021-08-02,Mon,101,23476.87,239.56,30.43,72.91
2021-08-03,Tue,110,25722.27,240.4,33.23,79.88
2021-08-04,Wed,101,23318.85,237.95,30.53,72.64
2021-08-05,Thu,108,25259.93,240.57,32.71,78.69
2021-08-06,Fri,112,26239.74,238.54,34.27,81.74
2021-08-07,Sat,94,22263.32,241.99,28.66,69.36
2021-08-08,Sun,93,21431.74,232.95,28.66,66.77
2021-08-09,Mon,90,20750.22,233.15,27.73,64.64
2021-08-10,Tue,92,21489.14,236.14,28.35,66.94
2021-08-11,Wed,116,27387.06,238.15,35.83,85.32
2021-08-12,Thu,134,32425.49,243.8,41.43,101.01
2021-08-13,Fri,129,29444.99,230.04,39.75,91.44
2021-08-14,Sat,107,23043.78,217.39,32.92,71.56
2021-08-15,Sun,114,25056.35,221.74,34.77,77.1
2021-08-16,Mon,112,25242.84,227.41,34.15,77.67
2021-08-17,Tue,115,25239.81,221.4,35.08,77.66
2021-08-18,Wed,120,25640.58,215.47,36.62,78.89
2021-08-19,Thu,126,27644.85,221.16,38.46,85.06
2021-08-20,Fri,124,27521.91,223.76,37.85,84.68
2021-08-21,Sat,104,22052.12,216.2,31.29,67.64
2021-08-22,Sun,110,23740.01,219.81,33.13,72.82
2021-08-23,Mon,113,24631.06,221.9,34.05,75.56
2021-08-24,Tue,117,25054.12,219.77,35.08,77.09
2021-08-25,Wed,120,25247.05,219.54,35.38,77.68
2021-08-26,Thu,128,28937.97,231.5,38.46,89.04
2021-08-27,Fri,121,27409.67,232.29,36.31,84.34
2021-08-28,Sat,104,22209.69,222.1,30.77,68.34
2021-08-29,Sun,102,21699.0,221.42,30.15,66.77
2021-08-30,Mon,104,21973.38,221.95,30.46,67.61
2021-08-31,Tue,112,23695.6,219.4,33.23,72.91
2021-09-01,Wed,106,22947.39,224.97,31.29,70.39
2021-09-02,Thu,118,25664.19,223.17,35.28,78.72
2021-09-03,Fri,119,26403.31,227.61,35.69,81.24
2021-09-04,Sat,108,23954.22,228.14,32.11,73.25
2021-09-05,Sun,108,23670.55,225.43,32.11,72.39
2021-09-06,Mon,109,24367.0,229.88,32.42,74.52
2021-09-07,Tue,107,24144.16,232.16,31.8,73.84
2021-09-08,Wed,119,28143.32,242.61,35.15,85.28
2021-09-09,Thu,137,31547.72,235.43,40.85,96.18
2021-09-10,Fri,146,35098.44,245.44,43.6,107.01
2021-09-11,Sat,139,31307.86,230.2,41.46,95.45
2021-09-12,Sun,145,31981.6,225.22,43.29,97.5
2021-09-13,Mon,150,33803.33,229.95,44.82,103.06
2021-09-14,Tue,164,37234.2,231.27,49.09,113.52
2021-09-15,Wed,171,39020.36,232.26,51.38,119.33
2021-09-16,Thu,183,41736.25,231.87,55.05,127.63
2021-09-17,Fri,175,41679.49,242.32,53.25,129.04
2021-09-18,Sat,151,33096.69,223.63,45.54,101.84
2021-09-19,Sun,162,36330.43,228.49,48.18,110.09
2021-09-20,Mon,174,39865.53,233.13,51.82,120.8
2021-09-21,Tue,184,40837.35,225.62,54.85,123.75
2021-09-22,Wed,210,49310.32,238.21,62.73,149.43
2021-09-23,Thu,231,63051.3,276.54,69.09,191.06
2021-09-24,Fri,232,63847.55,278.81,69.39,193.48
2021-09-25,Sat,193,46724.66,245.92,57.58,141.59
2021-09-26,Sun,195,47682.62,248.35,58.18,144.49
2021-09-27,Mon,204,49356.52,245.55,60.91,149.57
2021-09-28,Tue,216,53654.13,251.9,64.55,162.59
2021-09-29,Wed,225,54901.38,247.3,67.07,165.87
2021-09-30,Thu,233,65435.84,284.5,69.7,198.29
2021-10-01,Fri,213,71764.62,341.74,63.83,218.13
2021-10-02,Sat,206,66982.2,329.96,61.7,203.59
2021-10-03,Sun,203,67700.0,338.5,60.42,204.53
2021-10-04,Mon,202,66586.84,334.61,60.12,201.17
2021-10-05,Tue,208,70327.44,343.06,61.93,212.47
2021-10-06,Wed,207,70628.39,346.22,61.63,213.38
2021-10-07,Thu,195,66314.63,345.39,58.01,200.35
2021-10-08,Fri,207,71648.79,351.22,61.63,216.46
2021-10-09,Sat,181,61707.74,346.67,53.78,186.43
2021-10-10,Sun,192,64982.34,343.82,57.1,196.32
2021-10-11,Mon,178,57603.24,331.05,52.57,174.03
2021-10-12,Tue,185,64202.97,354.71,54.68,193.97
2021-10-13,Wed,196,66488.98,346.3,58.01,200.87
2021-10-14,Thu,241,93406.55,394.12,71.39,281.35
2021-10-15,Fri,254,100662.57,402.65,75.3,303.2
2021-10-16,Sat,276,107554.48,395.42,82.18,324.94
2021-10-17,Sun,287,119079.58,422.27,84.68,357.6
2021-10-18,Mon,293,129952.29,451.22,86.49,390.25
2021-10-19,Tue,315,143286.01,462.21,93.09,430.29
2021-10-20,Wed,304,144313.35,482.65,90.61,437.31
2021-10-21,Thu,300,156171.07,529.39,90.77,480.53
2021-10-22,Fri,286,132356.22,471.02,84.64,398.66
2021-10-23,Sat,229,95571.38,426.66,68.29,291.38
2021-10-24,Sun,233,90769.14,399.86,69.0,275.89
2021-10-25,Mon,238,92319.61,397.93,70.73,281.46
2021-10-26,Tue,242,97229.53,411.99,71.95,296.43
2021-10-27,Wed,261,108163.29,424.17,76.35,323.84
2021-10-28,Thu,272,122851.78,461.85,79.64,367.82
2021-10-29,Fri,275,123790.37,460.19,80.54,370.63
2021-10-30,Sat,239,98785.75,423.97,69.76,295.77
2021-10-31,Sun,224,94442.65,433.22,65.47,283.61
2021-11-01,Mon,215,89058.24,426.12,62.57,266.64
2021-11-02,Tue,205,82423.36,414.19,59.58,246.78
2021-11-03,Wed,215,88639.05,424.11,62.57,265.39
2021-11-04,Thu,242,101810.56,431.4,70.66,304.82
2021-11-05,Fri,270,115188.79,436.32,79.04,344.88
2021-11-06,Sat,274,117033.25,436.69,80.0,349.35
2021-11-07,Sun,305,145114.19,485.33,89.79,435.78
2021-11-08,Mon,301,137755.51,466.97,88.59,413.68
2021-11-09,Tue,298,142785.91,488.99,87.43,427.5
2021-11-10,Wed,318,150785.64,483.29,93.69,452.81
2021-11-11,Thu,322,154714.2,489.6,94.89,464.61
2021-11-12,Fri,314,154255.26,500.83,92.77,464.62
2021-11-13,Sat,323,160040.48,504.86,95.2,480.6
2021-11-14,Sun,305,153830.01,514.48,90.06,463.34
2021-11-15,Mon,312,158663.46,518.51,91.89,476.47
2021-11-16,Tue,312,163128.02,533.1,92.17,491.35
2021-11-17,Wed,295,148267.97,513.04,87.05,446.59
2021-11-18,Thu,280,138766.23,506.45,82.53,417.97
2021-11-19,Fri,239,112207.17,481.58,70.18,337.97
2021-11-20,Sat,217,101155.21,479.41,63.55,304.68
2021-11-21,Sun,219,101100.6,474.65,64.16,304.52
2021-11-22,Mon,233,107100.49,471.81,68.37,322.59
2021-11-23,Tue,243,115498.62,487.34,71.17,346.84
2021-11-24,Wed,239,114277.71,490.46,69.97,343.18
2021-11-25,Thu,241,119542.99,508.69,70.57,358.99
2021-11-26,Fri,255,126249.01,507.02,75.0,380.27
2021-11-27,Sat,244,114769.59,482.23,72.12,347.79
2021-11-28,Sun,225,102615.61,468.56,65.57,307.23
2021-11-29,Mon,218,99482.62,469.26,63.86,299.65
2021-11-30,Tue,251,114724.57,468.26,73.8,345.56
2021-12-01,Wed,235,113709.34,496.55,68.98,342.5
2021-12-02,Thu,239,112855.23,484.36,70.18,339.93
2021-12-03,Fri,215,94320.41,451.29,62.95,284.1
2021-12-04,Sat,199,84941.41,440.11,58.13,255.85
2021-12-05,Sun,208,84293.0,417.29,60.84,253.89
2021-12-06,Mon,227,96031.59,434.53,66.57,289.25
2021-12-07,Tue,237,99517.76,430.81,69.58,299.75
2021-12-08,Wed,215,90577.74,435.47,62.46,272.01
2021-12-09,Thu,248,104241.09,430.75,72.67,313.04
2021-12-10,Fri,254,108925.78,439.22,74.47,327.1
2021-12-11,Sat,232,94108.72,416.41,68.69,286.04
2021-12-12,Sun,230,88258.61,394.01,68.09,268.26
2021-12-13,Mon,182,70263.17,399.22,53.5,213.57
2021-12-14,Tue,175,71059.66,420.47,51.37,215.99
2021-12-15,Wed,180,71279.24,409.65,52.89,216.65
2021-12-16,Thu,188,78887.15,433.45,55.32,239.78
2021-12-17,Fri,176,71719.87,421.88,51.67,217.99
2021-12-18,Sat,163,63164.46,402.32,47.72,191.99
2021-12-19,Sun,162,63414.61,406.5,47.27,192.17
2021-12-20,Mon,150,57761.0,401.12,43.64,175.03
2021-12-21,Tue,161,64568.37,416.57,46.55,193.9
2021-12-22,Wed,180,75875.39,436.07,52.1,227.17
2021-12-23,Thu,191,81809.91,442.22,55.22,244.21
2021-12-24,Fri,197,89335.9,467.73,56.85,265.88
2021-12-25,Sat,203,91020.53,462.03,58.81,271.7
2021-12-26,Sun,221,109519.9,509.39,64.18,326.93
2021-12-27,Mon,232,121827.87,539.06,67.46,363.67
2021-12-28,Tue,252,145747.67,592.47,73.21,433.77
2021-12-29,Wed,253,193760.92,784.46,73.51,576.67
2021-12-30,Thu,266,267342.31,1028.24,77.38,795.66
2021-12-31,Fri,280,365363.42,1333.44,81.55,1087.39
