Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2013-05-23,Thu,270,129415.42,484.7,82.41,399.43
2013-05-24,Fri,182,87443.77,488.51,55.76,272.41
2013-05-25,Sat,179,84854.15,482.13,54.83,264.34
2013-05-26,Sun,227,117511.96,524.61,69.57,364.94
2013-05-27,Mon,259,131442.04,513.45,78.53,403.2
2013-05-28,Tue,308,168333.2,551.91,93.27,514.78
2013-05-29,Wed,309,172485.95,563.68,93.01,524.27
2013-05-30,Thu,272,153839.99,571.9,81.76,467.6
2013-05-31,Fri,191,104141.91,553.95,57.32,317.51
2013-06-01,Sat,160,76863.98,489.58,48.01,235.06
2013-06-02,Sun,182,96903.61,541.36,54.74,296.34
2013-06-03,Mon,194,102117.05,534.64,59.32,317.13
2013-06-04,Tue,202,102253.82,513.84,61.99,318.55
2013-06-05,Wed,215,109707.6,517.49,64.63,334.47
2013-06-06,Thu,235,120665.8,520.11,70.3,365.65
2013-06-07,Fri,193,95166.35,500.88,57.58,288.38
2013-06-08,Sat,202,98811.55,496.54,60.49,300.34
2013-06-09,Sun,244,125440.2,520.5,73.25,381.28
2013-06-10,Mon,311,163859.66,532.01,93.33,496.54
2013-06-11,Tue,319,161775.07,511.95,99.06,507.13
2013-06-12,Wed,326,177162.4,548.49,99.08,543.44
2013-06-13,Thu,251,131886.19,531.8,77.5,412.14
2013-06-14,Fri,171,86361.33,514.06,52.17,268.2
2013-06-15,Sat,191,96200.34,511.7,58.2,297.83
2013-06-16,Sun,218,104776.12,487.33,66.77,325.39
2013-06-17,Mon,232,114885.83,501.68,70.9,355.68
2013-06-18,Tue,223,108094.4,491.34,68.97,338.85
2013-06-19,Wed,224,111210.81,503.22,67.79,341.14
2013-06-20,Thu,231,118521.21,519.83,69.51,361.35
2013-06-21,Fri,185,87488.17,480.7,55.49,266.73
2013-06-22,Sat,194,94411.39,494.3,58.05,286.96
2013-06-23,Sun,224,110708.58,500.94,68.21,341.69
2013-06-24,Mon,268,137601.35,519.25,82.55,428.66
2013-06-25,Tue,270,132128.26,494.86,82.92,410.34
2013-06-26,Wed,281,135028.18,485.71,86.34,419.34
2013-06-27,Thu,297,150578.74,512.17,90.74,464.75
2013-06-28,Fri,261,135627.45,525.69,79.63,418.6
2013-06-29,Sat,255,127275.32,505.06,81.82,413.23
2013-06-30,Sun,250,131961.25,534.26,81.52,435.52
2013-07-01,Mon,273,136822.3,506.75,83.08,420.99
2013-07-02,Tue,288,152574.39,535.35,87.42,468.02
2013-07-03,Wed,288,143360.21,503.02,88.24,443.84
2013-07-04,Thu,271,146365.64,544.11,83.02,451.75
2013-07-05,Fri,196,94689.73,488.09,60.44,294.98
2013-07-06,Sat,176,87504.24,502.9,54.72,275.17
2013-07-07,Sun,179,85912.21,485.38,54.46,264.35
2013-07-08,Mon,155,70793.71,462.7,49.68,229.85
2013-07-09,Tue,145,66770.76,466.93,48.81,227.89
2013-07-10,Wed,154,69760.1,455.95,51.0,232.53
2013-07-11,Thu,124,54966.13,446.88,39.55,176.74
2013-07-12,Fri,109,47857.84,443.13,34.73,153.88
2013-07-13,Sat,103,44684.08,438.08,35.17,154.08
2013-07-14,Sun,123,55653.83,456.18,42.36,193.24
2013-07-15,Mon,159,75835.41,479.97,53.02,254.48
2013-07-16,Tue,163,76564.94,472.62,55.67,263.11
2013-07-17,Wed,156,72511.13,467.81,52.36,244.97
2013-07-18,Thu,146,65101.17,448.97,48.17,216.28
2013-07-19,Fri,132,56344.45,430.11,46.79,201.23
2013-07-20,Sat,135,60670.18,452.76,48.38,219.03
2013-07-21,Sun,137,59968.08,440.94,48.92,215.71
2013-07-22,Mon,153,69952.26,460.21,54.68,251.63
2013-07-23,Tue,138,63420.92,462.93,52.69,243.93
2013-07-24,Wed,141,65481.69,467.73,51.09,238.98
2013-07-25,Thu,128,60511.2,476.47,47.21,224.95
2013-07-26,Fri,120,53801.56,452.11,43.75,197.8
2013-07-27,Sat,147,68810.93,471.31,50.69,238.93
2013-07-28,Sun,151,72674.41,484.5,52.82,255.9
2013-07-29,Mon,151,70613.92,470.76,52.63,247.77
2013-07-30,Tue,160,76719.41,482.51,54.45,262.74
2013-07-31,Wed,164,102619.91,629.57,54.88,345.52
2013-08-01,Thu,157,73064.64,468.36,52.35,245.18
2013-08-02,Fri,125,56282.82,453.89,40.26,182.74
2013-08-03,Sat,131,63137.18,485.67,43.05,209.06
2013-08-04,Sun,131,61341.66,471.86,42.21,199.16
2013-08-05,Mon,113,51326.68,458.27,35.0,160.4
2013-08-06,Tue,116,54090.82,470.35,35.94,169.03
2013-08-07,Wed,146,72068.0,500.47,44.31,221.75
2013-08-08,Thu,222,139361.24,633.46,67.07,424.88
2013-08-09,Fri,273,174538.05,644.05,82.62,532.13
2013-08-10,Sat,232,151868.79,660.3,70.99,468.73
2013-08-11,Sun,244,147700.25,610.33,75.16,458.7
2013-08-12,Mon,232,137986.62,599.94,72.78,436.67
2013-08-13,Tue,226,130515.96,582.66,70.22,409.14
2013-08-14,Wed,233,128275.78,555.31,72.87,404.66
2013-08-15,Thu,256,139512.21,549.26,80.13,440.1
2013-08-16,Fri,224,122120.3,550.09,74.25,408.43
2013-08-17,Sat,250,132416.25,533.94,80.0,427.15
2013-08-18,Sun,270,141416.06,527.67,86.45,456.18
2013-08-19,Mon,269,145852.69,546.26,86.69,473.55
2013-08-20,Tue,298,162632.87,549.44,95.79,526.32
2013-08-21,Wed,274,142375.73,523.44,87.74,459.28
2013-08-22,Thu,239,122907.28,518.6,77.45,401.66
2013-08-23,Fri,200,104153.35,526.03,64.5,339.26
2013-08-24,Sat,224,116870.49,526.44,72.55,381.93
2013-08-25,Sun,257,137224.06,538.13,85.86,462.03
2013-08-26,Mon,283,153390.05,545.87,92.13,502.92
2013-08-27,Tue,306,167661.2,551.52,98.38,542.59
2013-08-28,Wed,293,158397.26,544.32,93.87,510.96
2013-08-29,Thu,222,124741.91,567.01,70.97,402.39
2013-08-30,Fri,194,102489.39,533.8,62.95,336.03
2013-08-31,Sat,184,96844.58,532.11,59.48,316.49
2013-09-01,Sun,205,118208.22,582.31,66.12,385.04
2013-09-02,Mon,237,130925.26,557.13,76.55,426.47
2013-09-03,Tue,229,120922.23,532.7,75.17,400.4
2013-09-04,Wed,223,122212.78,553.0,72.7,402.02
2013-09-05,Thu,219,120971.75,557.47,71.15,396.63
2013-09-06,Fri,176,95852.52,550.88,56.86,313.24
2013-09-07,Sat,192,103901.83,546.85,64.63,353.41
2013-09-08,Sun,222,121095.23,550.43,72.13,397.03
2013-09-09,Mon,243,137443.48,570.3,78.76,449.16
2013-09-10,Tue,285,156333.25,552.41,92.48,510.89
2013-09-11,Wed,275,152912.49,560.12,89.22,499.71
2013-09-12,Thu,236,121246.07,518.15,76.97,398.84
2013-09-13,Fri,203,100934.47,502.16,66.34,333.12
2013-09-14,Sat,221,114627.36,523.41,71.8,375.83
2013-09-15,Sun,272,139888.95,518.11,88.52,458.65
2013-09-16,Mon,287,164185.6,576.09,90.48,521.22
2013-09-17,Tue,309,170460.41,555.25,95.64,531.03
2013-09-18,Wed,308,165007.45,539.24,95.62,515.65
2013-09-19,Thu,291,149107.09,515.94,90.6,467.42
2013-09-20,Fri,237,120974.94,514.79,74.13,381.62
2013-09-21,Sat,274,148661.04,546.55,83.44,456.02
2013-09-22,Sun,299,166166.38,559.48,91.38,511.28
2013-09-23,Mon,310,173907.94,564.64,94.77,535.1
2013-09-24,Tue,315,181628.82,580.28,95.14,552.06
2013-09-25,Wed,291,168744.73,585.92,87.8,514.47
2013-09-26,Thu,237,133491.69,570.48,71.78,409.48
2013-09-27,Fri,213,117373.62,558.92,64.22,358.94
2013-09-28,Sat,278,150933.18,548.85,84.1,461.57
2013-09-29,Sun,311,177851.09,577.44,93.9,542.23
2013-09-30,Mon,317,183425.33,584.16,96.02,560.93
2013-10-01,Tue,315,189516.72,607.43,95.71,581.34
2013-10-02,Wed,289,171011.21,597.94,86.4,516.65
2013-10-03,Thu,234,132650.03,574.24,69.58,399.55
2013-10-04,Fri,231,126915.55,556.65,68.67,382.28
2013-10-05,Sat,262,148636.09,573.88,78.25,449.05
2013-10-06,Sun,272,157504.58,585.52,81.76,478.74
2013-10-07,Mon,304,183476.31,609.56,91.21,555.99
2013-10-08,Tue,308,185559.99,608.39,91.87,558.92
2013-10-09,Wed,306,189262.05,624.63,91.54,571.79
2013-10-10,Thu,280,183853.19,661.34,84.5,558.82
2013-10-11,Fri,284,170952.56,606.21,85.2,516.47
2013-10-12,Sat,276,167243.69,610.38,82.53,503.75
2013-10-13,Sun,276,169984.01,620.38,82.53,512.0
2013-10-14,Mon,265,162793.86,621.35,78.21,485.95
2013-10-15,Tue,267,172811.37,654.59,77.42,506.78
2013-10-16,Wed,326,235988.38,730.61,95.56,698.19
2013-10-17,Thu,335,238358.62,717.95,97.36,699.0
2013-10-18,Fri,245,159382.05,658.6,71.6,471.54
2013-10-19,Sat,265,179186.56,683.92,78.21,534.89
2013-10-20,Sun,291,201398.94,699.3,86.23,602.99
2013-10-21,Mon,298,210972.49,715.16,88.86,635.46
2013-10-22,Tue,329,237322.3,727.98,97.9,712.68
2013-10-23,Wed,327,235099.81,725.62,97.3,706.01
2013-10-24,Thu,312,211850.6,685.6,93.35,640.03
2013-10-25,Fri,232,143447.45,626.41,69.6,436.01
2013-10-26,Sat,269,167829.19,630.94,81.1,511.67
2013-10-27,Sun,314,189243.21,608.5,94.24,573.46
2013-10-28,Mon,332,213880.42,650.09,98.8,642.28
2013-10-29,Tue,333,204095.96,618.47,99.1,612.9
2013-10-30,Wed,331,205864.12,627.63,99.09,621.95
2013-10-31,Thu,313,205788.57,663.83,93.94,623.6
2013-11-01,Fri,331,214377.99,653.59,99.09,647.67
2013-11-02,Sat,313,195878.54,631.87,93.37,590.0
2013-11-03,Sun,329,203279.55,623.56,99.09,617.87
2013-11-04,Mon,315,201779.03,646.73,94.55,611.45
2013-11-05,Tue,332,215343.1,654.54,99.1,648.62
2013-11-06,Wed,332,209624.16,637.16,99.1,631.4
2013-11-07,Thu,331,213543.25,651.05,99.09,645.15
2013-11-08,Fri,269,163504.09,614.68,80.85,496.97
2013-11-09,Sat,280,169946.24,613.52,84.19,516.55
2013-11-10,Sun,311,190044.07,617.03,93.62,577.64
2013-11-11,Mon,331,202108.93,616.19,99.09,610.6
2013-11-12,Tue,331,212823.55,648.85,99.09,642.97
2013-11-13,Wed,340,215401.75,639.17,99.12,633.53
2013-11-14,Thu,340,227324.83,674.55,99.12,668.6
2013-11-15,Fri,340,239781.99,711.52,99.12,705.24
2013-11-16,Sat,321,248426.57,781.22,93.53,730.67
2013-11-17,Sun,310,306817.28,999.4,90.29,902.4
2013-11-18,Mon,323,328404.87,1026.27,94.12,965.9
2013-11-19,Tue,327,343697.76,1060.8,95.29,1010.88
2013-11-20,Wed,287,281751.27,992.08,83.53,828.68
2013-11-21,Thu,256,210665.17,832.67,75.3,626.98
2013-11-22,Fri,238,153163.58,651.76,69.73,454.49
2013-11-23,Sat,264,164570.03,630.54,77.22,486.89
2013-11-24,Sun,340,217472.1,645.32,99.12,639.62
2013-11-25,Mon,325,224161.46,696.15,94.71,659.3
2013-11-26,Tue,322,227262.43,712.42,93.82,668.42
2013-11-27,Wed,332,240148.19,729.93,96.76,706.32
2013-11-28,Thu,337,258901.61,775.15,97.95,759.24
2013-11-29,Fri,303,209392.71,697.98,87.98,614.05
2013-11-30,Sat,247,171296.82,702.04,71.55,502.34
2013-12-01,Sun,232,151899.03,663.31,68.36,453.43
2013-12-02,Mon,287,172717.37,608.16,84.52,514.04
2013-12-03,Tue,298,187566.43,635.82,88.06,559.9
2013-12-04,Wed,274,176552.71,651.49,80.9,527.02
2013-12-05,Thu,254,168268.7,670.39,74.93,502.29
2013-12-06,Fri,212,131354.16,628.49,62.39,392.1
2013-12-07,Sat,228,133725.97,594.34,67.16,399.18
2013-12-08,Sun,267,159645.65,604.72,78.57,475.14
2013-12-09,Mon,289,181497.14,634.61,85.37,541.78
2013-12-10,Tue,303,182214.4,607.38,89.55,543.92
2013-12-11,Wed,283,168109.35,600.39,83.83,503.32
2013-12-12,Thu,257,144868.76,570.35,75.82,432.44
2013-12-13,Fri,190,108286.11,579.07,55.33,320.37
2013-12-14,Sat,237,137627.92,588.15,69.23,407.18
2013-12-15,Sun,276,156163.18,572.03,81.25,464.77
2013-12-16,Mon,280,167442.07,604.48,82.2,496.86
2013-12-17,Tue,276,168209.76,616.15,81.49,502.12
2013-12-18,Wed,241,140947.53,592.22,71.04,420.74
2013-12-19,Thu,197,120161.16,619.39,58.26,360.84
2013-12-20,Fri,165,99660.7,615.19,48.21,296.61
2013-12-21,Sat,145,88774.98,625.18,42.39,265.0
2013-12-22,Sun,151,91870.53,620.75,43.92,272.61
2013-12-23,Mon,187,111760.79,607.4,54.93,333.61
2013-12-24,Tue,205,122145.11,604.68,60.48,365.7
2013-12-25,Wed,261,161856.24,627.35,76.33,478.86
2013-12-26,Thu,283,193477.84,690.99,82.84,572.42
2013-12-27,Fri,328,218366.24,671.9,95.31,640.37
2013-12-28,Sat,317,216604.02,689.82,92.35,637.07
2013-12-29,Sun,325,243701.46,756.84,94.43,714.67
2013-12-30,Mon,330,277389.4,848.29,96.18,815.85
2013-12-31,Tue,340,300318.87,885.9,98.83,875.57
