Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2011-03-21,Mon,296,124641.61,428.32,84.84,363.39
2011-03-22,Tue,340,147025.05,438.88,97.67,428.64
2011-03-23,Wed,308,132671.75,437.86,88.34,386.8
2011-03-24,Thu,301,135717.31,458.5,86.3,395.68
2011-03-25,Fri,284,123397.26,442.28,81.34,359.76
2011-03-26,Sat,315,140676.99,453.8,90.38,410.14
2011-03-27,Sun,292,133506.31,465.18,83.67,389.23
2011-03-28,Mon,309,142202.26,467.77,88.63,414.58
2011-03-29,Tue,342,153939.57,455.44,98.54,448.8
2011-03-30,Wed,316,135576.48,434.54,90.96,395.27
2011-03-31,Thu,299,136528.45,462.81,86.01,398.04
2011-04-01,Fri,234,101031.4,439.27,67.06,294.55
2011-04-02,Sat,206,84769.05,419.65,58.89,247.14
2011-04-03,Sun,216,85238.65,402.07,61.81,248.51
2011-04-04,Mon,246,105503.6,435.97,70.55,307.59
2011-04-05,Tue,229,104581.63,464.81,65.6,304.9
2011-04-06,Wed,253,113574.4,456.12,72.59,331.12
2011-04-07,Thu,271,132464.54,496.12,77.84,386.19
2011-04-08,Fri,277,138622.55,507.77,79.59,404.15
2011-04-09,Sat,314,147136.96,474.64,90.38,428.97
2011-04-10,Sun,334,160105.55,485.17,96.21,466.78
2011-04-11,Mon,342,163035.83,482.35,98.54,475.32
2011-04-12,Tue,343,169769.99,500.8,98.83,494.96
2011-04-13,Wed,318,160398.21,510.82,91.55,467.63
2011-04-14,Thu,250,136802.29,556.11,71.72,398.84
2011-04-15,Fri,212,98732.9,474.68,60.64,287.85
2011-04-16,Sat,204,93230.69,466.15,58.31,271.81
2011-04-17,Sun,219,95896.61,446.03,63.42,282.88
2011-04-18,Mon,258,120973.36,476.27,74.05,352.69
2011-04-19,Tue,250,112291.34,456.47,71.72,327.38
2011-04-20,Wed,262,118297.76,458.52,75.22,344.89
2011-04-21,Thu,268,120545.62,456.61,76.97,351.44
2011-04-22,Fri,247,104336.66,429.37,70.85,304.19
2011-04-23,Sat,187,81637.57,446.11,53.35,238.01
2011-04-24,Sun,223,105311.36,480.87,63.85,307.03
2011-04-25,Mon,226,103414.33,465.83,64.72,301.5
2011-04-26,Tue,310,134277.42,438.82,89.21,391.48
2011-04-27,Wed,310,131510.92,429.77,89.21,383.41
2011-04-28,Thu,291,122461.0,426.69,83.67,357.03
2011-04-29,Fri,204,93821.22,469.11,58.48,274.33
2011-04-30,Sat,220,103179.74,477.68,63.16,301.7
2011-05-01,Sun,248,113675.08,465.88,71.35,332.38
2011-05-02,Mon,252,110573.46,445.86,72.3,322.37
2011-05-03,Tue,248,106660.83,437.13,71.14,310.96
2011-05-04,Wed,229,93550.2,415.78,65.6,272.74
2011-05-05,Thu,200,84848.21,432.9,57.14,247.37
2011-05-06,Fri,152,64087.04,433.02,43.15,186.84
2011-05-07,Sat,154,64493.64,429.96,43.99,189.13
2011-05-08,Sun,178,71093.59,408.58,50.73,207.27
2011-05-09,Mon,176,68895.64,400.56,50.15,200.86
2011-05-10,Tue,193,76713.92,405.89,55.1,223.66
2011-05-11,Wed,222,83965.48,385.16,63.56,244.8
2011-05-12,Thu,240,87651.32,371.4,68.8,255.54
2011-05-13,Fri,203,69386.79,348.68,58.02,202.29
2011-05-14,Sat,168,60292.85,367.64,47.81,175.78
2011-05-15,Sun,223,88707.21,405.06,63.85,258.62
2011-05-16,Mon,231,98431.96,433.62,66.18,286.97
2011-05-17,Tue,240,103730.28,439.54,68.8,302.42
2011-05-18,Wed,203,88421.93,444.33,58.02,257.79
2011-05-19,Thu,193,73574.3,389.28,55.1,214.5
2011-05-20,Fri,176,58616.87,340.8,50.15,170.89
2011-05-21,Sat,181,65841.24,371.98,51.6,191.96
2011-05-22,Sun,209,78245.93,381.69,59.77,228.12
2011-05-23,Mon,218,82133.62,383.8,62.39,239.46
2011-05-24,Tue,194,80316.25,422.72,55.39,234.16
2011-05-25,Wed,187,73151.3,399.73,53.35,213.27
2011-05-26,Thu,174,71483.14,420.49,49.56,208.41
2011-05-27,Fri,153,57936.18,388.83,43.44,168.91
2011-05-28,Sat,172,58552.39,348.53,48.98,170.71
2011-05-29,Sun,188,74891.21,407.02,53.64,218.34
2011-05-30,Mon,199,77315.99,396.49,57.02,226.07
2011-05-31,Tue,198,69367.7,357.57,56.73,202.83
2011-06-01,Wed,216,83442.46,393.6,61.99,243.98
2011-06-02,Thu,213,78181.08,374.07,61.11,228.6
2011-06-03,Fri,190,64831.78,348.56,54.23,189.01
2011-06-04,Sat,182,57616.12,323.69,51.9,167.98
2011-06-05,Sun,190,69402.15,373.13,54.39,202.93
2011-06-06,Mon,231,81378.06,358.49,66.37,237.95
2011-06-07,Tue,217,79623.12,373.82,62.1,232.14
2011-06-08,Wed,216,77279.45,364.53,61.81,225.3
2011-06-09,Thu,187,70382.69,384.6,53.35,205.2
2011-06-10,Fri,175,66597.5,389.46,49.85,194.16
2011-06-11,Sat,159,55663.73,359.12,45.19,162.28
2011-06-12,Sun,186,65590.77,360.39,53.06,191.23
2011-06-13,Mon,199,72266.5,370.6,56.85,210.69
2011-06-14,Tue,198,72461.04,373.51,56.56,211.26
2011-06-15,Wed,205,77187.46,384.02,58.6,225.04
2011-06-16,Thu,200,77946.53,397.69,57.14,227.25
2011-06-17,Fri,178,66798.88,383.9,50.73,194.75
2011-06-18,Sat,185,65334.93,360.97,52.77,190.48
2011-06-19,Sun,223,81725.99,373.18,63.85,238.27
2011-06-20,Mon,217,80316.63,377.07,62.1,234.16
2011-06-21,Tue,221,79008.22,364.09,63.27,230.34
2011-06-22,Wed,210,78410.0,380.63,60.06,228.6
2011-06-23,Thu,222,82065.1,376.45,63.56,239.26
2011-06-24,Fri,193,71822.72,380.01,55.1,209.4
2011-06-25,Sat,183,68418.32,382.23,52.19,199.47
2011-06-26,Sun,196,79204.02,412.52,55.98,230.92
2011-06-27,Mon,215,84111.95,398.63,61.52,245.22
2011-06-28,Tue,217,80586.43,378.34,62.1,234.95
2011-06-29,Wed,229,95469.72,424.31,65.6,278.34
2011-06-30,Thu,265,104315.05,399.67,76.09,304.13
2011-07-01,Fri,219,89705.8,417.24,62.68,261.53
2011-07-02,Sat,164,59340.24,370.88,46.65,173.0
2011-07-03,Sun,193,74317.38,393.21,55.1,216.67
2011-07-04,Mon,194,72172.02,379.85,55.39,210.41
2011-07-05,Tue,193,74962.24,396.63,55.1,218.55
2011-07-06,Wed,222,88613.89,406.49,63.56,258.35
2011-07-07,Thu,237,94195.91,404.27,67.93,274.62
2011-07-08,Fri,240,84836.91,359.48,68.8,247.34
2011-07-09,Sat,239,86114.81,366.45,68.51,251.06
2011-07-10,Sun,250,91041.61,370.09,71.72,265.43
2011-07-11,Mon,272,100414.12,374.68,78.13,292.75
2011-07-12,Tue,274,104830.62,388.26,78.95,306.52
2011-07-13,Wed,242,98628.5,414.41,69.39,287.55
2011-07-14,Thu,252,98346.5,396.56,72.3,286.72
2011-07-15,Fri,232,83605.88,366.69,66.47,243.75
2011-07-16,Sat,245,95845.05,397.7,70.26,279.43
2011-07-17,Sun,263,101289.74,391.08,75.51,295.31
2011-07-18,Mon,316,119312.09,382.41,90.96,347.85
2011-07-19,Tue,322,124493.72,391.49,92.71,362.96
2011-07-20,Wed,321,130744.5,412.44,92.42,381.18
2011-07-21,Thu,325,135404.06,421.82,93.59,394.76
2011-07-22,Fri,287,117906.13,416.63,82.51,343.75
2011-07-23,Sat,257,98830.48,390.63,73.76,288.14
2011-07-24,Sun,240,92087.22,390.2,68.8,268.48
2011-07-25,Mon,238,91027.8,389.01,68.22,265.39
2011-07-26,Tue,236,85682.5,369.32,67.64,249.8
2011-07-27,Wed,268,103166.81,390.78,76.97,300.78
2011-07-28,Thu,259,98591.55,386.63,74.34,287.44
2011-07-29,Fri,216,77394.39,365.07,61.81,225.64
2011-07-30,Sat,172,53415.04,317.95,48.98,155.73
2011-07-31,Sun,138,48677.58,363.27,39.07,141.92
2011-08-01,Mon,130,46158.5,366.34,36.73,134.57
2011-08-02,Tue,137,48413.01,364.01,38.78,141.15
2011-08-03,Wed,146,49497.31,348.57,41.4,144.31
2011-08-04,Thu,131,45752.74,357.44,37.32,133.39
2011-08-05,Fri,120,39779.76,340.0,34.11,115.98
2011-08-06,Sat,131,43222.86,337.68,37.32,126.01
2011-08-07,Sun,122,41226.53,346.44,34.69,120.19
2011-08-08,Mon,148,50918.47,351.16,42.27,148.45
2011-08-09,Tue,139,46599.42,342.64,39.65,135.86
2011-08-10,Wed,136,46236.8,347.65,38.78,134.8
2011-08-11,Thu,138,47101.21,348.9,39.36,137.32
2011-08-12,Fri,130,42482.83,334.51,37.03,123.86
2011-08-13,Sat,126,42680.95,347.0,35.86,124.43
2011-08-14,Sun,132,45797.68,355.02,37.61,133.52
2011-08-15,Mon,134,48322.07,368.87,38.3,141.29
2011-08-16,Tue,140,48493.36,353.97,40.06,141.79
2011-08-17,Wed,147,50620.69,351.53,42.11,148.01
2011-08-18,Thu,125,41662.95,341.5,35.88,122.54
2011-08-19,Fri,116,39119.86,346.19,33.14,114.72
2011-08-20,Sat,132,43888.07,340.22,37.72,128.33
2011-08-21,Sun,145,49842.02,351.0,41.52,145.74
2011-08-22,Mon,177,63283.95,363.7,50.73,184.5
2011-08-23,Tue,188,68619.91,370.92,53.94,200.06
2011-08-24,Wed,171,68505.22,407.77,48.98,199.72
2011-08-25,Thu,133,50208.46,386.22,37.9,146.38
2011-08-26,Fri,119,41245.55,355.57,33.82,120.25
2011-08-27,Sat,114,40759.23,367.2,32.36,118.83
2011-08-28,Sun,130,46369.9,362.26,37.32,135.19
2011-08-29,Mon,157,60243.3,391.19,44.9,175.64
2011-08-30,Tue,221,90943.53,417.17,63.56,265.14
2011-08-31,Wed,293,151599.71,522.76,84.55,441.98
2011-09-01,Thu,323,166591.73,520.6,93.29,485.69
2011-09-02,Fri,326,158484.16,490.66,94.17,462.05
2011-09-03,Sat,277,126091.9,460.19,79.88,367.61
2011-09-04,Sun,273,112942.02,418.3,78.72,329.28
2011-09-05,Mon,281,125361.75,450.94,81.05,365.49
2011-09-06,Tue,254,114041.36,454.35,73.18,332.48
2011-09-07,Wed,248,110954.84,452.88,71.43,323.48
2011-09-08,Thu,219,94043.62,435.39,62.97,274.18
2011-09-09,Fri,207,85527.48,419.25,59.48,249.35
2011-09-10,Sat,236,93107.72,399.6,67.93,271.45
2011-09-11,Sun,244,101706.16,422.02,70.26,296.52
2011-09-12,Mon,264,105008.6,402.33,76.09,306.15
2011-09-13,Tue,269,113605.71,427.09,77.55,331.21
2011-09-14,Wed,262,111804.12,431.68,75.51,325.96
2011-09-15,Thu,206,89399.35,440.39,59.18,260.64
2011-09-16,Fri,175,72514.46,421.6,50.15,211.41
2011-09-17,Sat,196,78666.38,407.6,56.27,229.35
2011-09-18,Sun,219,94928.15,439.48,62.97,276.76
2011-09-19,Mon,259,111232.14,434.5,74.64,324.29
2011-09-20,Tue,266,114155.09,434.05,76.68,332.81
2011-09-21,Wed,250,108595.08,439.66,72.01,316.6
2011-09-22,Thu,235,100901.87,434.92,67.64,294.17
2011-09-23,Fri,220,91226.2,420.4,63.27,265.97
2011-09-24,Sat,245,97230.26,401.78,70.55,283.47
2011-09-25,Sun,261,107744.72,417.62,75.22,314.12
2011-09-26,Mon,313,135683.61,437.69,90.38,395.58
2011-09-27,Tue,286,125299.63,442.75,82.75,366.37
2011-09-28,Wed,301,130099.43,436.58,87.13,380.41
2011-09-29,Thu,252,115610.47,464.3,72.81,338.04
2011-09-30,Fri,170,74717.9,447.41,48.83,218.47
2011-10-01,Sat,177,75365.94,433.14,50.88,220.37
2011-10-02,Sun,233,101190.43,439.96,67.25,295.88
2011-10-03,Mon,270,123531.54,462.66,78.07,361.2
2011-10-04,Tue,295,134139.9,459.38,85.38,392.22
2011-10-05,Wed,311,140584.42,456.44,90.06,411.07
2011-10-06,Thu,255,125204.2,496.84,73.68,366.09
2011-10-07,Fri,264,119825.9,459.1,76.32,350.37
2011-10-08,Sat,294,138216.07,474.97,85.09,404.14
2011-10-09,Sun,274,141946.66,523.79,79.01,413.84
2011-10-10,Mon,315,162978.21,522.37,90.96,475.16
2011-10-11,Tue,331,174895.62,533.22,95.63,509.9
2011-10-12,Wed,343,182651.65,537.21,99.13,532.51
2011-10-13,Thu,262,135422.42,522.87,75.51,394.82
2011-10-14,Fri,219,99014.17,458.4,62.97,288.67
2011-10-15,Sat,221,98197.97,450.45,63.56,286.29
2011-10-16,Sun,292,132782.95,459.46,84.26,387.12
2011-10-17,Mon,321,151171.27,475.38,92.71,440.73
2011-10-18,Tue,316,147970.85,472.75,91.25,431.4
2011-10-19,Wed,282,139993.88,501.77,81.34,408.15
2011-10-20,Thu,213,122565.38,583.64,61.22,357.33
2011-10-21,Fri,175,80814.74,469.85,50.15,235.61
2011-10-22,Sat,225,104271.3,469.69,64.72,304.0
2011-10-23,Sun,263,130026.68,500.1,75.8,379.09
2011-10-24,Mon,287,144042.89,507.19,82.8,419.95
2011-10-25,Tue,301,147721.14,495.71,86.88,430.67
2011-10-26,Wed,296,151098.32,515.69,85.42,440.52
2011-10-27,Thu,254,133496.21,531.86,73.18,389.2
2011-10-28,Fri,226,107607.56,482.55,65.01,313.72
2011-10-29,Sat,280,138302.71,499.29,80.76,403.21
2011-10-30,Sun,337,174837.99,523.47,97.38,509.73
2011-10-31,Mon,343,185211.6,544.74,99.13,539.98
2011-11-01,Tue,305,163155.07,540.25,88.05,475.67
2011-11-02,Wed,343,187720.86,548.89,99.71,547.29
2011-11-03,Thu,343,188922.82,555.66,99.13,550.8
2011-11-04,Fri,313,168448.42,543.38,90.38,491.1
2011-11-05,Sat,312,188617.26,610.41,90.09,549.9
2011-11-06,Sun,331,203157.69,619.38,95.63,592.3
2011-11-07,Mon,343,227524.58,669.19,99.13,663.34
2011-11-08,Tue,311,192501.85,625.01,89.8,561.23
2011-11-09,Wed,295,174410.93,597.3,85.13,508.49
2011-11-10,Thu,267,148454.63,562.33,76.97,432.81
2011-11-11,Fri,229,112832.82,499.26,65.89,328.96
2011-11-12,Sat,280,130907.76,472.59,80.76,381.66
2011-11-13,Sun,336,166529.27,500.09,97.08,485.51
2011-11-14,Mon,343,170339.22,501.0,99.13,496.62
2011-11-15,Tue,330,183045.06,559.77,95.34,533.66
2011-11-16,Wed,310,169900.16,553.42,89.5,495.34
2011-11-17,Thu,283,151203.65,540.01,81.63,440.83
2011-11-18,Fri,234,117968.91,510.69,67.35,343.93
2011-11-19,Sat,243,123935.86,516.4,69.97,361.33
2011-11-20,Sun,274,148192.0,548.86,78.72,432.05
2011-11-21,Mon,342,192762.04,570.3,98.54,561.99
2011-11-22,Tue,341,192554.88,571.38,98.25,561.38
2011-11-23,Wed,339,193981.42,579.05,97.67,565.54
2011-11-24,Thu,263,144211.57,556.8,75.51,420.44
2011-11-25,Fri,233,128643.18,561.76,66.76,375.05
2011-11-26,Sat,255,119442.18,475.87,73.18,348.23
2011-11-27,Sun,287,137523.61,485.95,82.51,400.94
2011-11-28,Mon,297,144466.02,493.06,85.42,421.18
2011-11-29,Tue,313,159470.61,516.09,90.09,464.93
2011-11-30,Wed,287,146075.96,516.17,82.51,425.88
2011-12-01,Thu,290,152962.04,534.83,83.38,445.95
2011-12-02,Fri,283,140610.62,503.98,81.34,409.94
2011-12-03,Sat,296,155370.98,532.09,85.13,452.98
2011-12-04,Sun,340,160106.77,476.51,97.96,466.78
2011-12-05,Mon,337,162665.53,488.49,97.08,474.24
2011-12-06,Tue,339,172034.15,513.53,97.67,501.56
2011-12-07,Wed,288,164307.16,578.55,82.8,479.03
2011-12-08,Thu,250,140596.59,571.53,71.72,409.9
2011-12-09,Fri,205,106607.59,530.39,58.6,310.81
2011-12-10,Sat,206,99913.19,494.62,58.89,291.29
2011-12-11,Sun,279,149638.76,544.14,80.17,436.26
2011-12-12,Mon,321,182930.96,577.07,92.42,533.33
2011-12-13,Tue,330,180723.14,554.37,95.04,526.89
2011-12-14,Wed,309,161982.8,531.09,88.92,472.25
2011-12-15,Thu,248,136903.4,561.08,71.14,399.14
2011-12-16,Fri,189,93721.53,506.6,53.94,273.24
2011-12-17,Sat,167,73634.28,451.74,47.52,214.68
2011-12-18,Sun,182,80822.92,454.06,51.9,235.64
2011-12-19,Mon,207,94789.16,466.94,59.18,276.35
2011-12-20,Tue,205,98056.41,487.84,58.6,285.88
2011-12-21,Wed,188,81510.7,442.99,53.64,237.64
2011-12-22,Thu,177,81541.57,471.34,50.44,237.73
2011-12-23,Fri,201,93501.55,474.63,57.43,272.6
2011-12-24,Sat,238,114724.74,490.28,68.22,334.47
2011-12-25,Sun,262,129479.5,501.86,75.22,377.49
2011-12-26,Mon,234,114366.1,497.24,67.06,333.43
2011-12-27,Tue,250,132012.52,536.64,71.93,386.0
2011-12-28,Wed,283,156356.37,560.42,81.34,455.85
2011-12-29,Thu,335,239347.6,723.1,96.5,697.81
2011-12-30,Fri,338,283254.86,845.54,97.67,825.82
2011-12-31,Sat,343,308735.3,908.05,99.13,900.1
