GPAGEID,REC_TYPE,REC_TYPE_DESC,SUMNO_ROOMSPERREC_TYPE,SUMCALC_OCCROOMSPERREC_TYPE,SUMCALC_INVROOMSPERREC_TYPE,SUMARRIVAL_ROOMSPERREC_TYPE,SUMCOMPLIMENTARY_ROOMSPERREC_T,SUMHOUSE_USE_ROOMSPERREC_TYPE,SUMDAY_USE_ROOMSPERREC_TYPE,SUMNO_SHOW_ROOMSPERREC_TYPE,SUMIND_DEDUCT_ROOMSPERREC_TYPE,SUMIND_NON_DEDUCT_ROOMSPERREC_,SUMGRP_DEDUCT_ROOMSPERREC_TYPE,SUMGRP_NON_DEDUCT_ROOMSPERREC_,SUMDEPARTURE_ROOMSPERREC_TYPE,SUMOOO_ROOMSPERREC_TYPE,SUMNO_PERSONSPERREC_TYPE,SUMINVENTORY_ROOMSPERREC_TYPE,SUMREVENUEPERREC_TYPE,SUMOWNER_ROOMSPERREC_TYPE,SUMFF_ROOMSPERREC_TYPE,CF_AVERAGE_ROOM_RATE_REC_TYPE,CF_OCCUPANCY_REC_TYPE,REVENUE,NO_ROOMS,IND_DEDUCT_ROOMS,IND_NON_DEDUCT_ROOMS,GRP_DEDUCT_ROOMS,GRP_NON_DEDUCT_ROOMS,NO_PERSONS,ARRIVAL_ROOMS,DEPARTURE_ROOMS,COMPLIMENTARY_ROOMS,HOUSE_USE_ROOMS,DAY_USE_ROOMS,NO_SHOW_ROOMS,INVENTORY_ROOMS,CONSIDERED_DATE,CHAR_CONSIDERED_DATE,IND_DEDUCT_REVENUE,IND_NON_DEDUCT_REVENUE,GRP_NON_DEDUCT_REVENUE,GRP_DEDUCT_REVENUE,OWNER_ROOMS,FF_ROOMS,CF_OOO_ROOMS,CF_CALC_OCC_ROOMS,CF_CALC_INV_ROOMS,CF_AVERAGE_ROOM_RATE,CF_OCCUPANCY,CF_IND_DED_REV,CF_IND_NON_DED_REV,CF_BLK_DED_REV,CF_BLK_NON_DED_REV
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,180829.4317,316,289,0,27,0,627,52,77,1,2,0,2,343,01-Jan-10,01.01.10 Fri,173166.3867,0,0,7663.045,0,0,0,314,343,575.8899098,91.5451895,173166.3867,,7663.045,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,113707.7133,222,194,0,28,0,437,22,116,1,2,1,0,343,02-Jan-10,02.01.10 Sat,105758.4533,0,0,7949.26,0,0,0,220,343,516.8532424,64.13994169,105758.4533,,7949.26,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,81402.27167,163,148,0,15,0,308,28,86,1,3,0,0,343,03-Jan-10,03.01.10 Sun,76860.33167,0,0,4541.94,0,0,0,160,343,508.7641979,46.64723032,76860.33167,,4541.94,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,62947.33333,126,126,0,0,0,225,13,50,1,3,0,0,343,04-Jan-10,04.01.10 Mon,62805.71333,0,0,141.62,0,0,0,123,343,511.7669377,35.86005831,62805.71333,,141.62,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,64338.33,129,129,0,0,0,225,34,30,1,3,0,0,343,05-Jan-10,05.01.10 Tue,64338.33,0,0,0,0,0,0,126,343,510.6216667,36.73469388,64338.33,,0,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,67050.26,137,137,0,0,0,235,35,26,1,3,0,0,343,06-Jan-10,06.01.10 Wed,67050.26,0,0,0,0,0,0,134,343,500.3750746,39.06705539,67050.26,,0,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,62905.09667,128,128,0,0,0,214,30,38,1,3,2,0,343,07-Jan-10,07.01.10 Thu,62905.09667,0,0,0,0,0,0,125,343,503.2407733,36.44314869,62905.09667,,0,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,70226.15333,139,127,0,12,0,219,43,32,1,3,0,0,343,08-Jan-10,08.01.10 Fri,64068.70333,0,0,6157.45,0,0,0,136,343,516.3687745,39.65014577,64068.70333,,6157.45,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,70319,132,118,0,14,0,188,34,41,1,3,1,0,343,09-Jan-10,09.01.10 Sat,61822.02,0,0,8496.98,0,0,0,129,343,545.1085271,37.60932945,61822.02,,8496.98,
,A_STAT,History,70013,68517,124233,17722,852,1496,395,377,55495,0,14518,0,17588,962,103791,125195,32595828.44,0,0,475.7334449,55.15201275,77811.35,146,124,0,22,0,202,38,23,2,3,2,0,343,10-Jan-10,10.01.10 Sun,66107.69,0,0,11703.66,0,0,0,143,343,544.1353147,41.6909621,66107.69,,11703.66,
