Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2016-03-11,Fri,281,159495.7,571.67,82.06,469.1
2016-03-12,Sat,337,177903.85,531.06,98.53,523.25
2016-03-13,Sun,340,207812.3,611.21,100.0,611.21
2016-03-14,Mon,340,205878.22,605.52,100.0,605.52
2016-03-15,Tue,340,216706.71,637.37,100.0,637.37
2016-03-16,Wed,340,214190.47,629.97,100.0,629.97
2016-03-17,Thu,292,178199.18,612.37,85.59,524.12
2016-03-18,Fri,266,145042.66,547.33,77.94,426.6
2016-03-19,Sat,217,112996.32,523.13,63.53,332.34
2016-03-20,Sun,236,131291.26,558.69,69.12,386.15
2016-03-21,Mon,277,149857.9,542.96,81.18,440.76
2016-03-22,Tue,250,140482.47,564.19,73.24,413.18
2016-03-23,Wed,318,176320.91,556.22,93.24,518.59
2016-03-24,Thu,334,187836.53,564.07,97.94,552.46
2016-03-25,Fri,340,188698.68,555.0,100.0,555.0
2016-03-26,Sat,242,127431.34,528.76,70.88,374.8
2016-03-27,Sun,219,117054.18,536.95,64.12,344.28
2016-03-28,Mon,183,99999.8,549.45,53.53,294.12
2016-03-29,Tue,188,101595.34,543.29,55.0,298.81
2016-03-30,Wed,203,115818.13,573.36,59.41,340.64
2016-03-31,Thu,226,128197.73,569.77,66.18,377.05
2016-04-01,Fri,208,111169.78,539.66,60.59,326.97
2016-04-02,Sat,171,93225.74,551.63,49.71,274.19
2016-04-03,Sun,178,95522.3,539.67,52.06,280.95
2016-04-04,Mon,205,112678.93,552.35,60.0,331.41
2016-04-05,Tue,250,136454.29,548.01,73.24,401.34
2016-04-06,Wed,265,144727.62,548.21,77.65,425.67
2016-04-07,Thu,256,134972.44,529.3,75.0,396.98
2016-04-08,Fri,222,112634.01,509.66,65.0,331.28
2016-04-09,Sat,184,97077.0,530.48,53.82,285.52
2016-04-10,Sun,199,101194.94,513.68,57.94,297.63
2016-04-11,Mon,211,103456.73,497.39,61.18,304.28
2016-04-12,Tue,231,115359.87,503.75,67.35,339.29
2016-04-13,Wed,231,122216.65,533.7,67.35,359.46
2016-04-14,Thu,263,134705.16,514.14,77.06,396.19
2016-04-15,Fri,215,112663.94,528.94,62.65,331.36
2016-04-16,Sat,269,137022.18,513.19,78.53,403.01
2016-04-17,Sun,299,144674.08,487.12,87.35,425.51
2016-04-18,Mon,274,131714.85,484.25,80.0,387.4
2016-04-19,Tue,284,138962.43,492.77,82.94,408.71
2016-04-20,Wed,277,135721.26,493.53,80.88,399.18
2016-04-21,Thu,313,151231.36,486.27,91.47,444.8
2016-04-22,Fri,306,138071.39,454.18,89.41,406.09
2016-04-23,Sat,269,119817.94,448.76,78.53,352.41
2016-04-24,Sun,266,118741.5,449.78,77.65,349.24
2016-04-25,Mon,266,125437.7,475.14,77.65,368.93
2016-04-26,Tue,285,129732.36,460.04,82.94,381.57
2016-04-27,Wed,275,133738.33,491.69,80.0,393.35
2016-04-28,Thu,273,129749.27,480.55,79.41,381.62
2016-04-29,Fri,183,88592.09,492.18,52.94,260.56
2016-04-30,Sat,151,73121.78,497.43,43.24,215.06
2016-05-01,Sun,162,74386.2,470.8,46.47,218.78
2016-05-02,Mon,168,73337.7,447.18,48.24,215.7
2016-05-03,Tue,159,69440.25,445.13,45.88,204.24
2016-05-04,Wed,177,72668.82,420.05,50.88,213.73
2016-05-05,Thu,232,106475.56,467.0,67.06,313.16
2016-05-06,Fri,209,95368.2,465.21,60.29,280.49
2016-05-07,Sat,183,80067.09,447.3,52.65,235.49
2016-05-08,Sun,209,88564.01,429.92,60.59,260.48
2016-05-09,Mon,283,116648.26,416.6,82.35,343.08
2016-05-10,Tue,309,127614.92,417.04,90.0,375.34
2016-05-11,Wed,301,125714.41,421.86,87.65,369.75
2016-05-12,Thu,277,116481.46,425.11,80.59,342.59
2016-05-13,Fri,262,104455.64,403.3,76.18,307.22
2016-05-14,Sat,295,92082.17,314.27,86.18,270.83
2016-05-15,Sun,225,102373.87,459.08,65.59,301.1
2016-05-16,Mon,218,102997.03,476.84,63.53,302.93
2016-05-17,Tue,240,103200.65,433.62,70.0,303.53
2016-05-18,Wed,232,95145.43,413.68,67.65,279.84
2016-05-19,Thu,217,85056.01,395.61,63.24,250.16
2016-05-20,Fri,196,73518.49,378.96,57.06,216.23
2016-05-21,Sat,176,61520.5,353.57,51.18,180.94
2016-05-22,Sun,175,73915.21,427.26,50.88,217.4
2016-05-23,Mon,251,103780.24,415.12,73.53,305.24
2016-05-24,Tue,281,117432.3,419.4,82.35,345.39
2016-05-25,Wed,308,114917.93,374.33,90.29,337.99
2016-05-26,Thu,297,118404.22,400.01,87.06,348.25
2016-05-27,Fri,219,92989.21,426.56,64.12,273.5
2016-05-28,Sat,187,84803.98,455.94,54.71,249.42
2016-05-29,Sun,235,100938.65,431.36,68.82,296.88
2016-05-30,Mon,276,121287.74,441.05,80.88,356.73
2016-05-31,Tue,282,127640.01,454.23,82.65,375.41
2016-06-01,Wed,275,121442.12,443.22,80.59,357.18
2016-06-02,Thu,231,103380.52,449.48,67.65,304.06
2016-06-03,Fri,188,82392.4,440.6,55.0,242.33
2016-06-04,Sat,131,54499.83,422.48,37.94,160.29
2016-06-05,Sun,128,53698.54,426.18,37.06,157.94
2016-06-06,Mon,116,48375.61,424.35,33.53,142.28
2016-06-07,Tue,109,46208.25,431.85,31.47,135.91
2016-06-08,Wed,103,43964.27,435.29,29.71,129.31
2016-06-09,Thu,80,32843.03,421.06,22.94,96.6
2016-06-10,Fri,69,27389.17,408.79,19.71,80.56
2016-06-11,Sat,74,29152.21,404.89,21.18,85.74
2016-06-12,Sun,85,34752.44,423.81,24.12,102.21
2016-06-13,Mon,95,38340.83,416.75,27.06,112.77
2016-06-14,Tue,102,43394.76,438.33,29.12,127.63
2016-06-15,Wed,97,39430.83,419.48,27.65,115.97
2016-06-16,Thu,81,33262.73,426.45,22.94,97.83
2016-06-17,Fri,67,26377.73,412.15,18.82,77.58
2016-06-18,Sat,81,32581.37,417.71,22.94,95.83
2016-06-19,Sun,96,39383.52,423.48,27.35,115.83
2016-06-20,Mon,126,51850.8,421.55,36.18,152.5
2016-06-21,Tue,131,53497.75,417.95,37.65,157.35
2016-06-22,Wed,120,52139.33,449.48,34.12,153.35
2016-06-23,Thu,120,49836.46,429.62,34.12,146.58
2016-06-24,Fri,132,52653.93,411.36,37.65,154.86
2016-06-25,Sat,133,53504.14,414.76,37.94,157.37
2016-06-26,Sun,139,55416.31,410.49,39.71,162.99
2016-06-27,Mon,135,55209.04,421.44,38.53,162.38
2016-06-28,Tue,141,57385.81,418.87,40.29,168.78
2016-06-29,Wed,131,50589.3,398.34,37.35,148.79
2016-06-30,Thu,122,47908.87,406.01,34.71,140.91
2016-07-01,Fri,96,37231.63,404.69,27.06,109.5
2016-07-02,Sat,92,38329.08,435.56,25.88,112.73
2016-07-03,Sun,110,42383.12,396.1,31.47,124.66
2016-07-04,Mon,113,42598.76,387.26,32.35,125.29
2016-07-05,Tue,137,51362.44,383.3,39.41,151.07
2016-07-06,Wed,176,68101.08,395.94,50.59,200.3
2016-07-07,Thu,232,91495.1,401.29,67.06,269.1
2016-07-08,Fri,203,79429.54,399.14,58.53,233.62
2016-07-09,Sat,180,71394.41,405.65,51.76,209.98
2016-07-10,Sun,183,72603.15,405.6,52.65,213.54
2016-07-11,Mon,198,77535.95,401.74,56.76,228.05
2016-07-12,Tue,207,77106.44,381.72,59.41,226.78
2016-07-13,Wed,198,78165.93,405.0,56.76,229.9
2016-07-14,Thu,192,71743.06,383.65,55.0,211.01
2016-07-15,Fri,206,75539.59,375.82,59.12,222.18
2016-07-16,Sat,190,70918.32,385.43,54.12,208.58
2016-07-17,Sun,234,89153.05,389.31,67.35,262.21
2016-07-18,Mon,261,96894.48,378.49,75.29,284.98
2016-07-19,Tue,253,98248.98,396.17,72.94,288.97
2016-07-20,Wed,210,78911.77,384.94,60.29,232.09
2016-07-21,Thu,228,87468.25,392.23,65.59,257.26
2016-07-22,Fri,212,78636.09,379.88,60.88,231.28
2016-07-23,Sat,206,79225.51,392.21,59.41,233.02
2016-07-24,Sun,201,76704.6,389.36,57.94,225.6
2016-07-25,Mon,244,88023.86,366.77,70.59,258.89
2016-07-26,Tue,205,80029.62,396.19,59.41,235.38
2016-07-27,Wed,182,71482.94,399.35,52.65,210.24
2016-07-28,Thu,197,78537.28,404.83,57.06,230.99
2016-07-29,Fri,163,66440.35,415.25,47.06,195.41
2016-07-30,Sat,129,52046.81,413.07,37.06,153.08
2016-07-31,Sun,117,46627.63,409.01,33.53,137.14
2016-08-01,Mon,135,51996.09,390.95,39.12,152.93
2016-08-02,Tue,135,51349.83,386.09,39.12,151.03
2016-08-03,Wed,131,50824.83,393.99,37.94,149.48
2016-08-04,Thu,196,71516.31,368.64,57.06,210.34
2016-08-05,Fri,267,95026.63,357.24,78.24,279.49
2016-08-06,Sat,165,62573.88,381.55,48.24,184.04
2016-08-07,Sun,142,55985.71,397.06,41.47,164.66
2016-08-08,Mon,135,53642.22,400.32,39.41,157.77
2016-08-09,Tue,145,50925.48,353.65,42.35,149.78
2016-08-10,Wed,162,57426.03,356.68,47.35,168.9
2016-08-11,Thu,226,80645.22,358.42,66.18,237.19
2016-08-12,Fri,206,77630.74,378.69,60.29,228.33
2016-08-13,Sat,167,65569.82,395.0,48.82,192.85
2016-08-14,Sun,181,73777.87,412.17,52.65,216.99
2016-08-15,Mon,188,71289.88,383.28,54.71,209.68
2016-08-16,Tue,225,80364.92,360.38,65.59,236.37
2016-08-17,Wed,219,79383.77,365.82,63.82,233.48
2016-08-18,Thu,199,72644.09,366.89,58.24,213.66
2016-08-19,Fri,198,76559.31,388.63,57.94,225.17
2016-08-20,Sat,202,69063.01,343.6,59.12,203.13
2016-08-21,Sun,216,75742.45,352.29,63.24,222.77
2016-08-22,Mon,233,81813.83,354.17,67.94,240.63
2016-08-23,Tue,261,90882.64,350.9,76.18,267.3
2016-08-24,Wed,282,97479.26,346.9,82.65,286.7
2016-08-25,Thu,308,111492.26,363.17,90.29,327.92
2016-08-26,Fri,281,102478.73,366.0,82.35,301.41
2016-08-27,Sat,278,97169.36,350.79,81.47,285.79
2016-08-28,Sun,264,89695.3,341.05,77.35,263.81
2016-08-29,Mon,290,99058.49,342.76,85.0,291.35
2016-08-30,Tue,340,108397.14,318.82,100.0,318.82
2016-08-31,Wed,311,97090.01,313.19,91.18,285.56
2016-09-01,Thu,273,95051.77,349.46,80.0,279.56
2016-09-02,Fri,241,83298.18,347.08,70.59,244.99
2016-09-03,Sat,241,81260.58,338.59,70.59,239.0
2016-09-04,Sun,277,98912.53,358.38,81.18,290.92
2016-09-05,Mon,340,122689.89,360.85,100.0,360.85
2016-09-06,Tue,311,114004.12,367.76,91.18,335.31
2016-09-07,Wed,298,112099.43,378.71,87.06,329.7
2016-09-08,Thu,276,106351.93,388.15,80.59,312.8
2016-09-09,Fri,264,103603.51,393.93,77.35,304.72
2016-09-10,Sat,274,110242.36,403.82,80.29,324.24
2016-09-11,Sun,309,121393.81,394.14,90.59,357.04
2016-09-12,Mon,298,117889.45,396.93,87.35,346.73
2016-09-13,Tue,340,142263.75,418.42,100.0,418.42
2016-09-14,Wed,337,143236.95,426.3,98.82,421.29
2016-09-15,Thu,319,124036.26,390.05,93.53,364.81
2016-09-16,Fri,222,84752.0,383.49,65.0,249.27
2016-09-17,Sat,196,72583.21,372.22,57.35,213.48
2016-09-18,Sun,210,82744.84,395.91,61.47,243.37
2016-09-19,Mon,230,86845.62,379.24,67.35,255.43
2016-09-20,Tue,268,106316.87,398.19,78.53,312.7
2016-09-21,Wed,340,136901.79,402.65,100.0,402.65
2016-09-22,Thu,334,131434.12,395.89,97.65,386.57
2016-09-23,Fri,253,95557.67,380.71,73.82,281.05
2016-09-24,Sat,247,96213.74,392.71,72.06,282.98
2016-09-25,Sun,261,103231.83,398.58,76.18,303.62
2016-09-26,Mon,278,109581.18,397.03,81.18,322.3
2016-09-27,Tue,276,115067.55,419.95,80.59,338.43
2016-09-28,Wed,268,104877.83,394.28,78.24,308.46
2016-09-29,Thu,258,104055.85,406.47,75.29,306.05
2016-09-30,Fri,255,117759.39,467.3,74.12,346.35
2016-10-01,Sat,188,87443.06,472.67,54.41,257.19
2016-10-02,Sun,181,88167.14,495.32,52.35,259.32
2016-10-03,Mon,195,89839.58,467.91,56.47,264.23
2016-10-04,Tue,225,99952.39,450.24,65.29,293.98
2016-10-05,Wed,239,109525.11,464.09,69.41,322.13
2016-10-06,Thu,242,109187.99,456.85,70.29,321.14
2016-10-07,Fri,205,91379.35,452.37,59.41,268.76
2016-10-08,Sat,210,95149.34,459.66,60.88,279.85
2016-10-09,Sun,224,100770.58,455.98,65.0,296.38
2016-10-10,Mon,239,111724.9,473.41,69.41,328.6
2016-10-11,Tue,276,130178.03,476.84,80.29,382.88
2016-10-12,Wed,271,128085.74,476.16,79.12,376.72
2016-10-13,Thu,293,140244.44,481.94,85.59,412.48
2016-10-14,Fri,231,106233.12,463.9,67.35,312.45
2016-10-15,Sat,239,108606.76,458.26,69.71,319.43
2016-10-16,Sun,265,125750.06,478.14,77.35,369.85
2016-10-17,Mon,308,154672.03,505.46,90.0,454.92
2016-10-18,Tue,302,150843.29,502.81,88.24,443.66
2016-10-19,Wed,289,142878.11,497.83,84.41,420.23
2016-10-20,Thu,274,125245.42,458.77,80.29,368.37
2016-10-21,Fri,266,121671.73,459.14,77.94,357.86
2016-10-22,Sat,279,127347.3,459.74,81.47,374.55
2016-10-23,Sun,310,139797.04,453.89,90.59,411.17
2016-10-24,Mon,313,144052.0,463.19,91.47,423.68
2016-10-25,Tue,321,150250.97,471.01,93.82,441.91
2016-10-26,Wed,340,160188.78,471.14,100.0,471.14
2016-10-27,Thu,309,146558.45,475.84,90.59,431.05
2016-10-28,Fri,293,143699.22,492.12,85.88,422.64
2016-10-29,Sat,274,126941.43,464.99,80.29,373.36
2016-10-30,Sun,253,119124.35,472.72,74.12,350.37
2016-10-31,Mon,278,132512.39,478.38,81.47,389.74
2016-11-01,Tue,256,127842.21,501.34,75.0,376.01
2016-11-02,Wed,308,159260.4,518.76,90.29,468.41
2016-11-03,Thu,340,179737.24,528.64,100.0,528.64
2016-11-04,Fri,285,148829.26,524.05,83.53,437.73
2016-11-05,Sat,258,129818.13,505.13,75.59,381.82
2016-11-06,Sun,327,168732.32,517.58,95.88,496.27
2016-11-07,Mon,340,182965.96,538.14,100.0,538.14
2016-11-08,Tue,340,187754.6,552.22,100.0,552.22
2016-11-09,Wed,340,178887.21,526.14,100.0,526.14
2016-11-10,Thu,340,182300.78,536.18,100.0,536.18
2016-11-11,Fri,340,190311.12,559.74,100.0,559.74
2016-11-12,Sat,340,179443.02,527.77,100.0,527.77
2016-11-13,Sun,340,186895.08,549.69,100.0,549.69
2016-11-14,Mon,340,198826.75,584.78,100.0,584.78
2016-11-15,Tue,340,195250.2,574.27,100.0,574.27
2016-11-16,Wed,340,200171.56,588.74,100.0,588.74
2016-11-17,Thu,335,187469.44,561.29,98.24,551.38
2016-11-18,Fri,286,151381.48,531.16,83.82,445.24
2016-11-19,Sat,248,128052.26,518.43,72.65,376.62
2016-11-20,Sun,308,161445.82,525.88,90.29,474.84
2016-11-21,Mon,326,171135.03,526.57,95.59,503.34
2016-11-22,Tue,340,183417.99,539.46,100.0,539.46
2016-11-23,Wed,340,189293.13,556.74,100.0,556.74
2016-11-24,Thu,340,183371.44,539.33,100.0,539.33
2016-11-25,Fri,289,146761.57,511.36,84.41,431.65
2016-11-26,Sat,255,128000.61,503.94,74.71,376.47
2016-11-27,Sun,274,135264.57,495.47,80.29,397.84
2016-11-28,Mon,243,118487.42,489.62,71.18,348.49
2016-11-29,Tue,235,110249.73,471.15,68.82,324.26
2016-11-30,Wed,252,120717.28,480.95,73.82,355.05
2016-12-01,Thu,315,162794.33,518.45,92.35,478.81
2016-12-02,Fri,305,149506.13,491.8,89.41,439.72
2016-12-03,Sat,265,123204.43,466.68,77.65,362.37
2016-12-04,Sun,255,118309.72,465.79,74.71,347.97
2016-12-05,Mon,286,136830.15,480.11,83.82,402.44
2016-12-06,Tue,327,155961.13,478.41,95.88,458.71
2016-12-07,Wed,340,170125.94,500.37,100.0,500.37
2016-12-08,Thu,340,166093.67,488.51,100.0,488.51
2016-12-09,Fri,283,135031.22,478.83,82.94,397.15
2016-12-10,Sat,269,130762.08,487.92,78.82,384.59
2016-12-11,Sun,261,129320.83,497.39,76.47,380.36
2016-12-12,Mon,273,130856.62,481.09,80.0,384.87
2016-12-13,Tue,309,144553.68,469.33,90.59,425.16
2016-12-14,Wed,281,134915.04,481.84,82.35,396.81
2016-12-15,Thu,306,133500.57,437.71,89.71,392.65
2016-12-16,Fri,261,110459.49,424.84,76.47,324.88
2016-12-17,Sat,243,95975.32,396.59,71.18,282.28
2016-12-18,Sun,159,72545.68,459.15,46.47,213.37
2016-12-19,Mon,166,76348.97,465.54,48.24,224.56
2016-12-20,Tue,188,82785.66,442.7,55.0,243.49
2016-12-21,Wed,197,88245.66,450.23,57.65,259.55
2016-12-22,Thu,226,106130.89,473.8,65.88,312.15
2016-12-23,Fri,242,110074.01,458.64,70.59,323.75
2016-12-24,Sat,231,107808.13,470.78,67.35,317.08
2016-12-25,Sun,225,110013.87,493.34,65.59,323.57
2016-12-26,Mon,232,122809.26,531.64,67.94,361.2
2016-12-27,Tue,277,157656.21,571.22,81.18,463.69
2016-12-28,Wed,312,200967.22,646.2,91.47,591.08
2016-12-29,Thu,340,287517.59,845.64,100.0,845.64
2016-12-30,Fri,340,357698.0,1052.05,100.0,1052.05
2016-12-31,Sat,340,461391.45,1357.03,100.0,1357.03
