Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2017-03-08,Wed,282,148978.65,530.17,84.13,446.04
2017-03-09,Thu,258,132432.65,515.3,76.95,396.5
2017-03-10,Fri,243,120967.11,499.86,72.46,362.18
2017-03-11,Sat,192,92073.16,482.06,57.19,275.67
2017-03-12,Sun,277,133477.9,483.62,82.63,399.63
2017-03-13,Mon,286,140836.19,494.16,85.07,420.41
2017-03-14,Tue,312,159779.23,515.42,91.99,474.12
2017-03-15,Wed,337,173456.65,514.71,100.0,514.71
2017-03-16,Thu,309,148775.86,483.04,92.49,446.77
2017-03-17,Fri,284,128973.19,455.74,84.73,386.15
2017-03-18,Sat,260,120886.18,466.74,77.54,361.93
2017-03-19,Sun,271,134142.72,496.82,80.36,399.23
2017-03-20,Mon,274,153016.56,560.5,81.25,455.41
2017-03-21,Tue,337,178088.74,528.45,100.0,528.45
2017-03-22,Wed,303,156097.72,516.88,89.88,464.58
2017-03-23,Thu,337,177000.01,525.22,100.0,525.22
2017-03-24,Fri,337,169770.56,503.77,100.0,503.77
2017-03-25,Sat,272,131859.32,486.57,80.65,392.44
2017-03-26,Sun,337,175859.06,521.84,100.0,521.84
2017-03-27,Mon,271,140828.3,521.59,80.36,419.13
2017-03-28,Tue,289,155125.24,538.63,85.71,461.68
2017-03-29,Wed,288,157833.87,549.94,85.42,469.74
2017-03-30,Thu,313,174293.61,558.63,92.86,518.73
2017-03-31,Fri,337,183753.41,545.26,100.0,545.26
2017-04-01,Sat,337,167727.73,497.71,100.0,497.71
2017-04-02,Sun,314,164805.45,526.53,93.15,490.49
2017-04-03,Mon,337,183591.81,544.78,100.0,544.78
2017-04-04,Tue,329,188551.33,574.85,97.33,559.5
2017-04-05,Wed,337,184533.04,547.58,100.0,547.58
2017-04-06,Thu,337,182607.22,541.86,100.0,541.86
2017-04-07,Fri,337,173316.38,514.29,100.0,514.29
2017-04-08,Sat,291,142106.24,490.02,86.05,421.68
2017-04-09,Sun,317,159766.31,505.59,94.05,475.49
2017-04-10,Mon,316,164383.34,523.51,93.45,489.24
2017-04-11,Tue,309,158747.51,515.41,91.67,472.46
2017-04-12,Wed,308,160157.21,521.68,91.37,476.66
2017-04-13,Thu,337,191264.35,567.55,100.0,567.55
2017-04-14,Fri,337,173084.93,513.61,100.0,513.61
2017-04-15,Sat,286,133395.76,468.06,84.82,397.01
2017-04-16,Sun,274,129224.08,473.35,81.25,384.6
2017-04-17,Mon,291,142742.52,492.22,86.31,424.83
2017-04-18,Tue,337,171812.94,509.83,100.0,509.83
2017-04-19,Wed,337,166805.82,494.97,100.0,494.97
2017-04-20,Thu,305,143733.23,472.81,90.48,427.78
2017-04-21,Fri,278,144487.2,521.61,82.44,430.02
2017-04-22,Sat,303,150387.53,497.97,90.15,448.92
2017-04-23,Sun,311,152247.86,491.12,92.54,454.47
2017-04-24,Mon,317,163153.14,516.31,94.05,485.57
2017-04-25,Tue,337,178180.32,528.72,100.0,528.72
2017-04-26,Wed,313,164261.25,526.48,92.86,488.87
2017-04-27,Thu,328,171633.59,524.87,97.32,510.81
2017-04-28,Fri,280,142924.36,512.27,83.04,425.37
2017-04-29,Sat,239,119417.03,501.75,70.83,355.41
2017-04-30,Sun,252,123256.96,491.06,74.7,366.84
2017-05-01,Mon,256,115865.05,454.37,75.89,344.84
2017-05-02,Tue,258,116184.83,452.08,76.49,345.79
2017-05-03,Wed,242,111415.57,462.31,71.73,331.59
2017-05-04,Thu,242,111458.9,462.49,71.94,332.71
2017-05-05,Fri,268,116722.79,437.16,79.7,348.43
2017-05-06,Sat,268,116858.66,437.67,80.18,350.93
2017-05-07,Sun,262,111663.61,427.83,78.38,335.33
2017-05-08,Mon,278,120378.24,434.58,83.18,361.5
2017-05-09,Tue,278,119129.26,430.07,82.69,355.61
2017-05-10,Wed,295,127963.57,435.25,87.5,380.84
2017-05-11,Thu,271,120486.8,446.25,80.36,358.59
2017-05-12,Fri,265,116098.11,439.77,78.57,345.53
2017-05-13,Sat,269,113740.08,424.4,79.76,338.51
2017-05-14,Sun,337,154914.54,459.69,100.0,459.69
2017-05-15,Mon,337,159239.64,472.52,100.0,472.52
2017-05-16,Tue,311,147111.52,474.55,92.26,437.83
2017-05-17,Wed,337,160679.61,476.79,100.0,476.79
2017-05-18,Thu,292,133113.94,457.44,86.61,396.17
2017-05-19,Fri,262,115746.99,443.48,77.68,344.49
2017-05-20,Sat,258,115432.8,449.15,76.49,343.55
2017-05-21,Sun,304,144325.19,476.32,90.18,429.54
2017-05-22,Mon,337,161171.31,478.25,100.0,478.25
2017-05-23,Tue,337,159942.34,474.61,100.0,474.61
2017-05-24,Wed,297,139187.34,470.23,88.1,414.25
2017-05-25,Thu,269,119011.35,444.07,79.76,354.2
2017-05-26,Fri,210,88293.5,420.45,65.42,275.06
2017-05-27,Sat,200,84001.81,422.12,59.23,250.01
2017-05-28,Sun,210,91546.29,438.02,62.2,272.46
2017-05-29,Mon,223,94162.66,424.16,66.07,280.25
2017-05-30,Tue,217,86418.98,400.09,64.29,257.2
2017-05-31,Wed,216,92486.05,430.17,63.99,275.26
2017-06-01,Thu,182,78876.78,435.78,53.87,234.75
2017-06-02,Fri,177,73492.18,417.57,52.38,218.73
2017-06-03,Sat,196,80223.13,411.4,58.04,238.76
2017-06-04,Sun,210,84885.18,406.15,62.2,252.63
2017-06-05,Mon,211,87632.19,417.3,62.5,260.81
2017-06-06,Tue,172,71825.11,420.03,50.89,213.77
2017-06-07,Wed,170,71393.11,422.44,50.3,212.48
2017-06-08,Thu,180,75400.16,421.23,53.27,224.41
2017-06-09,Fri,176,73549.86,420.28,52.08,218.9
2017-06-10,Sat,184,72916.71,398.45,54.46,217.01
2017-06-11,Sun,181,72997.21,405.54,53.57,217.25
2017-06-12,Mon,211,84654.12,403.11,62.5,251.95
2017-06-13,Tue,240,90242.59,377.58,71.13,268.58
2017-06-14,Wed,246,91396.46,373.05,72.92,272.01
2017-06-15,Thu,195,80132.77,413.06,57.74,238.49
2017-06-16,Fri,186,73529.68,397.46,55.06,218.84
2017-06-17,Sat,196,78255.74,401.31,58.04,232.9
2017-06-18,Sun,202,80743.21,401.71,59.82,240.31
2017-06-19,Mon,200,79785.28,400.93,59.23,237.46
2017-06-20,Tue,132,47104.58,359.58,38.99,140.19
2017-06-21,Wed,115,45027.25,394.98,33.93,134.01
2017-06-22,Thu,123,45631.1,374.03,36.64,137.03
2017-06-23,Fri,108,40477.52,378.29,32.13,121.55
2017-06-24,Sat,106,39100.82,368.88,31.83,117.42
2017-06-25,Sun,138,54157.93,392.45,41.44,162.64
2017-06-26,Mon,181,71854.26,396.98,54.35,215.78
2017-06-27,Tue,203,83416.22,412.95,60.66,250.5
2017-06-28,Wed,201,82527.97,412.64,60.06,247.83
2017-06-29,Thu,242,91462.91,379.51,72.37,274.66
2017-06-30,Fri,236,91758.53,390.46,70.57,275.55
2017-07-01,Sat,168,61145.87,366.14,50.15,183.62
2017-07-02,Sun,165,64770.55,394.94,49.25,194.51
2017-07-03,Mon,190,68899.11,364.55,56.76,206.9
2017-07-04,Tue,205,75468.24,369.94,61.26,226.63
2017-07-05,Wed,216,77170.72,358.93,64.56,231.74
2017-07-06,Thu,217,77356.47,358.13,64.86,232.3
2017-07-07,Fri,190,64457.74,341.05,56.76,193.57
2017-07-08,Sat,186,63546.45,343.49,55.56,190.83
2017-07-09,Sun,184,64792.93,354.06,54.95,194.57
2017-07-10,Mon,194,64542.49,334.42,57.96,193.82
2017-07-11,Tue,198,67579.83,343.04,59.16,202.94
2017-07-12,Wed,202,71884.72,357.64,60.36,215.87
2017-07-13,Thu,211,74960.87,356.96,63.06,225.11
2017-07-14,Fri,165,58521.74,356.84,49.25,175.74
2017-07-15,Sat,157,55518.57,355.89,46.85,166.72
2017-07-16,Sun,158,57962.17,369.19,47.15,174.06
2017-07-17,Mon,162,62179.16,386.21,48.35,186.72
2017-07-18,Tue,176,65494.7,374.26,52.55,196.68
2017-07-19,Wed,182,68696.45,379.54,54.35,206.3
2017-07-20,Thu,186,68461.45,370.06,55.56,205.59
2017-07-21,Fri,182,69974.22,386.6,54.35,210.13
2017-07-22,Sat,181,65923.03,366.24,54.05,197.97
2017-07-23,Sun,175,63357.04,364.12,52.25,190.26
2017-07-24,Mon,187,67335.81,362.02,55.86,202.21
2017-07-25,Tue,198,72011.08,365.54,59.16,216.25
2017-07-26,Wed,217,75985.95,351.79,64.86,228.19
2017-07-27,Thu,246,79418.51,324.16,73.57,238.49
2017-07-28,Fri,226,75503.38,335.57,67.57,226.74
2017-07-29,Sat,194,65037.38,336.98,57.96,195.31
2017-07-30,Sun,170,60281.29,356.69,50.75,181.02
2017-07-31,Mon,221,76842.82,349.29,66.07,230.76
2017-08-01,Tue,183,61916.14,340.2,54.65,185.93
2017-08-02,Wed,180,61218.82,342.0,53.75,183.84
2017-08-03,Thu,201,69360.36,346.8,60.06,208.29
2017-08-04,Fri,175,58796.84,337.91,52.25,176.57
2017-08-05,Sat,140,49114.47,353.34,41.74,147.49
2017-08-06,Sun,164,57423.22,352.29,48.95,172.44
2017-08-07,Mon,173,60992.31,354.61,51.65,183.16
2017-08-08,Tue,200,69605.3,349.78,59.76,209.02
2017-08-09,Wed,176,61138.88,349.37,52.71,184.15
2017-08-10,Thu,163,57311.54,353.77,48.8,172.63
2017-08-11,Fri,161,56018.5,352.32,47.89,168.73
2017-08-12,Sat,145,52015.9,363.75,42.94,156.2
2017-08-13,Sun,153,53868.7,356.75,45.35,161.77
2017-08-14,Mon,146,51136.73,355.12,43.24,153.56
2017-08-15,Tue,167,54314.14,329.18,49.85,164.09
2017-08-16,Wed,163,56426.22,350.47,48.49,169.96
2017-08-17,Thu,163,57719.4,358.51,48.49,173.85
2017-08-18,Fri,147,50094.4,345.48,43.67,150.89
2017-08-19,Sat,152,58060.55,387.07,45.05,174.36
2017-08-20,Sun,154,57880.43,380.79,45.65,173.82
2017-08-21,Mon,173,63294.06,370.14,51.35,190.07
2017-08-22,Tue,171,60687.88,359.1,50.9,182.79
2017-08-23,Wed,148,52630.12,360.48,43.98,158.52
2017-08-24,Thu,159,56128.55,357.51,47.43,169.57
2017-08-25,Fri,157,58545.45,377.71,46.83,176.87
2017-08-26,Sat,156,60139.09,393.07,46.22,181.69
2017-08-27,Sun,156,56476.28,371.55,45.92,170.62
2017-08-28,Mon,160,58691.66,373.83,47.43,177.32
2017-08-29,Tue,153,55527.86,370.19,45.32,167.76
2017-08-30,Wed,141,53655.96,386.01,41.99,162.1
2017-08-31,Thu,172,65767.89,386.87,51.36,198.69
2017-09-01,Fri,232,85026.64,369.68,69.49,256.88
2017-09-02,Sat,237,93899.12,399.57,71.43,285.41
2017-09-03,Sun,187,72419.52,391.46,56.06,219.45
2017-09-04,Mon,209,83832.0,404.99,62.73,254.04
2017-09-05,Tue,205,79664.19,392.43,61.7,242.14
2017-09-06,Wed,203,78194.12,389.03,60.91,236.95
2017-09-07,Thu,213,81922.32,388.26,63.94,248.25
2017-09-08,Fri,185,67950.18,371.31,55.45,205.91
2017-09-09,Sat,168,63986.09,385.46,50.15,193.31
2017-09-10,Sun,186,78114.56,424.54,55.59,236.0
2017-09-11,Mon,204,81959.34,405.74,61.03,247.61
2017-09-12,Tue,250,99630.13,401.73,74.92,301.0
2017-09-13,Wed,241,98801.73,413.4,71.99,297.6
2017-09-14,Thu,216,85399.94,399.07,64.46,257.23
2017-09-15,Fri,174,70951.92,412.51,51.81,213.71
2017-09-16,Sat,181,70936.08,396.29,53.92,213.66
2017-09-17,Sun,208,77805.05,377.69,62.05,234.35
2017-09-18,Mon,208,79895.03,387.84,62.05,240.65
2017-09-19,Tue,202,73959.14,369.8,60.24,222.77
2017-09-20,Wed,211,79492.5,380.35,62.95,239.44
2017-09-21,Thu,236,85290.65,364.49,70.48,256.9
2017-09-22,Fri,215,79459.52,373.05,64.16,239.34
2017-09-23,Sat,206,75110.89,368.19,61.45,226.24
2017-09-24,Sun,204,71884.31,355.86,60.84,216.52
2017-09-25,Mon,207,74594.28,363.87,61.75,224.68
2017-09-26,Tue,232,91204.4,396.54,69.28,274.71
2017-09-27,Wed,244,93302.12,385.55,72.89,281.03
2017-09-28,Thu,222,86774.93,394.43,66.27,261.37
2017-09-29,Fri,184,68843.15,378.26,54.82,207.36
2017-09-30,Sat,171,64149.97,381.85,50.91,194.39
2017-10-01,Sun,201,94605.27,480.23,59.16,284.1
2017-10-02,Mon,237,117511.67,504.34,70.39,355.02
2017-10-03,Tue,249,124787.51,509.34,73.35,373.62
2017-10-04,Wed,230,112027.22,495.7,68.07,337.43
2017-10-05,Thu,240,116519.75,493.73,71.08,350.96
2017-10-06,Fri,210,94264.75,457.6,62.05,283.93
2017-10-07,Sat,211,93307.02,450.76,62.73,282.75
2017-10-08,Sun,211,104226.39,505.95,62.05,313.93
2017-10-09,Mon,227,113558.87,511.53,66.87,342.04
2017-10-10,Tue,225,116537.29,529.71,66.27,351.02
2017-10-11,Wed,211,102341.08,496.8,62.05,308.26
2017-10-12,Thu,238,106780.68,458.29,70.18,321.63
2017-10-13,Fri,186,82466.31,458.15,54.22,248.39
2017-10-14,Sat,160,68495.87,444.78,46.39,206.31
2017-10-15,Sun,176,77305.85,454.74,51.2,232.85
2017-10-16,Mon,172,79762.0,480.49,50.0,240.25
2017-10-17,Tue,176,81344.48,475.7,51.51,245.01
2017-10-18,Wed,185,89796.39,498.87,54.22,270.47
2017-10-19,Thu,183,89041.15,497.44,53.92,268.2
2017-10-20,Fri,161,75000.86,477.71,47.29,225.91
2017-10-21,Sat,190,88702.83,476.9,56.02,267.18
2017-10-22,Sun,240,118936.94,503.97,71.08,358.24
2017-10-23,Mon,257,128257.01,506.94,76.2,386.32
2017-10-24,Tue,263,129740.64,500.93,78.01,390.79
2017-10-25,Wed,268,130321.44,493.64,79.52,392.53
2017-10-26,Thu,269,124933.98,471.45,79.82,376.31
2017-10-27,Fri,236,106682.13,459.84,69.88,321.33
2017-10-28,Sat,208,91746.85,449.74,61.45,276.35
2017-10-29,Sun,206,99602.09,493.08,61.4,302.74
2017-10-30,Mon,218,109621.05,512.25,64.85,332.19
2017-10-31,Tue,243,123178.28,515.39,71.99,371.02
2017-11-01,Wed,221,114241.61,526.46,65.36,344.1
2017-11-02,Thu,282,150370.59,540.9,83.73,452.92
2017-11-03,Fri,251,121413.21,491.55,74.4,365.7
2017-11-04,Sat,201,97890.04,496.9,58.98,293.08
2017-11-05,Sun,199,100419.37,514.97,58.73,302.47
2017-11-06,Mon,246,129242.61,534.06,72.89,389.28
2017-11-07,Tue,242,125629.47,527.85,71.69,378.4
2017-11-08,Wed,241,125577.49,529.86,71.39,378.25
2017-11-09,Thu,282,147232.37,529.61,83.73,443.47
2017-11-10,Fri,275,136438.08,503.46,81.63,410.96
2017-11-11,Sat,275,132388.38,488.52,81.63,398.76
2017-11-12,Sun,293,152533.79,527.8,87.05,459.44
2017-11-13,Mon,337,180023.55,534.19,100.0,534.19
2017-11-14,Tue,337,182725.51,542.21,100.0,542.21
2017-11-15,Wed,337,193690.83,574.75,100.0,574.75
2017-11-16,Thu,311,159973.38,521.09,93.03,484.77
2017-11-17,Fri,255,121099.66,482.47,75.83,365.86
2017-11-18,Sat,223,106598.61,486.75,66.16,322.05
2017-11-19,Sun,247,122292.94,503.26,73.41,369.47
2017-11-20,Mon,263,131767.94,506.8,78.55,398.09
2017-11-21,Tue,239,120337.31,509.9,71.3,363.56
2017-11-22,Wed,250,130397.31,527.92,74.62,393.95
2017-11-23,Thu,250,119904.28,485.44,74.62,362.25
2017-11-24,Fri,262,125961.98,486.34,78.01,379.4
2017-11-25,Sat,260,123414.03,480.21,77.41,371.73
2017-11-26,Sun,289,141800.65,495.81,86.14,427.11
2017-11-27,Mon,310,158351.89,515.8,92.47,476.96
2017-11-28,Tue,302,157689.87,527.39,90.06,474.97
2017-11-29,Wed,247,123678.44,506.88,73.49,372.53
2017-11-30,Thu,259,122507.76,478.55,77.11,369.0
2017-12-01,Fri,289,133261.42,465.95,86.14,401.39
2017-12-02,Sat,244,113721.66,471.87,72.59,342.54
2017-12-03,Sun,237,111832.35,477.92,70.69,337.86
2017-12-04,Mon,308,154928.02,507.96,92.15,468.06
2017-12-05,Tue,312,155748.71,504.04,93.07,469.12
2017-12-06,Wed,337,183388.74,544.18,100.0,544.18
2017-12-07,Thu,295,140973.33,482.79,88.48,427.19
2017-12-08,Fri,211,100210.7,481.78,63.03,303.67
2017-12-09,Sat,225,100218.67,451.44,67.27,303.69
2017-12-10,Sun,229,106232.18,470.05,68.28,320.94
2017-12-11,Mon,280,128540.55,464.05,83.69,388.34
2017-12-12,Tue,285,129755.15,460.12,85.2,392.01
2017-12-13,Wed,285,124870.38,442.8,85.2,377.25
2017-12-14,Thu,248,106406.81,434.31,74.02,321.47
2017-12-15,Fri,258,106542.3,417.81,77.04,321.88
2017-12-16,Sat,244,103179.02,428.13,72.59,310.78
2017-12-17,Sun,232,101029.33,441.18,68.98,304.31
2017-12-18,Mon,216,91526.3,429.7,64.16,275.68
2017-12-19,Tue,177,76320.55,438.62,52.41,229.88
2017-12-20,Wed,198,85093.52,436.38,58.73,256.31
2017-12-21,Thu,205,89646.39,441.61,61.14,270.02
2017-12-22,Fri,232,100996.32,439.11,69.28,304.21
2017-12-23,Sat,249,111062.25,449.64,74.4,334.52
2017-12-24,Sun,273,125993.83,464.92,81.63,379.5
2017-12-25,Mon,297,132877.4,450.43,89.12,401.44
2017-12-26,Tue,337,158268.91,469.64,100.0,469.64
2017-12-27,Wed,301,161516.58,540.19,90.61,489.44
2017-12-28,Thu,329,192562.91,588.88,99.09,583.52
2017-12-29,Fri,318,248641.65,786.84,95.47,751.18
2017-12-30,Sat,317,291677.91,925.96,95.17,881.2
2017-12-31,Sun,337,394304.54,1170.04,100.0,1170.04
