Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2010-03-06,Sat,148,70142.59,490.51,41.81,205.1
2010-03-07,Sun,177,91416.03,528.42,50.58,267.3
2010-03-08,Mon,254,137254.05,549.02,73.1,401.33
2010-03-09,Tue,288,158076.95,556.61,83.04,462.21
2010-03-10,Wed,248,140641.87,576.4,71.35,411.23
2010-03-11,Thu,199,117392.93,602.02,57.02,343.25
2010-03-12,Fri,155,82291.1,544.97,44.15,240.62
2010-03-13,Sat,170,86013.92,518.16,48.54,251.5
2010-03-14,Sun,206,105208.92,520.84,59.06,307.63
2010-03-15,Mon,241,111395.27,470.02,69.3,325.72
2010-03-16,Tue,284,136616.93,487.92,81.87,399.46
2010-03-17,Wed,316,158137.61,506.85,91.23,462.39
2010-03-18,Thu,259,126980.38,497.96,74.56,371.29
2010-03-19,Fri,224,108284.45,492.2,64.33,316.62
2010-03-20,Sat,188,85092.74,462.46,53.8,248.81
2010-03-21,Sun,192,93152.36,495.49,54.97,272.38
2010-03-22,Mon,210,97464.06,473.13,60.23,284.98
2010-03-23,Tue,218,113186.33,528.91,62.57,330.95
2010-03-24,Wed,179,100704.57,575.45,51.17,294.46
2010-03-25,Thu,195,103060.76,539.59,55.85,301.35
2010-03-26,Fri,168,84764.22,516.86,47.95,247.85
2010-03-27,Sat,172,90630.9,542.7,48.83,265.0
2010-03-28,Sun,185,96336.34,535.2,52.63,281.69
2010-03-29,Mon,183,97533.75,551.04,51.75,285.19
2010-03-30,Tue,169,93608.35,574.28,47.66,273.71
2010-03-31,Wed,148,80783.3,568.9,41.52,236.21
2010-04-01,Thu,169,90942.32,557.93,47.66,265.91
2010-04-02,Fri,150,77288.22,529.37,42.69,225.99
2010-04-03,Sat,120,54990.3,474.05,33.92,160.79
2010-04-04,Sun,114,52577.08,477.97,32.16,153.73
2010-04-05,Mon,109,56525.58,538.34,30.7,165.28
2010-04-06,Tue,117,62878.34,556.45,33.04,183.85
2010-04-07,Wed,129,66437.62,531.5,36.55,194.26
2010-04-08,Thu,126,69993.66,573.72,35.67,204.66
2010-04-09,Fri,127,60599.8,492.68,35.96,177.19
2010-04-10,Sat,107,50011.25,485.55,30.12,146.23
2010-04-11,Sun,129,62412.87,499.3,36.55,182.49
2010-04-12,Mon,176,84451.34,491.0,50.29,246.93
2010-04-13,Tue,189,91404.56,494.08,54.09,267.26
2010-04-14,Wed,211,100162.07,483.87,60.53,292.87
2010-04-15,Thu,197,94946.42,491.95,56.43,277.62
2010-04-16,Fri,208,97366.41,477.29,59.65,284.7
2010-04-17,Sat,236,115105.36,496.14,67.84,336.57
2010-04-18,Sun,208,100667.54,493.47,59.65,294.35
2010-04-19,Mon,225,106029.41,479.77,64.62,310.03
2010-04-20,Tue,223,104929.87,479.13,64.04,306.81
2010-04-21,Wed,199,92446.31,474.08,57.02,270.31
2010-04-22,Thu,160,75779.23,485.76,45.61,221.58
2010-04-23,Fri,157,69567.91,454.69,44.74,203.41
2010-04-24,Sat,143,57868.91,416.32,40.64,169.21
2010-04-25,Sun,260,102166.66,399.09,74.85,298.73
2010-04-26,Mon,277,115412.82,422.76,79.82,337.46
2010-04-27,Tue,224,99377.46,451.72,64.33,290.58
2010-04-28,Wed,183,84978.34,474.74,52.34,248.47
2010-04-29,Thu,191,84571.49,452.25,54.68,247.29
2010-04-30,Fri,181,77999.84,440.68,51.75,228.07
2010-05-01,Sat,232,87280.44,382.81,66.67,255.21
2010-05-02,Sun,247,103224.2,424.79,71.05,301.83
2010-05-03,Mon,279,109270.4,397.35,80.41,319.5
2010-05-04,Tue,275,120509.64,444.69,79.24,352.37
2010-05-05,Wed,273,121441.93,451.46,78.65,355.09
2010-05-06,Thu,222,108202.93,496.34,63.74,316.38
2010-05-07,Fri,146,60482.87,425.94,41.52,176.85
2010-05-08,Sat,148,63291.04,439.52,42.11,185.06
2010-05-09,Sun,189,80128.66,433.13,54.09,234.29
2010-05-10,Mon,201,85149.55,432.23,57.6,248.98
2010-05-11,Tue,148,65178.41,452.63,42.11,190.58
2010-05-12,Wed,148,60266.64,418.52,42.11,176.22
2010-05-13,Thu,173,69433.73,410.85,49.42,203.02
2010-05-14,Fri,163,64738.81,407.16,46.49,189.29
2010-05-15,Sat,150,63185.84,432.78,42.69,184.75
2010-05-16,Sun,154,64182.35,427.88,43.86,187.67
2010-05-17,Mon,184,82276.28,457.09,52.63,240.57
2010-05-18,Tue,182,83939.42,471.57,52.05,245.44
2010-05-19,Wed,155,68984.97,456.85,44.15,201.71
2010-05-20,Thu,120,57530.24,495.95,33.92,168.22
2010-05-21,Fri,84,34321.57,429.02,23.39,100.36
2010-05-22,Sat,105,39388.39,389.98,29.53,115.17
2010-05-23,Sun,115,48533.98,437.24,32.46,141.91
2010-05-24,Mon,141,54127.32,395.09,40.06,158.27
2010-05-25,Tue,134,55692.23,428.4,38.01,162.84
2010-05-26,Wed,140,60619.1,445.73,39.77,177.25
2010-05-27,Thu,126,57354.48,470.12,35.67,167.7
2010-05-28,Fri,113,43978.12,403.47,31.87,128.59
2010-05-29,Sat,109,41275.78,396.88,30.41,120.69
2010-05-30,Sun,136,55017.38,413.66,38.89,160.87
2010-05-31,Mon,153,64454.68,432.58,43.57,188.46
2010-06-01,Tue,159,66124.28,426.61,45.32,193.35
2010-06-02,Wed,141,56165.86,409.97,40.06,164.23
2010-06-03,Thu,120,48213.18,415.63,33.92,140.97
2010-06-04,Fri,96,35303.64,383.74,26.9,103.23
2010-06-05,Sat,84,29951.02,374.39,23.39,87.58
2010-06-06,Sun,88,35038.31,417.12,24.56,102.45
2010-06-07,Mon,100,35219.29,366.87,28.07,102.98
2010-06-08,Tue,121,45289.75,387.09,34.21,132.43
2010-06-09,Wed,117,45927.22,406.44,33.04,134.29
2010-06-10,Thu,108,46156.35,443.81,30.41,134.96
2010-06-11,Fri,116,39705.68,354.52,32.75,116.1
2010-06-12,Sat,100,36105.74,376.1,28.07,105.57
2010-06-13,Sun,123,45973.3,386.33,34.8,134.42
2010-06-14,Mon,147,54158.74,378.73,41.81,158.36
2010-06-15,Tue,140,52207.59,383.88,39.77,152.65
2010-06-16,Wed,140,50528.79,371.54,39.77,147.74
2010-06-17,Thu,131,54416.28,428.47,37.13,159.11
2010-06-18,Fri,123,47201.62,396.65,34.8,138.02
2010-06-19,Sat,123,45163.78,379.53,34.8,132.06
2010-06-20,Sun,142,50585.05,366.56,40.35,147.91
2010-06-21,Mon,144,50875.8,363.4,40.94,148.76
2010-06-22,Tue,155,59370.19,393.18,44.15,173.6
2010-06-23,Wed,151,58299.56,396.6,42.98,170.47
2010-06-24,Thu,140,51955.25,382.02,39.77,151.92
2010-06-25,Fri,129,48995.12,391.96,36.55,143.26
2010-06-26,Sat,143,55888.27,402.07,40.64,163.42
2010-06-27,Sun,178,66486.24,382.1,50.88,194.4
2010-06-28,Mon,205,88547.12,440.53,58.77,258.91
2010-06-29,Tue,181,76200.29,430.51,51.75,222.81
2010-06-30,Wed,169,75909.26,460.06,48.25,221.96
2010-07-01,Thu,154,67687.25,451.25,43.86,197.92
2010-07-02,Fri,132,51082.22,399.08,37.43,149.36
2010-07-03,Sat,129,52391.32,419.13,36.55,153.19
2010-07-04,Sun,135,51664.64,394.39,38.3,151.07
2010-07-05,Mon,148,59524.95,413.37,42.11,174.05
2010-07-06,Tue,154,62870.38,419.14,43.86,183.83
2010-07-07,Wed,150,59830.33,409.8,42.69,174.94
2010-07-08,Thu,129,52525.88,420.21,36.55,153.58
2010-07-09,Fri,119,43457.05,377.89,33.63,127.07
2010-07-10,Sat,107,37739.41,366.4,30.12,110.35
2010-07-11,Sun,124,47841.83,398.68,35.09,139.89
2010-07-12,Mon,146,53171.99,374.45,41.52,155.47
2010-07-13,Tue,156,56814.59,373.78,44.44,166.12
2010-07-14,Wed,151,55379.65,376.73,42.98,161.93
2010-07-15,Thu,135,52566.04,401.27,38.3,153.7
2010-07-16,Fri,133,52057.09,403.54,37.72,152.21
2010-07-17,Sat,130,49785.93,395.13,36.84,145.57
2010-07-18,Sun,120,44202.39,381.06,33.92,129.25
2010-07-19,Mon,134,49614.71,381.65,38.01,145.07
2010-07-20,Tue,139,50765.1,376.04,39.47,148.44
2010-07-21,Wed,142,51185.17,370.91,40.47,150.1
2010-07-22,Thu,136,47217.17,357.71,38.71,138.47
2010-07-23,Fri,153,53992.91,362.37,43.7,158.34
2010-07-24,Sat,150,53238.52,364.65,42.82,156.12
2010-07-25,Sun,142,52336.92,379.25,40.35,153.03
2010-07-26,Mon,164,61298.01,383.11,46.78,179.23
2010-07-27,Tue,178,68169.1,391.78,51.33,201.09
2010-07-28,Wed,189,71109.3,384.37,54.41,209.15
2010-07-29,Thu,169,66933.73,405.66,48.39,196.29
2010-07-30,Fri,165,60714.07,377.11,47.08,177.53
2010-07-31,Sat,177,67462.96,389.96,50.58,197.26
2010-08-01,Sun,158,63276.48,410.89,44.9,184.48
2010-08-02,Mon,159,62665.03,404.29,45.19,182.7
2010-08-03,Tue,157,62504.46,408.53,44.61,182.23
2010-08-04,Wed,169,61406.16,372.16,48.1,179.03
2010-08-05,Thu,173,70325.16,416.13,49.27,205.03
2010-08-06,Fri,183,60670.76,338.94,52.19,176.88
2010-08-07,Sat,176,54638.09,317.66,50.15,159.29
2010-08-08,Sun,155,52049.68,347.0,43.73,151.75
2010-08-09,Mon,162,54849.09,349.36,45.77,159.91
2010-08-10,Tue,158,58535.0,377.65,45.19,170.66
2010-08-11,Wed,153,56959.74,379.73,43.73,166.06
2010-08-12,Thu,101,33275.44,339.55,28.57,97.01
2010-08-13,Fri,89,30533.7,355.04,25.07,89.02
2010-08-14,Sat,91,26463.51,300.72,25.66,77.15
2010-08-15,Sun,98,32547.66,342.61,27.7,94.89
2010-08-16,Mon,113,39421.82,358.38,32.07,114.93
2010-08-17,Tue,136,48658.36,365.85,38.78,141.86
2010-08-18,Wed,118,45107.04,392.24,33.53,131.51
2010-08-19,Thu,109,38306.13,361.38,32.52,117.5
2010-08-20,Fri,95,30009.87,326.19,28.22,92.05
2010-08-21,Sat,107,30961.55,297.71,33.44,99.55
2010-08-22,Sun,105,31249.9,306.37,32.9,100.81
2010-08-23,Mon,159,49016.73,314.21,50.32,158.12
2010-08-24,Tue,166,53026.86,325.32,52.41,170.5
2010-08-25,Wed,163,53037.92,331.49,51.45,170.54
2010-08-26,Thu,124,40028.85,330.82,38.91,128.71
2010-08-27,Fri,118,37663.73,327.51,37.22,121.89
2010-08-28,Sat,139,45170.94,332.14,44.01,146.18
2010-08-29,Sun,140,45763.15,334.04,44.48,148.58
2010-08-30,Mon,145,50440.68,355.22,45.95,163.24
2010-08-31,Tue,165,56021.88,345.81,51.27,177.28
2010-09-01,Wed,139,44611.4,328.03,42.9,140.73
2010-09-02,Thu,121,40121.12,340.01,37.46,127.37
2010-09-03,Fri,98,34385.2,361.95,30.25,109.51
2010-09-04,Sat,103,37082.74,370.83,32.05,118.85
2010-09-05,Sun,117,46328.62,406.39,36.54,148.49
2010-09-06,Mon,126,48831.07,397.0,39.42,156.51
2010-09-07,Tue,127,51856.19,418.2,39.62,165.67
2010-09-08,Wed,126,51398.39,417.87,37.27,155.75
2010-09-09,Thu,139,55115.92,411.31,40.48,166.51
2010-09-10,Fri,198,82328.77,426.57,58.48,249.48
2010-09-11,Sat,270,128078.24,483.31,79.1,382.32
2010-09-12,Sun,216,97888.62,461.74,63.28,292.2
2010-09-13,Mon,212,92581.36,445.1,61.9,275.54
2010-09-14,Tue,233,96003.13,419.23,68.36,286.58
2010-09-15,Wed,198,82982.2,427.74,58.08,248.45
2010-09-16,Thu,161,71098.76,452.86,47.01,212.87
2010-09-17,Fri,144,60217.9,430.13,42.17,181.38
2010-09-18,Sat,149,60319.61,416.0,42.27,175.86
2010-09-19,Sun,198,74975.08,386.47,56.56,218.59
2010-09-20,Mon,226,91497.34,412.15,64.72,266.76
2010-09-21,Tue,244,100279.65,417.83,69.97,292.36
2010-09-22,Wed,269,108055.93,407.76,77.26,315.03
2010-09-23,Thu,207,91448.21,450.48,59.18,266.61
2010-09-24,Fri,156,67062.91,441.2,44.31,195.52
2010-09-25,Sat,158,55937.9,363.23,45.03,163.56
2010-09-26,Sun,158,57694.66,374.64,44.9,168.21
2010-09-27,Mon,169,66980.16,405.94,48.1,195.28
2010-09-28,Tue,192,71565.96,380.67,55.13,209.87
2010-09-29,Wed,178,70086.68,405.13,50.73,205.53
2010-09-30,Thu,182,71941.19,404.16,52.2,210.97
2010-10-01,Fri,207,78521.37,386.8,59.36,229.59
2010-10-02,Sat,224,87338.47,396.99,64.33,255.38
2010-10-03,Sun,230,92814.42,410.68,66.47,272.98
2010-10-04,Mon,249,107797.15,439.99,71.64,315.2
2010-10-05,Tue,258,114835.87,452.11,74.05,334.8
2010-10-06,Wed,243,108082.25,452.23,69.68,315.11
2010-10-07,Thu,191,87112.04,465.84,54.52,253.97
2010-10-08,Fri,154,66782.77,445.22,43.73,194.7
2010-10-09,Sat,150,59031.87,404.33,44.11,178.34
2010-10-10,Sun,179,79807.9,456.05,51.47,234.73
2010-10-11,Mon,183,81728.05,456.58,52.65,240.38
2010-10-12,Tue,190,86839.9,466.88,54.71,255.41
2010-10-13,Wed,182,81860.58,459.89,52.05,239.36
2010-10-14,Thu,176,78052.65,453.79,50.29,228.22
2010-10-15,Fri,186,84291.46,465.7,52.92,246.47
2010-10-16,Sat,208,92249.81,454.43,59.53,270.53
2010-10-17,Sun,236,108433.09,469.41,67.74,317.99
2010-10-18,Mon,236,111358.39,482.07,67.35,324.66
2010-10-19,Tue,242,116871.47,493.13,69.1,340.73
2010-10-20,Wed,223,109760.28,503.49,63.56,320.0
2010-10-21,Thu,169,83006.05,506.13,47.81,242.0
2010-10-22,Fri,155,74611.15,497.41,43.86,218.16
2010-10-23,Sat,159,70768.45,459.54,45.03,206.93
2010-10-24,Sun,196,92091.04,482.15,55.85,269.27
2010-10-25,Mon,194,93230.51,493.28,55.26,272.6
2010-10-26,Tue,200,91326.98,468.34,57.02,267.04
2010-10-27,Wed,195,94355.91,496.61,55.56,275.89
2010-10-28,Thu,177,79120.48,460.0,50.29,231.35
2010-10-29,Fri,184,82731.53,462.19,52.34,241.91
2010-10-30,Sat,201,95455.77,487.02,57.14,278.3
2010-10-31,Sun,314,138599.07,448.54,90.09,404.08
2010-11-01,Mon,331,149359.16,458.16,95.04,435.45
2010-11-02,Tue,342,157170.98,466.38,98.25,458.22
2010-11-03,Wed,316,145587.58,468.13,90.67,424.45
2010-11-04,Thu,256,127417.55,507.64,73.18,371.48
2010-11-05,Fri,184,85363.6,476.89,52.19,248.87
2010-11-06,Sat,195,89055.29,468.71,55.39,259.64
2010-11-07,Sun,261,122219.59,477.42,74.64,356.33
2010-11-08,Mon,286,146628.4,521.81,81.92,427.49
2010-11-09,Tue,316,151767.87,488.0,90.67,442.47
2010-11-10,Wed,322,158455.29,499.86,92.42,461.97
2010-11-11,Thu,343,160446.32,474.69,98.54,467.77
2010-11-12,Fri,334,158006.49,480.26,95.92,460.66
2010-11-13,Sat,341,162732.05,484.32,97.96,474.44
2010-11-14,Sun,299,140962.28,479.46,85.71,410.97
2010-11-15,Mon,291,146059.51,510.7,83.38,425.83
2010-11-16,Tue,311,173675.12,567.57,89.21,506.34
2010-11-17,Wed,341,200597.44,597.02,97.96,584.83
2010-11-18,Thu,336,191677.48,579.09,96.5,558.83
2010-11-19,Fri,254,129627.04,520.59,72.59,377.92
2010-11-20,Sat,236,117756.27,509.77,67.35,343.31
2010-11-21,Sun,253,121165.39,488.57,72.3,353.25
2010-11-22,Mon,277,128107.04,470.98,79.53,374.58
2010-11-23,Tue,294,142793.36,494.09,84.5,417.52
2010-11-24,Wed,277,135200.62,497.06,79.3,394.17
2010-11-25,Thu,254,116394.72,467.45,72.59,339.34
2010-11-26,Fri,218,94770.24,444.93,62.1,276.3
2010-11-27,Sat,210,92753.57,452.46,59.77,270.42
2010-11-28,Sun,241,105419.61,446.69,68.8,307.35
2010-11-29,Mon,233,109268.47,479.25,66.47,318.57
2010-11-30,Tue,212,96961.63,468.41,60.35,282.69
2010-12-01,Wed,248,112618.65,463.45,70.85,328.33
2010-12-02,Thu,286,128261.81,456.45,81.92,373.94
2010-12-03,Fri,290,130364.26,457.42,83.09,380.07
2010-12-04,Sat,262,118831.14,462.38,74.93,346.45
2010-12-05,Sun,262,118334.34,462.24,74.64,345.0
2010-12-06,Mon,244,103190.81,433.57,69.39,300.85
2010-12-07,Tue,241,106386.23,452.71,68.51,310.16
2010-12-08,Wed,221,104329.06,485.25,62.68,304.17
2010-12-09,Thu,223,93945.11,432.93,63.27,273.89
2010-12-10,Fri,199,83474.32,432.51,56.27,243.37
2010-12-11,Sat,202,89411.37,451.57,57.73,260.67
2010-12-12,Sun,287,135972.72,480.47,82.75,397.58
2010-12-13,Mon,343,171247.17,505.15,98.83,499.26
2010-12-14,Tue,314,153215.62,494.24,90.38,446.69
2010-12-15,Wed,309,145675.5,477.62,88.92,424.71
2010-12-16,Thu,257,120859.4,477.71,73.76,352.36
2010-12-17,Fri,227,91773.78,411.54,65.01,267.56
2010-12-18,Sat,224,92995.68,422.71,64.14,271.12
2010-12-19,Sun,205,86475.52,430.23,58.6,252.12
2010-12-20,Mon,203,82703.01,415.59,58.02,241.12
2010-12-21,Tue,176,70198.39,408.13,50.15,204.66
2010-12-22,Wed,149,61406.07,423.49,42.27,179.03
2010-12-23,Thu,147,64129.41,448.46,41.69,186.97
2010-12-24,Fri,152,69199.17,467.56,43.15,201.75
2010-12-25,Sat,168,71500.61,435.98,47.81,208.46
2010-12-26,Sun,181,80014.24,452.06,51.91,234.65
2010-12-27,Mon,213,94763.0,453.41,61.47,278.71
2010-12-28,Tue,232,113606.27,498.27,67.46,336.11
2010-12-29,Wed,292,156958.08,544.99,84.71,461.64
2010-12-30,Thu,334,194172.71,588.4,96.49,567.76
2010-12-31,Fri,343,214227.52,631.94,98.83,624.57
